时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,119000,0
3,119000,119000,0
4,119000,10500,3500
5,143500,10500,3500
6,168000,870,3714
7,190284,870,3714
8,219996,870,3714
9,242280,90,3726
10,275814,90,3726
11,298170,90,3726
12,320526,90,3726
13,346608,90,3726
14,376416,90,3726
15,398772,90,3726
16,421128,90,3726
17,443484,90,3726
18,465840,465840,0
19,465840,465840,0
20,465840,465840,0
21,465840,465840,0
22,465840,84,3147
23,481575,84,3147
24,497310,84,3147
25,509898,509898,0
26,509898,509898,0
27,509898,509898,0
28,509898,509898,0
29,509898,8472,2817
30,521166,8472,2817
31,532434,8472,2817
32,546519,641,2858
33,560809,641,2858
34,569383,569383,0
35,569383,26764,2673
36,585421,221,2800
37,591021,221,2800
38,596621,221,2800
39,605021,221,2800
40,613421,221,2800
41,621821,221,2800
42,635821,221,2800
43,635821,221,2800
44,641421,221,2800
45,655421,221,2800
46,666621,221,2800
47,669421,221,2800
48,675021,221,2800
49,683421,221,2800
50,689021,221,2800
51,691821,221,2800
52,691821,221,2800
53,691821,221,2800
54,697421,221,2800
55,703021,221,2800
56,705821,221,2800
57,717021,717021,0
58,717021,13789,2747
59,717021,717021,0
60,717021,717021,0
61,717021,8413,2768
62,714253,1018,2797
63,717050,1018,2797
64,717050,250,2800
65,717050,250,2800
66,719850,250,2800
67,722650,250,2800
68,731050,250,2800
69,736650,736650,0
70,736650,27018,2688
71,744714,1386,2784
72,747498,1386,2784
73,747498,1386,2784
74,753066,1386,2784
75,755850,31,2789
76,755850,31,2789
77,764217,31,2789
78,764217,31,2789
79,772584,772584,0
80,772584,772584,0
81,772584,772584,0
82,772584,772584,0
83,772584,772584,0
84,772584,29464,2654
85,777892,2110,2751
86,775141,2110,2751
87,772390,2110,2751
88,769639,2110,2751
89,769639,2110,2751
90,775141,2110,2751
91,777892,777892,0
92,777892,32118,2654
93,780546,32118,2654
94,777892,32118,2654
95,767276,263,2769
96,761738,263,2769
97,758969,263,2769
98,758969,263,2769
99,756200,263,2769
100,753431,263,2769
101,758969,263,2769
102,761738,761738,0
103,761738,761738,0
104,761738,761738,0
105,761738,761738,0
106,761738,42063,2617
107,759121,963,2767
108,756354,963,2767
109,759121,141,2770
110,761891,761891,0
111,761891,46677,2582
112,764473,46677,2582
113,761891,761891,0
114,761891,63297,2522
115,769457,5337,2729
116,772186,5337,2729
117,772186,772186,0
118,772186,772186,0
119,772186,772186,0
120,772186,8346,2728
121,769458,813,2755
122,766703,257,2757
123,769460,257,2757
124,772217,257,2757
125,774974,257,2757
126,780488,257,2757
127,777731,777731,0
128,777731,777731,0
129,777731,777731,0
130,777731,777731,0
131,777731,777731,0
132,777731,19031,2700
133,777731,19031,2700
134,783131,1202,2763
135,774842,1202,2763
136,772079,772079,0
