时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,2490,2478
7,128868,195,2523
8,149052,195,2523
9,164190,195,2523
10,186897,195,2523
11,202035,195,2523
12,217173,195,2523
13,234834,195,2523
14,255018,195,2523
15,270156,195,2523
16,285294,195,2523
17,300432,76,2524
18,315576,76,2524
19,328196,76,2524
20,343340,76,2524
21,358484,76,2524
22,373628,76,2524
23,386248,76,2524
24,398868,76,2524
25,408964,76,2524
26,419060,76,2524
27,431680,76,2524
28,441776,441776,0
29,441776,158,2481
30,451700,158,2481
31,461624,158,2481
32,474029,158,2481
33,486434,158,2481
34,493877,158,2481
35,503801,158,2481
36,518687,158,2481
37,523649,158,2481
38,528611,158,2481
39,536054,536054,0
40,536054,536054,0
41,536054,36110,2252
42,547314,36110,2252
43,547314,471,2409
44,552132,242,2410
45,564182,242,2410
46,573822,242,2410
47,576232,242,2410
48,581052,242,2410
49,588282,242,2410
50,593102,242,2410
51,595512,242,2410
52,595512,242,2410
53,595512,242,2410
54,600332,242,2410
55,605152,242,2410
56,607562,242,2410
57,617202,242,2410
58,617202,242,2410
59,617202,242,2410
60,619612,242,2410
61,617202,242,2410
62,614792,242,2410
63,617202,242,2410
64,617202,242,2410
65,617202,242,2410
66,619612,242,2410
67,622022,242,2410
68,629252,242,2410
69,634072,242,2410
70,636482,242,2410
71,643712,242,2410
72,646122,242,2410
73,646122,242,2410
74,650942,650942,0
75,650942,650942,0
76,650942,2439,2393
77,658121,2439,2393
78,658121,247,2401
79,665324,247,2401
80,672527,247,2401
81,672527,247,2401
82,672527,247,2401
83,672527,247,2401
84,672527,247,2401
85,677329,247,2401
86,674928,247,2401
87,672527,247,2401
88,670126,247,2401
89,670126,247,2401
90,674928,247,2401
91,677329,247,2401
92,674928,247,2401
93,677329,247,2401
94,674928,247,2401
95,665324,247,2401
96,660522,247,2401
97,658121,247,2401
98,658121,247,2401
99,655720,655720,0
100,655720,45080,2245
101,660210,45080,2245
102,662455,45080,2245
103,657965,5768,2389
104,655576,655576,0
105,655576,40446,2245
106,657821,1946,2385
107,655436,302,2391
108,653045,302,2391
109,655436,302,2391
110,657827,27,2392
111,662611,27,2392
112,665003,665003,0
113,665003,665003,0
114,665003,665003,0
115,665003,52643,2187
116,667190,52643,2187
117,667190,96,2374
118,669564,669564,0
119,669564,669564,0
120,669564,669564,0
121,669564,669564,0
122,669564,9592,2374
123,671938,9592,2374
124,674312,9592,2374
125,676686,676686,0
126,676686,11919,2349
127,674337,674337,0
128,674337,674337,0
129,674337,674337,0
130,674337,674337,0
131,674337,674337,0
132,674337,674337,0
133,674337,674337,0
134,674337,9570,2349
135,667290,330,2382
136,664908,330,2382
137,662526,52,2383
138,660143,52,2383
139,667292,667292,0
140,667292,667292,0
141,667292,14270,2349
142,664943,697,2398
143,669739,139,2400
144,672139,139,2400
145,669739,139,2400
146,667339,139,2400
147,662539,662539,0
148,662539,662539,0
149,662539,662539,0
150,662539,662539,0
151,662539,662539,0
152,662539,662539,0
153,662539,662539,0
154,662539,662539,0
155,662539,662539,0
156,662539,662539,0
157,662539,662539,0
158,662539,662539,0
159,662539,662539,0
160,662539,662539,0
161,662539,662539,0
162,662539,662539,0
163,662539,662539,0
164,662539,662539,0
165,662539,662539,0
166,662539,662539,0
167,662539,14143,2324
168,662539,14143,2324
169,660215,660215,0
170,660215,20899,2308
171,660215,20899,2308
172,660215,955,2380
173,662595,955,2380
174,657835,955,2380
175,657835,955,2380
176,657835,127,2383
177,657835,657835,0
