时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,100000,1000
7,151000,151000,0
8,151000,151000,0
9,151000,151000,0
10,151000,2038,2013
11,163078,163078,0
12,163078,163078,0
13,163078,163078,0
14,163078,163078,0
15,163078,163078,0
16,163078,6912,1382
17,171370,6912,1382
18,179662,179662,0
19,179662,4162,1350
20,187762,187762,0
21,187762,187762,0
22,187762,187762,0
23,187762,187762,0
24,187762,14278,1098
25,192154,184,1185
26,196894,196894,0
27,196894,196894,0
28,196894,196894,0
29,196894,7502,1064
30,201150,7502,1064
31,205406,7502,1064
32,210726,53,1103
33,216241,53,1103
34,219550,53,1103
35,223962,53,1103
36,230580,53,1103
37,232786,53,1103
38,234992,53,1103
39,238301,53,1103
40,241610,53,1103
41,244919,53,1103
42,250434,250434,0
43,250434,11630,1052
44,252538,11630,1052
45,257798,632,1099
46,262194,262194,0
47,262194,18414,1020
48,264234,18414,1020
49,267294,18414,1020
50,269334,210,1094
51,270428,210,1094
52,270428,270428,0
53,270428,270428,0
54,270428,17444,1016
55,272460,878,1082
56,273542,273542,0
57,273542,134,1068
58,273542,273542,0
59,273542,273542,0
60,273542,273542,0
61,273542,273542,0
62,273542,35627,933
63,274475,35627,933
64,274475,35627,933
65,274475,274475,0
66,274475,274475,0
67,274475,274475,0
68,274475,274475,0
69,274475,274475,0
70,274475,274475,0
71,274475,274475,0
72,274475,9155,990
73,274475,274475,0
74,274475,274475,0
75,274475,30846,899
76,274475,30846,899
77,277172,980,1008
78,277172,980,1008
79,280196,980,1008
80,283220,283220,0
81,283220,283220,0
82,283220,11900,969
83,283220,980,1008
84,283220,283220,0
85,283220,283220,0
86,283220,283220,0
87,283220,25060,922
88,282298,25060,922
89,282298,25060,922
90,284142,2018,1004
91,285146,2018,1004
92,284142,332,1010
93,285152,332,1010
94,284142,332,1010
95,280102,55,1011
96,278080,55,1011
97,277069,55,1011
98,277069,277069,0
99,277069,2158,1007
100,276062,2158,1007
101,278076,2158,1007
102,279083,2158,1007
103,277069,247,1014
104,276055,247,1014
105,278083,247,1014
106,279097,279097,0
107,279097,279097,0
108,279097,279097,0
109,279097,4275,1003
110,280100,425,1017
111,282134,148,1018
112,283152,148,1018
113,282134,148,1018
114,282134,148,1018
115,285188,148,1018
116,286206,286206,0
117,286206,4082,1004
118,287210,4082,1004
119,286206,429,1017
120,285189,429,1017
121,284172,429,1017
122,283155,151,1018
123,284173,151,1018
124,285191,151,1018
125,286209,151,1018
126,288245,151,1018
127,287227,151,1018
128,289263,151,1018
129,289263,151,1018
130,288245,151,1018
131,288245,151,1018
132,286209,151,1018
133,286209,151,1018
134,288245,151,1018
135,285191,151,1018
136,284173,151,1018
137,283155,151,1018
