时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,114000,0
9,114000,114000,0
10,114000,114000,0
11,114000,114000,0
12,114000,114000,0
13,114000,114000,0
14,114000,114000,0
15,114000,114000,0
16,114000,114000,0
17,114000,114000,0
18,114000,114000,0
19,114000,114000,0
20,114000,114000,0
21,114000,114000,0
22,114000,114000,0
23,114000,114000,0
24,114000,114000,0
25,114000,114000,0
26,114000,114000,0
27,114000,114000,0
28,114000,114000,0
29,114000,80,640
30,116560,80,640
31,119120,80,640
32,122320,80,640
33,125520,80,640
34,127440,80,640
35,130000,80,640
36,133840,133840,0
37,133840,5552,608
38,135056,5552,608
39,136880,152,633
40,138779,152,633
41,140678,152,633
42,143843,152,633
43,143843,152,633
44,145109,152,633
45,148274,152,633
46,150806,152,633
47,151439,152,633
48,152705,152,633
49,154604,152,633
50,155870,155870,0
51,155870,7917,599
52,155870,7917,599
53,155870,754,628
54,157126,256,630
55,158386,256,630
56,159016,256,630
57,161536,256,630
58,161536,256,630
59,161536,256,630
60,162166,162166,0
61,162166,162166,0
62,162166,162166,0
63,162166,7286,605
64,162166,886,630
65,162166,118,633
66,162799,118,633
67,163432,118,633
68,165331,118,633
69,166597,118,633
70,167230,118,633
71,169129,118,633
72,169762,118,633
73,169762,118,633
74,171028,118,633
75,171661,118,633
76,171661,118,633
77,173560,118,633
78,173560,118,633
79,175459,118,633
80,177358,177358,0
81,177358,177358,0
82,177358,7958,605
83,177358,7958,605
84,177358,7958,605
85,178568,344,632
86,177936,344,632
87,177304,344,632
88,176672,176672,0
89,176672,176672,0
90,176672,176672,0
91,176672,3806,613
92,176059,3806,613
93,176672,140,626
94,176046,140,626
95,173542,140,626
96,172290,140,626
97,171664,140,626
98,171664,140,626
99,171038,140,626
100,170412,140,626
101,171664,140,626
102,172290,140,626
103,171038,140,626
104,170412,140,626
105,171664,140,626
106,172290,140,626
107,171664,171664,0
108,171664,171664,0
109,171664,171664,0
110,171664,64,624
111,172912,172912,0
112,172912,172912,0
113,172912,172912,0
114,172912,7266,598
115,174706,7266,598
116,175304,7266,598
117,175304,175304,0
118,175304,175304,0
119,175304,103930,254
120,175050,103930,254
121,174796,174796,0
122,174796,174796,0
123,174796,5722,606
124,175402,5722,606
125,176008,176008,0
126,176008,2529,613
127,175395,2529,613
128,176621,257,621
129,176621,257,621
130,176000,257,621
131,176000,257,621
132,174758,257,621
133,174758,257,621
134,176000,257,621
135,174137,257,621
136,173516,257,621
137,172895,257,621
138,172274,257,621
139,174137,257,621
140,174137,257,621
141,172895,257,621
142,172274,257,621
143,173516,257,621
144,174137,257,621
145,173516,257,621
146,172895,257,621
147,171653,257,621
148,172895,257,621
149,172274,257,621
150,172895,257,621
151,171653,257,621
152,171032,257,621
153,171032,257,621
154,171653,257,621
155,171653,171653,0
156,171653,171653,0
157,171653,171653,0
158,171653,171653,0
159,171653,171653,0
160,171653,10716,581
161,172815,10716,581
162,172815,10716,581
163,173396,10716,581
164,172815,10716,581
165,173396,10716,581
166,172815,672,617
167,172815,114,619
168,172815,114,619
169,172196,114,619
170,171577,114,619
171,171577,114,619
172,171577,114,619
173,172196,114,619
174,170958,114,619
175,170958,114,619
176,170958,114,619
177,170958,114,619
178,170958,114,619
179,170958,114,619
180,170958,114,619
181,171577,114,619
182,171577,114,619
183,172196,114,619
184,172815,114,619
185,172196,114,619
186,172196,114,619
187,173434,114,619
188,174053,114,619
189,174053,114,619
190,174053,174053,0
