时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,4350,2150
8,131200,131200,0
9,131200,131200,0
10,131200,131200,0
11,131200,131200,0
12,131200,131200,0
13,131200,131200,0
14,131200,2627,1273
15,138838,2627,1273
16,146476,2627,1273
17,154114,2627,1273
18,161752,2627,1273
19,168117,168117,0
20,168117,10493,1159
21,175071,10493,1159
22,182025,10493,1159
23,187820,10493,1159
24,193615,10493,1159
25,198251,10493,1159
26,202887,202887,0
27,202887,5895,1152
28,207495,5895,1152
29,210951,5895,1152
30,215559,5895,1152
31,220167,315,1182
32,226077,124,1183
33,231992,124,1183
34,235541,124,1183
35,240273,124,1183
36,247371,124,1183
37,249737,124,1183
38,252103,252103,0
39,252103,252103,0
40,252103,5728,1125
41,255478,400,1149
42,261223,400,1149
43,261223,173,1150
44,263523,173,1150
45,269273,173,1150
46,273873,173,1150
47,275023,173,1150
48,277323,173,1150
49,280773,280773,0
50,280773,280773,0
51,280773,280773,0
52,280773,1169,1132
53,280773,1169,1132
54,283037,1169,1132
55,285301,165,1136
56,286437,165,1136
57,290981,165,1136
58,290981,290981,0
59,290981,290981,0
60,290981,23958,1039
61,289942,662,1130
62,288812,152,1132
63,289944,152,1132
64,289944,152,1132
65,289944,152,1132
66,291076,152,1132
67,292208,152,1132
68,295604,152,1132
69,297868,297868,0
70,297868,297868,0
71,297868,297868,0
72,297868,297868,0
73,297868,35496,979
74,299826,35496,979
75,300805,1621,1104
76,300805,266,1109
77,304132,266,1109
78,304132,266,1109
79,307459,266,1109
80,310786,266,1109
81,310786,266,1109
82,310786,266,1109
83,310786,266,1109
84,310786,310786,0
85,310786,19762,1032
86,309754,309754,0
87,309754,2314,1098
88,308656,2314,1098
89,308656,82,1106
90,310868,82,1106
91,311974,82,1106
92,310868,82,1106
93,311974,82,1106
94,310868,82,1106
95,306444,82,1106
96,304232,82,1106
97,303126,82,1106
98,303126,82,1106
99,302020,82,1106
100,300914,82,1106
101,303126,82,1106
102,304232,82,1106
103,302020,82,1106
104,300914,82,1106
105,303126,82,1106
106,304232,82,1106
107,303126,82,1106
108,302020,82,1106
109,303126,82,1106
110,304232,82,1106
111,306444,82,1106
112,307550,82,1106
113,306444,82,1106
114,306444,82,1106
115,309762,82,1106
116,310868,82,1106
117,310868,310868,0
118,310868,18716,1036
119,309832,18716,1036
120,308796,1916,1096
121,307700,1916,1096
122,306604,306604,0
123,306604,15886,1042
124,307646,15886,1042
125,308688,15886,1042
126,310772,604,1096
127,309676,40,1098
128,311872,311872,0
129,311872,311872,0
130,311872,10760,1064
131,311872,10760,1064
132,309744,363,1101
133,309744,82,1102
134,311948,82,1102
135,308642,82,1102
136,307540,82,1102
137,306438,82,1102
138,305336,82,1102
139,308642,82,1102
140,308642,308642,0
141,308642,4510,1094
142,307548,307548,0
143,307548,307548,0
144,307548,307548,0
145,307548,307548,0
146,307548,307548,0
147,307548,307548,0
148,307548,307548,0
149,307548,44675,949
150,308497,44675,949
151,306599,239,1110
152,305489,239,1110
153,305489,239,1110
154,306599,239,1110
155,306599,306599,0
156,306599,306599,0
157,306599,306599,0
158,306599,306599,0
159,306599,306599,0
160,306599,306599,0
161,306599,28994,995
162,306599,306599,0
163,306599,306599,0
164,306599,306599,0
165,306599,25199,1005
166,305594,25199,1005
167,305594,647,1093
168,305594,647,1093
169,304501,91,1095
170,303406,91,1095
171,303406,91,1095
172,303406,91,1095
173,304501,91,1095
174,302311,91,1095
175,302311,91,1095
