时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,7425,4703
4,153218,7425,4703
5,186139,7425,4703
6,219060,7425,4703
7,247278,7425,4703
8,284902,7425,4703
9,313120,7425,4703
10,355447,7425,4703
11,383665,383665,0
12,383665,383665,0
13,383665,33892,3761
14,413753,413753,0
15,413753,413753,0
16,413753,413753,0
17,413753,13556,3363
18,433931,433931,0
19,433931,433931,0
20,433931,433931,0
21,433931,23267,2892
22,451283,451283,0
23,451283,19823,2820
24,465383,19823,2820
25,476663,476663,0
26,476663,41909,2619
27,489758,41909,2619
28,500234,41909,2619
29,508091,3817,2833
30,519423,519423,0
31,519423,519423,0
32,519423,519423,0
33,519423,519423,0
34,519423,519423,0
35,519423,519423,0
36,519423,14688,2415
37,524253,551,2482
38,529217,529217,0
39,529217,529217,0
40,529217,2522,2405
41,536432,2522,2405
42,548457,2522,2405
43,548457,2522,2405
44,553267,2522,2405
45,565292,2522,2405
46,574912,2522,2405
47,577317,2522,2405
48,582127,353,2414
49,589369,109,2415
50,594199,109,2415
51,596614,596614,0
52,596614,596614,0
53,596614,596614,0
54,596614,596614,0
55,596614,596614,0
56,596614,596614,0
57,596614,22662,2242
58,596614,596614,0
59,596614,596614,0
60,596614,596614,0
61,596614,596614,0
62,596614,596614,0
63,596614,596614,0
64,596614,55174,2115
65,596614,596614,0
66,596614,596614,0
67,596614,596614,0
68,596614,596614,0
69,596614,596614,0
70,596614,596614,0
71,596614,596614,0
72,596614,39710,2078
73,596614,39710,2078
74,600770,560,2223
75,602993,560,2223
76,602993,560,2223
77,609662,560,2223
78,609662,12,2225
79,616337,12,2225
80,623012,12,2225
81,623012,12,2225
82,623012,12,2225
83,623012,12,2225
84,623012,623012,0
85,623012,35606,2083
86,620929,620929,0
87,620929,620929,0
88,620929,29728,2119
89,620929,620929,0
90,620929,620929,0
91,620929,31549,2090
92,618839,618839,0
93,618839,618839,0
94,618839,618839,0
95,618839,618839,0
96,618839,618839,0
97,618839,48097,2083
98,618839,48097,2083
99,616756,48097,2083
100,614673,614673,0
101,614673,614673,0
102,614673,614673,0
103,614673,614673,0
104,614673,42113,2105
105,618883,618883,0
106,618883,618883,0
107,618883,618883,0
108,618883,618883,0
109,618883,2383,2250
110,621133,2383,2250
111,625633,2383,2250
112,627883,2383,2250
113,625633,167,2258
114,625633,167,2258
115,632407,167,2258
116,634665,167,2258
117,634665,167,2258
118,636923,167,2258
119,634665,167,2258
120,632407,167,2258
121,630149,167,2258
122,627891,167,2258
123,630149,167,2258
124,632407,167,2258
125,634665,167,2258
126,639181,167,2258
127,636923,636923,0
128,636923,2467,2234
129,636923,195,2242
130,634681,634681,0
131,634681,42079,2094
132,630493,210,2243
133,630493,210,2243
134,634979,210,2243
135,628250,628250,0
