时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,5558,1838
9,125028,5558,1838
10,141570,5558,1838
11,152598,518,1901
12,164004,518,1901
13,177311,518,1901
14,192519,518,1901
15,203925,203925,0
16,203925,1881,1788
17,214653,1881,1788
18,225381,1881,1788
19,234321,1881,1788
20,245049,245049,0
21,245049,5211,1689
22,255183,475,1721
23,263788,169,1723
24,272403,169,1723
25,279295,169,1723
26,286187,169,1723
27,294802,169,1723
28,301694,169,1723
29,306863,169,1723
30,313755,169,1723
31,320647,169,1723
32,329262,169,1723
33,337877,169,1723
34,343046,169,1723
35,349938,169,1723
36,360276,169,1723
37,363722,363722,0
38,363722,363722,0
39,363722,35186,1521
40,368285,584,1679
41,373322,584,1679
42,381717,130,1681
43,381717,130,1681
44,385079,130,1681
45,393484,130,1681
46,400208,130,1681
47,401889,130,1681
48,405251,130,1681
49,410294,410294,0
50,410294,410294,0
51,410294,410294,0
52,410294,26456,1554
53,410294,26456,1554
54,413402,1556,1654
55,416710,50,1660
56,418370,50,1660
57,425010,50,1660
58,425010,50,1660
59,425010,50,1660
60,426670,50,1660
61,425010,50,1660
62,423350,423350,0
63,423350,57270,1430
64,423350,57270,1430
65,423350,57270,1430
66,424780,57270,1430
67,426210,1026,1648
68,431154,1026,1648
69,434450,237,1651
70,436101,237,1651
71,441054,237,1651
72,442705,237,1651
73,442705,237,1651
74,446007,237,1651
75,447658,447658,0
76,447658,6741,1627
77,452539,6741,1627
78,452539,165,1651
79,457492,165,1651
80,462445,165,1651
81,462445,165,1651
82,462445,165,1651
83,462445,165,1651
84,462445,165,1651
85,465747,465747,0
86,465747,465747,0
87,465747,465747,0
88,465747,20742,1595
89,465747,1770,1663
90,469073,84,1669
91,470742,84,1669
92,469073,84,1669
93,470742,84,1669
94,469073,84,1669
95,462397,84,1669
96,459059,84,1669
97,457390,84,1669
98,457390,84,1669
99,455721,84,1669
100,454052,84,1669
101,457390,84,1669
102,459059,84,1669
103,455721,84,1669
104,454052,454052,0
105,454052,454052,0
106,454052,454052,0
107,454052,16200,1598
108,452454,366,1656
109,454110,92,1657
110,455767,92,1657
111,459081,92,1657
112,460738,92,1657
113,459081,92,1657
114,459081,92,1657
115,464052,92,1657
116,465709,92,1657
117,465709,92,1657
118,467366,467366,0
119,467366,17766,1600
120,465766,17766,1600
121,464166,2142,1656
122,462510,2142,1656
123,464166,189,1663
124,465829,465829,0
125,465829,22130,1579
126,468987,22130,1579
127,467408,22130,1579
128,470566,1398,1652
129,470566,262,1656
130,468910,262,1656
131,468910,262,1656
132,465598,465598,0
133,465598,465598,0
134,465598,20722,1572
135,460882,20722,1572
136,459310,459310,0
137,459310,459310,0
138,459310,459310,0
139,459310,459310,0
140,459310,459310,0
141,459310,459310,0
142,459310,459310,0
143,459310,20722,1572
144,460882,460882,0
145,460882,19225,1583
146,459299,321,1651
147,455997,321,1651
148,459299,459299,0
149,459299,459299,0
150,459299,459299,0
151,459299,22391,1583
152,457716,22391,1583
153,457716,666,1662
154,459378,666,1662
155,459378,666,1662
156,462702,462702,0
157,462702,11508,1623
158,461079,428,1663
159,462742,428,1663
160,461079,151,1664
161,464407,464407,0
162,464407,464407,0
163,464407,464407,0
164,464407,464407,0
165,464407,464407,0
166,464407,464407,0
167,464407,464407,0
168,464407,464407,0
169,464407,464407,0
170,464407,464407,0
171,464407,3479,1664
172,464407,3479,1664
173,466071,3479,1664
174,462743,3479,1664
175,462743,3479,1664
