时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,4875,2425
7,128550,4875,2425
8,147950,4875,2425
9,162500,4875,2425
10,184325,139,2489
11,199259,139,2489
12,214193,139,2489
13,231616,139,2489
14,251528,251528,0
15,251528,251528,0
16,251528,251528,0
17,251528,251528,0
18,251528,11528,1920
19,261128,11528,1920
20,272648,1056,1997
21,284630,204,2003
22,296648,204,2003
23,306663,204,2003
24,316678,46,2004
25,324694,46,2004
26,332710,46,2004
27,342730,46,2004
28,350746,46,2004
29,356758,46,2004
30,364774,46,2004
31,372790,46,2004
32,382810,46,2004
33,392830,46,2004
34,398842,398842,0
35,398842,398842,0
36,398842,398842,0
37,398842,9336,1846
38,402534,9336,1846
39,408072,696,1886
40,413730,39,1889
41,419397,39,1889
42,428842,39,1889
43,428842,39,1889
44,432620,39,1889
45,442065,39,1889
46,449621,449621,0
47,449621,449621,0
48,449621,449621,0
49,449621,449621,0
50,449621,449621,0
51,449621,449621,0
52,449621,449621,0
53,449621,10702,1777
54,453175,10702,1777
55,456729,10702,1777
56,458506,10702,1777
57,465614,10702,1777
58,465614,10702,1777
59,465614,10702,1777
60,467391,10702,1777
61,465614,718,1816
62,463798,718,1816
63,465614,718,1816
64,465614,206,1818
65,465614,206,1818
66,467432,206,1818
67,469250,206,1818
68,474704,206,1818
69,478340,206,1818
70,480158,206,1818
71,485612,206,1818
72,487430,206,1818
73,487430,206,1818
74,491066,206,1818
75,492884,206,1818
76,492884,206,1818
77,498338,206,1818
78,498338,206,1818
79,503792,206,1818
80,509246,206,1818
81,509246,206,1818
82,509246,206,1818
83,509246,206,1818
84,509246,206,1818
85,512882,206,1818
86,511064,511064,0
87,511064,511064,0
88,511064,34253,1709
89,511064,494,1830
90,514724,494,1830
91,516554,494,1830
92,514724,213,1831
93,516555,213,1831
94,514724,213,1831
95,507400,507400,0
96,507400,7450,1818
97,505582,874,1842
98,505582,52,1845
99,503737,52,1845
100,501892,52,1845
101,505582,52,1845
102,507427,52,1845
103,503737,52,1845
104,501892,52,1845
105,505582,52,1845
106,507427,52,1845
107,505582,505582,0
108,505582,505582,0
109,505582,505582,0
110,505582,31207,1725
111,509032,1014,1834
112,510866,180,1837
113,509029,180,1837
114,509029,180,1837
115,514540,180,1837
116,516377,180,1837
117,516377,180,1837
118,518214,180,1837
119,516377,180,1837
120,514540,180,1837
121,512703,512703,0
122,512703,512703,0
123,512703,271368,865
124,513568,26368,1740
125,515308,516,1832
126,518972,516,1832
127,517140,516,1832
128,520804,516,1832
129,520804,516,1832
130,518972,516,1832
131,518972,516,1832
132,515308,235,1833
133,515308,235,1833
134,518974,235,1833
135,513475,235,1833
136,511642,511642,0
137,511642,19582,1770
138,509872,19582,1770
139,515182,515182,0
140,515182,22942,1758
141,511666,980,1837
142,509829,980,1837
143,513503,980,1837
144,515340,515340,0
145,515340,515340,0
146,515340,515340,0
147,515340,515340,0
148,515340,515340,0
149,515340,12862,1814
150,517154,12862,1814
151,513526,12862,1814
152,511712,212,1860
153,511712,212,1860
154,513572,212,1860
155,513572,212,1860
156,517292,212,1860
157,517292,212,1860
158,515432,515432,0
159,515432,19758,1783
160,513649,19758,1783
161,517215,228,1853
162,517215,228,1853
163,519068,228,1853
164,517215,228,1853
165,519068,228,1853
166,517215,228,1853
167,517215,228,1853
168,517215,228,1853
169,515362,228,1853
170,513509,228,1853
171,513509,228,1853
172,513509,228,1853
173,515362,228,1853
174,511656,228,1853
175,511656,228,1853
176,511656,511656,0
