时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,100000,1000
7,151000,100000,1000
8,159000,159000,0
9,159000,159000,0
10,159000,159000,0
11,159000,159000,0
12,159000,72,1848
13,171936,171936,0
14,171936,171936,0
15,171936,10580,1508
16,180984,10580,1508
17,190032,190032,0
18,190032,190032,0
19,190032,190032,0
20,190032,190032,0
21,190032,190032,0
22,190032,190032,0
23,190032,6126,1202
24,196042,196042,0
25,196042,196042,0
26,196042,196042,0
27,196042,196042,0
28,196042,196042,0
29,196042,196042,0
30,196042,196042,0
31,196042,196042,0
32,196042,4087,1005
33,201067,167,1025
34,204142,167,1025
35,208242,167,1025
36,214392,167,1025
37,216442,167,1025
38,218492,167,1025
39,221567,221567,0
40,221567,221567,0
41,221567,10667,950
42,226317,10667,950
43,226317,225,996
44,228309,228309,0
45,228309,228309,0
46,228309,228309,0
47,228309,11058,909
48,230127,11058,909
49,232854,322,953
50,234760,322,953
51,235713,322,953
52,235713,322,953
53,235713,75,954
54,237621,75,954
55,239529,75,954
56,240483,75,954
57,244299,75,954
58,244299,75,954
59,244299,75,954
60,245253,75,954
61,244299,244299,0
62,244299,3069,946
63,245245,3069,946
64,245245,3069,946
65,245245,253,957
66,246202,253,957
67,247159,253,957
68,250030,253,957
69,251944,253,957
70,252901,253,957
71,255772,253,957
72,256729,256729,0
73,256729,256729,0
74,256729,30469,838
75,257567,30469,838
76,257567,3098,939
77,260384,3098,939
78,260384,3098,939
79,263201,3098,939
80,266018,298,949
81,266018,298,949
82,266018,298,949
83,266018,266018,0
84,266018,266018,0
85,266018,266018,0
86,266018,266018,0
87,266018,12898,904
88,265114,265114,0
89,265114,265114,0
90,265114,265114,0
91,265114,3982,926
92,264188,3982,926
93,265114,3982,926
94,264188,329,939
95,260432,329,939
96,258554,54,940
97,257614,54,940
98,257614,54,940
99,256674,54,940
100,255734,54,940
101,257614,54,940
102,258554,54,940
103,256674,54,940
104,255734,54,940
105,257614,54,940
106,258554,54,940
107,257614,54,940
108,256674,54,940
109,257614,54,940
110,258554,54,940
111,260434,54,940
112,261374,54,940
113,260434,54,940
114,260434,54,940
115,263254,54,940
116,264194,54,940
117,264194,54,940
118,265134,265134,0
119,265134,2961,933
120,264201,2961,933
121,263268,171,943
122,262325,171,943
123,263268,171,943
124,264211,171,943
125,265154,171,943
126,267040,267040,0
127,267040,267040,0
128,267040,267040,0
129,267040,267040,0
130,267040,267040,0
131,267040,267040,0
132,267040,267040,0
133,267040,267040,0
134,267040,267040,0
135,267040,267040,0
136,267040,267040,0
137,267040,267040,0
138,267040,1120,960
139,269920,1120,960
140,269920,1120,960
141,268000,1120,960
142,267040,1120,960
143,268960,268960,0
144,268960,268960,0
