时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,125000,0
4,125000,125000,0
5,125000,125000,0
6,125000,125000,0
7,125000,125000,0
8,125000,125000,0
9,125000,125000,0
10,125000,125000,0
11,125000,125000,0
12,125000,125000,0
13,125000,125000,0
14,125000,125000,0
15,125000,125000,0
16,125000,125000,0
17,125000,125000,0
18,125000,10125,919
19,129595,10125,919
20,135109,605,989
21,141043,605,989
22,146977,146977,0
23,146977,146977,0
24,146977,146977,0
25,146977,146977,0
26,146977,146977,0
27,146977,146977,0
28,146977,146977,0
29,146977,146977,0
30,146977,146977,0
31,146977,146977,0
32,146977,146977,0
33,146977,146977,0
34,146977,146977,0
35,146977,8937,680
36,151057,8937,680
37,152417,286,721
38,153859,73,722
39,156025,73,722
40,158191,73,722
41,160357,160357,0
42,160357,160357,0
43,160357,160357,0
44,160357,160357,0
45,160357,5449,662
46,163005,451,683
47,163688,451,683
48,165054,210,684
49,167106,210,684
50,168474,168474,0
51,168474,168474,0
52,168474,20,682
53,168474,20,682
54,169838,20,682
55,171202,171202,0
56,171202,171202,0
57,171202,1474,663
58,171202,171202,0
59,171202,171202,0
60,171202,171202,0
61,171202,3522,655
62,170547,3522,655
63,171202,3522,655
64,171202,3522,655
65,171202,450,667
66,171869,450,667
67,172536,450,667
68,174537,450,667
69,175871,187,668
70,176539,187,668
71,178543,187,668
72,179211,187,668
73,179211,187,668
74,180547,187,668
75,181215,187,668
76,181215,187,668
77,183219,187,668
78,183219,187,668
79,185223,185223,0
80,185223,185223,0
81,185223,1543,656
82,185223,185223,0
83,185223,703,659
84,185223,143,661
85,186545,143,661
86,185884,143,661
87,185223,143,661
88,184562,143,661
89,184562,143,661
90,185884,143,661
91,186545,143,661
92,185884,143,661
93,186545,143,661
94,185884,143,661
95,183240,143,661
96,181918,143,661
97,181257,143,661
98,181257,143,661
99,180596,143,661
100,179935,143,661
101,181257,143,661
102,181918,143,661
103,180596,143,661
104,179935,143,661
105,181257,143,661
106,181918,143,661
107,181257,143,661
108,180596,143,661
109,181257,143,661
110,181918,143,661
111,183240,143,661
112,183901,143,661
113,183240,143,661
114,183240,143,661
115,185223,143,661
116,185884,143,661
117,185884,143,661
118,186545,143,661
119,185884,143,661
120,185223,143,661
121,184562,143,661
122,183901,143,661
123,184562,143,661
124,185223,143,661
125,185884,143,661
126,187206,143,661
127,186545,143,661
128,187867,143,661
129,187867,143,661
130,187206,143,661
131,187206,187206,0
132,187206,14391,615
133,187206,341,665
134,188536,341,665
135,186541,341,665
136,185876,341,665
137,185211,63,666
138,184545,63,666
139,186543,63,666
140,186543,63,666
141,185211,63,666
142,184545,63,666
143,185877,63,666
144,186543,63,666
145,185877,63,666
146,185211,63,666
147,183879,63,666
148,185211,63,666
149,184545,63,666
