时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,125000,0
4,125000,125000,0
5,125000,125000,0
6,125000,7820,2604
7,140624,7820,2604
8,161456,7820,2604
9,177080,20,2724
10,201596,20,2724
11,217940,217940,0
12,217940,217940,0
13,217940,217940,0
14,217940,217940,0
15,217940,217940,0
16,217940,217940,0
17,217940,1836,1816
18,228836,1836,1816
19,237916,16,1830
20,248896,16,1830
21,259876,16,1830
22,270856,16,1830
23,280006,16,1830
24,289156,16,1830
25,296476,16,1830
26,303796,16,1830
27,312946,312946,0
28,312946,312946,0
29,312946,1802,1748
30,319938,1802,1748
31,326930,1802,1748
32,335670,1802,1748
33,344410,1802,1748
34,349654,1802,1748
35,356646,178,1756
36,367182,178,1756
37,370694,178,1756
38,374206,178,1756
39,379474,178,1756
40,384742,178,1756
41,390010,178,1756
42,398790,178,1756
43,398790,178,1756
44,402302,178,1756
45,411082,178,1756
46,418106,178,1756
47,419862,178,1756
48,423374,178,1756
49,428642,178,1756
50,432154,178,1756
51,433910,433910,0
52,433910,433910,0
53,433910,433910,0
54,433910,41237,1577
55,437064,41237,1577
56,438641,41237,1577
57,444949,41237,1577
58,444949,41237,1577
59,444949,41237,1577
60,446526,5000,1718
61,444808,392,1736
62,443072,392,1736
63,444808,136,1737
64,444808,136,1737
65,444808,136,1737
66,446545,446545,0
67,446545,16717,1666
68,451543,16717,1666
69,454875,454875,0
70,454875,454875,0
71,454875,454875,0
72,454875,5171,1678
73,454875,79,1697
74,458269,79,1697
75,459966,459966,0
76,459966,459966,0
77,459966,459966,0
78,459966,459966,0
79,459966,459966,0
80,459966,459966,0
81,459966,459966,0
82,459966,63766,1415
83,459966,4686,1626
84,459966,206,1642
85,463250,463250,0
86,463250,23485,1565
87,461685,461685,0
88,461685,3288,1643
89,461685,3288,1643
90,464971,3288,1643
91,466614,186,1654
92,464960,186,1654
93,466614,186,1654
94,464960,186,1654
95,458344,186,1654
96,455036,186,1654
97,453382,186,1654
98,453382,453382,0
99,453382,453382,0
100,453382,20902,1590
101,456562,78,1666
102,458228,78,1666
103,454896,78,1666
104,453230,453230,0
105,453230,33736,1531
106,454761,33736,1531
107,453230,33736,1531
108,451699,33736,1531
109,453230,2500,1645
110,454875,2500,1645
111,458165,284,1653
112,459818,284,1653
113,458165,7,1654
114,458165,7,1654
115,463127,463127,0
116,463127,463127,0
117,463127,463127,0
118,463127,463127,0
119,463127,8188,1619
120,461508,348,1647
121,459861,69,1648
122,458213,69,1648
123,459861,69,1648
124,461509,69,1648
125,463157,69,1648
126,466453,466453,0
127,466453,466453,0
128,466453,466453,0
129,466453,466453,0
130,466453,466453,0
131,466453,466453,0
132,466453,466453,0
133,466453,25283,1570
134,469593,469593,0
135,469593,469593,0
136,469593,41607,1534
