时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,145000,0
7,145000,145000,0
8,145000,145000,0
9,145000,145000,0
10,145000,145000,0
11,145000,145000,0
12,145000,145000,0
13,145000,145000,0
14,145000,11882,1318
15,152908,152908,0
16,152908,152908,0
17,152908,152908,0
18,152908,152908,0
19,152908,152908,0
20,152908,152908,0
21,152908,152908,0
22,152908,152908,0
23,152908,152908,0
24,152908,152908,0
25,152908,152908,0
26,152908,152908,0
27,152908,152908,0
28,152908,152908,0
29,152908,152908,0
30,152908,152908,0
31,152908,152908,0
32,152908,11950,738
33,156598,778,795
34,158983,778,795
35,162163,169,798
36,166951,166951,0
37,166951,166951,0
38,166951,166951,0
39,166951,3223,758
40,169225,157,772
41,171541,171541,0
42,171541,171541,0
43,171541,171541,0
44,171541,171541,0
45,171541,3763,717
46,174409,193,732
47,175141,193,732
48,176605,176605,0
49,176605,176605,0
50,176605,176605,0
51,176605,176605,0
52,176605,176605,0
53,176605,19760,635
54,177875,19760,635
55,179145,19760,635
56,179780,179780,0
57,179780,12612,653
58,179780,68,702
59,179780,68,702
60,180482,68,702
61,179780,68,702
62,179078,179078,0
63,179078,11910,653
64,179078,11910,653
65,179078,11910,653
66,179731,179731,0
67,179731,937,693
68,181810,181810,0
69,181810,181810,0
70,181810,6250,665
71,183805,109,688
72,184493,109,688
73,184493,109,688
74,185869,109,688
75,186557,109,688
76,186557,186557,0
77,186557,186557,0
78,186557,186557,0
79,186557,186557,0
80,186557,186557,0
81,186557,5397,647
82,186557,5397,647
83,186557,357,665
84,186557,357,665
85,187887,357,665
86,187222,76,666
87,186556,76,666
88,185890,76,666
89,185890,76,666
90,187222,76,666
91,187888,76,666
92,187222,76,666
93,187888,76,666
94,187222,76,666
95,184558,76,666
96,183226,76,666
97,182560,76,666
98,182560,76,666
99,181894,76,666
100,181228,76,666
101,182560,76,666
102,183226,183226,0
103,183226,183226,0
104,183226,183226,0
105,183226,5400,649
106,183875,175,668
107,183207,175,668
108,182539,175,668
109,183207,175,668
110,183875,175,668
111,185211,175,668
112,185879,175,668
113,185211,175,668
114,185211,175,668
115,187215,175,668
116,187883,187883,0
117,187883,4109,654
118,188537,188537,0
119,188537,188537,0
120,188537,188537,0
121,188537,2723,666
122,187871,2723,666
123,188537,212,675
124,189212,212,675
125,189887,212,675
126,191237,212,675
127,190562,212,675
128,191912,212,675
129,191912,212,675
130,191237,212,675
131,191237,212,675
132,189887,212,675
133,189887,189887,0
134,189887,5937,650
135,187937,57,671
136,187266,57,671
137,186595,57,671
138,185924,57,671
139,187937,57,671
140,187937,57,671
141,186595,57,671
142,185924,57,671
143,187266,57,671
144,187937,57,671
145,187266,57,671
146,186595,186595,0
