时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,138000,0
6,138000,138000,0
7,138000,138000,0
8,138000,18289,2029
9,150174,18289,2029
10,168435,18289,2029
11,180609,18289,2029
12,192783,18289,2029
13,206986,18289,2029
14,223218,18289,2029
15,235392,18289,2029
16,247566,18289,2029
17,259740,18289,2029
18,271914,18289,2029
19,282059,18289,2029
20,294233,18289,2029
21,306407,681,2153
22,319325,89,2157
23,330110,89,2157
24,340895,89,2157
25,349523,89,2157
26,358151,89,2157
27,368936,89,2157
28,377564,89,2157
29,384035,89,2157
30,392663,89,2157
31,401291,89,2157
32,412076,412076,0
33,412076,412076,0
34,412076,412076,0
35,412076,412076,0
36,412076,2018,1962
37,416000,416000,0
38,416000,4058,1934
39,421802,170,1952
40,427658,170,1952
41,433514,170,1952
42,443274,170,1952
43,443274,443274,0
44,443274,443274,0
45,443274,16458,1824
46,450570,16458,1824
47,452394,206,1892
48,456178,206,1892
49,461854,206,1892
50,465638,206,1892
51,467530,206,1892
52,467530,206,1892
53,467530,206,1892
54,471314,206,1892
55,475098,206,1892
56,476990,206,1892
57,484558,484558,0
58,484558,1998,1885
59,484558,1998,1885
60,486443,1998,1885
61,484558,1998,1885
62,482673,1998,1885
63,484558,484558,0
64,484558,484558,0
65,484558,484558,0
66,484558,484558,0
67,484558,484558,0
68,484558,21544,1774
69,488106,1030,1852
70,489958,1030,1852
71,495514,1030,1852
72,497366,1030,1852
73,497366,1030,1852
74,501070,220,1855
75,502925,220,1855
76,502925,220,1855
77,508490,508490,0
78,508490,508490,0
79,508490,10998,1796
80,513878,1198,1831
81,513878,1198,1831
82,513878,1198,1831
83,513878,1198,1831
84,513878,358,1834
85,517546,358,1834
86,515712,515712,0
87,515712,43912,1685
88,514027,43912,1685
89,514027,43912,1685
90,517397,357,1840
91,519237,357,1840
92,517397,76,1841
93,519238,76,1841
94,517397,76,1841
95,510033,76,1841
96,506351,76,1841
97,504510,76,1841
98,504510,76,1841
99,502669,76,1841
100,500828,76,1841
101,504510,76,1841
102,506351,76,1841
103,502669,502669,0
104,502669,502669,0
105,502669,502669,0
106,502669,502669,0
107,502669,153,1834
108,500835,500835,0
109,500835,17773,1763
110,502598,17773,1763
111,506124,1430,1822
112,507946,1430,1822
113,506124,322,1826
114,506124,45,1827
115,511605,511605,0
116,511605,511605,0
117,511605,511605,0
118,511605,27693,1716
119,509889,1560,1809
120,508080,1560,1809
121,506271,1560,1809
122,504462,504462,0
123,504462,504462,0
124,504462,504462,0
125,504462,504462,0
126,504462,504462,0
127,504462,504462,0
128,504462,504462,0
129,504462,12290,1733
130,502729,12290,1733
131,502729,12290,1733
132,499263,1050,1773
133,499263,499263,0
134,499263,52406,1579
