时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,131000,0
5,131000,131000,0
6,131000,131000,0
7,131000,131000,0
8,131000,131000,0
9,131000,131000,0
10,131000,131000,0
11,131000,131000,0
12,131000,131000,0
13,131000,131000,0
14,131000,131000,0
15,131000,2493,1201
16,138206,2493,1201
17,145412,2493,1201
18,152618,2493,1201
19,158623,2493,1201
20,165829,165829,0
21,165829,165829,0
22,165829,165829,0
23,165829,165829,0
24,165829,165829,0
25,165829,165829,0
26,165829,13773,916
27,170409,13773,916
28,174073,174073,0
29,174073,174073,0
30,174073,174073,0
31,174073,174073,0
32,174073,174073,0
33,174073,174073,0
34,174073,174073,0
35,174073,174073,0
36,174073,174073,0
37,174073,1686,817
38,175707,175707,0
39,175707,175707,0
40,175707,175707,0
41,175707,175707,0
42,175707,175707,0
43,175707,175707,0
44,175707,175707,0
45,175707,175707,0
46,175707,16723,668
47,176375,176375,0
48,176375,176375,0
49,176375,176375,0
50,176375,176375,0
51,176375,176375,0
52,176375,176375,0
53,176375,176375,0
54,176375,176375,0
55,176375,176375,0
56,176375,13583,646
57,178959,178959,0
58,178959,178959,0
59,178959,178959,0
60,178959,178959,0
61,178959,4879,680
62,178279,4879,680
63,178959,1039,695
64,178959,178959,0
65,178959,2319,690
66,179649,2319,690
67,180339,2319,690
68,182409,231,698
69,183805,231,698
70,184503,231,698
71,186597,231,698
72,187295,231,698
73,187295,187295,0
74,187295,187295,0
75,187295,187295,0
76,187295,187295,0
77,187295,187295,0
78,187295,187295,0
79,187295,187295,0
80,187295,187295,0
81,187295,11455,628
82,187295,255,668
83,187295,255,668
84,187295,255,668
85,188631,255,668
86,187963,255,668
87,187295,255,668
88,186627,255,668
89,186627,255,668
90,187963,187963,0
91,187963,187963,0
92,187963,17115,608
93,188571,17115,608
94,187963,17115,608
95,185531,17115,608
96,184315,17115,608
97,183707,183707,0
98,183707,183707,0
99,183707,13355,624
100,183083,843,670
101,184423,184423,0
102,184423,2648,661
103,183101,2648,661
104,182440,200,670
105,183780,200,670
106,184450,184450,0
107,184450,184450,0
108,184450,184450,0
109,184450,184450,0
110,184450,184450,0
111,184450,9109,633
112,185083,9109,633
113,184450,9109,633
114,184450,9109,633
115,186349,9109,633
116,186982,9109,633
117,186982,9109,633
118,187615,931,662
119,186953,931,662
120,186291,91,665
121,185626,91,665
122,184961,184961,0
123,184961,4727,646
124,185607,4727,646
125,186253,231,662
126,187577,231,662
127,186915,231,662
128,188239,188239,0
129,188239,188239,0
130,188239,188239,0
131,188239,188239,0
132,188239,188239,0
133,188239,8399,640
134,189519,8399,640
135,187599,559,668
136,186931,280,669
137,186262,186262,0
138,186262,186262,0
139,186262,5942,644
140,186262,186262,0
141,186262,186262,0
