时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,114000,0
9,114000,114000,0
10,114000,114000,0
11,114000,114000,0
12,114000,3920,1280
13,122960,107,1321
14,133528,107,1321
15,141454,107,1321
16,149380,107,1321
17,157306,107,1321
18,165232,107,1321
19,171837,107,1321
20,179763,107,1321
21,187689,107,1321
22,195615,107,1321
23,202220,107,1321
24,208825,107,1321
25,214109,107,1321
26,219393,107,1321
27,225998,107,1321
28,231282,231282,0
29,231282,231282,0
30,231282,231282,0
31,231282,231282,0
32,231282,231282,0
33,231282,30774,1023
34,234351,234351,0
35,234351,234351,0
36,234351,234351,0
37,234351,4361,1090
38,236531,4361,1090
39,239801,473,1108
40,243125,243125,0
41,243125,15575,1025
42,248250,15575,1025
43,248250,1955,1085
44,250420,1955,1085
45,255845,255845,0
46,255845,26175,965
47,256810,26175,965
48,258740,1593,1067
49,261941,261941,0
50,261941,2165,1056
51,262997,189,1064
52,262997,189,1064
53,262997,189,1064
54,265125,265125,0
55,265125,265125,0
56,265125,265125,0
57,265125,7077,1008
58,265125,7077,1008
59,265125,165,1035
60,266160,165,1035
61,265125,265125,0
62,265125,32820,911
63,266036,32820,911
64,266036,32820,911
65,266036,1844,1032
66,267068,1844,1032
67,268100,1844,1032
68,271196,1844,1032
69,273260,266,1038
70,274298,266,1038
71,277412,266,1038
72,278450,266,1038
73,278450,266,1038
74,280526,266,1038
75,281564,266,1038
76,281564,266,1038
77,284678,266,1038
78,284678,266,1038
79,287792,266,1038
80,290906,266,1038
81,290906,266,1038
82,290906,266,1038
83,290906,266,1038
84,290906,266,1038
85,292982,266,1038
86,291944,266,1038
87,290906,266,1038
88,289868,266,1038
89,289868,266,1038
90,291944,266,1038
91,292982,266,1038
92,291944,266,1038
93,292982,292982,0
94,292982,292982,0
95,292982,292982,0
96,292982,2307,1057
97,291925,2307,1057
98,291925,291925,0
99,291925,291925,0
100,291925,31621,957
101,293839,293839,0
102,293839,2339,1060
103,291719,2339,1060
104,290659,290659,0
105,290659,290659,0
106,290659,290659,0
107,290659,290659,0
108,290659,290659,0
109,290659,290659,0
110,290659,7409,1030
111,292719,7409,1030
112,293749,459,1055
113,292694,459,1055
114,292694,459,1055
115,295859,179,1056
116,296915,179,1056
117,296915,179,1056
118,297971,179,1056
119,296915,179,1056
120,295859,179,1056
121,294803,179,1056
122,293747,293747,0
123,293747,293747,0
124,293747,293747,0
125,293747,1226,1041
126,295829,1226,1041
127,294788,98,1045
128,296878,98,1045
129,296878,296878,0
130,296878,6237,1027
131,296878,294,1048
132,294782,13,1049
133,294782,13,1049
134,296880,13,1049
135,293733,13,1049
136,292684,13,1049
137,291635,13,1049
138,290586,13,1049
139,293733,13,1049
140,293733,13,1049
141,291635,291635,0
142,291635,291635,0
143,291635,20447,972
144,292607,1407,1040
145,291567,291567,0
146,291567,291567,0
147,291567,291567,0
148,291567,7173,1023
149,290544,7173,1023
150,291567,1057,1045
151,289477,229,1048
152,288429,288429,0
153,288429,288429,0
154,288429,10221,1008
155,288429,10221,1008
156,290445,10221,1008
157,290445,290445,0
158,290445,290445,0
159,290445,290445,0
160,290445,290445,0
161,290445,290445,0
162,290445,290445,0
163,290445,290445,0
164,290445,290445,0
165,290445,290445,0
166,290445,7260,1015
167,290445,290445,0
168,290445,290445,0
169,290445,290445,0
170,290445,290445,0
171,290445,290445,0
172,290445,290445,0
173,290445,290445,0
174,290445,7269,1026
175,290445,369,1051
176,290445,369,1051
