时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,100000,1000
7,151000,100000,1000
8,159000,100000,1000
9,165000,3020,2492
10,187428,3020,2492
11,202380,202380,0
12,202380,202380,0
13,202380,202380,0
14,202380,202380,0
15,202380,202380,0
16,202380,202380,0
17,202380,202380,0
18,202380,202380,0
19,202380,202380,0
20,202380,23676,1314
21,210264,23676,1314
22,218148,23676,1314
23,224718,23676,1314
24,231288,1714,1453
25,237100,1714,1453
26,242912,1714,1453
27,250177,4,1463
28,256029,4,1463
29,260418,4,1463
30,266270,4,1463
31,272122,4,1463
32,279437,4,1463
33,286752,4,1463
34,291141,291141,0
35,291141,291141,0
36,291141,291141,0
37,291141,291141,0
38,291141,291141,0
39,291141,291141,0
40,291141,291141,0
41,291141,291141,0
42,291141,2624,1271
43,291141,2624,1271
44,293683,2624,1271
45,300038,2624,1271
46,305122,244,1281
47,306403,244,1281
48,308965,244,1281
49,312808,244,1281
50,315370,244,1281
51,316651,244,1281
52,316651,244,1281
53,316651,244,1281
54,319213,319213,0
55,319213,9981,1232
56,320445,9981,1232
57,325373,509,1269
58,325373,253,1270
59,325373,253,1270
60,326643,253,1270
61,325373,253,1270
62,324103,253,1270
63,325373,253,1270
64,325373,253,1270
65,325373,253,1270
66,326643,253,1270
67,327913,253,1270
68,331723,253,1270
69,334263,253,1270
70,335533,253,1270
71,339343,253,1270
72,340613,253,1270
73,340613,253,1270
74,343153,253,1270
75,344423,253,1270
76,344423,344423,0
77,344423,344423,0
78,344423,344423,0
79,344423,5098,1225
80,348098,5098,1225
81,348098,348098,0
82,348098,348098,0
83,348098,13218,1196
84,348098,13218,1196
85,350490,350490,0
86,350490,350490,0
87,350490,17850,1188
88,349302,17850,1188
89,349302,17850,1188
90,351678,17850,1188
91,352866,930,1248
92,351618,368,1250
93,352868,368,1250
94,351618,87,1251
95,346614,87,1251
96,344112,87,1251
97,342861,87,1251
98,342861,87,1251
99,341610,341610,0
100,341610,21466,1177
101,343964,642,1253
102,345217,642,1253
103,342711,642,1253
104,341458,98,1255
105,343968,98,1255
106,345223,98,1255
107,343968,98,1255
108,342713,98,1255
109,343968,343968,0
110,343968,27718,1150
111,346268,27718,1150
112,347418,347418,0
113,347418,347418,0
114,347418,15849,1197
115,351009,449,1252
116,352261,168,1253
117,352261,168,1253
118,353514,168,1253
119,352261,168,1253
120,351008,168,1253
121,349755,349755,0
122,349755,19213,1189
123,350944,19213,1189
124,352133,19213,1189
125,353322,19213,1189
126,355700,19213,1189
127,354511,19213,1189
128,356889,356889,0
129,356889,356889,0
130,356889,356889,0
131,356889,356889,0
132,356889,356889,0
133,356889,1424,1265
134,359419,1424,1265
135,355624,24,1270
