时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,10868,5428
3,146568,146568,0
4,146568,146568,0
5,146568,146568,0
6,146568,6258,3118
7,165276,6258,3118
8,190220,6258,3118
9,208928,6258,3118
10,236990,6258,3118
11,255698,255698,0
12,255698,8620,2873
13,275809,250,2963
14,299513,250,2963
15,317291,250,2963
16,335069,250,2963
17,352847,250,2963
18,370625,370625,0
19,370625,370625,0
20,370625,13217,2628
21,386393,13217,2628
22,402161,1673,2706
23,415691,1673,2706
24,429221,1673,2706
25,440045,1673,2706
26,450869,450869,0
27,450869,34142,2437
28,460617,460617,0
29,460617,460617,0
30,460617,21815,2411
31,470261,21815,2411
32,482316,21815,2411
33,494371,21815,2411
34,501604,21815,2411
35,511248,21815,2411
36,525714,21815,2411
37,530536,293,2513
38,535562,293,2513
39,543101,293,2513
40,550640,74,2514
41,558182,558182,0
42,558182,558182,0
43,558182,72856,2138
44,562458,1866,2448
45,574698,1866,2448
46,584490,438,2454
47,586944,199,2455
48,591854,199,2455
49,599219,199,2455
50,604129,199,2455
51,606584,199,2455
52,606584,199,2455
53,606584,199,2455
54,611494,199,2455
55,616404,199,2455
56,618859,199,2455
57,628679,199,2455
58,628679,199,2455
59,628679,199,2455
60,631134,631134,0
61,631134,4958,2446
62,628688,368,2464
63,631152,368,2464
64,631152,368,2464
65,631152,368,2464
66,633616,633616,0
67,633616,226,2455
68,640981,226,2455
69,645891,226,2455
70,648346,226,2455
71,655711,226,2455
72,658166,226,2455
73,658166,226,2455
74,663076,663076,0
75,663076,663076,0
76,663076,39234,2302
77,669982,1422,2440
78,669982,669982,0
79,669982,669982,0
80,669982,669982,0
81,669982,60982,2175
82,669982,60982,2175
83,669982,60982,2175
84,669982,60982,2175
85,674332,60982,2175
86,672157,672157,0
87,672157,672157,0
88,672157,30178,2301
89,672157,30178,2301
90,676759,673,2406
91,679165,673,2406
92,676759,111,2408
93,679167,111,2408
94,676759,111,2408
95,667127,111,2408
96,662311,662311,0
97,662311,662311,0
98,662311,662311,0
99,662311,662311,0
100,662311,662311,0
101,662311,662311,0
102,662311,61436,2185
103,657941,1376,2405
104,655536,655536,0
105,655536,655536,0
106,655536,18636,2316
107,653220,1374,2379
108,650841,650841,0
109,650841,650841,0
110,650841,4866,2349
111,655539,4866,2349
112,657888,4866,2349
113,655539,434,2365
114,655539,157,2366
115,662637,157,2366
116,665003,157,2366
117,665003,157,2366
118,667369,157,2366
119,665003,157,2366
120,662637,662637,0
121,662637,662637,0
122,662637,662637,0
123,662637,662637,0
124,662637,44397,2208
125,664845,44397,2208
126,669261,44397,2208
127,667053,44397,2208
128,671469,44397,2208
129,671469,44397,2208
130,669261,44397,2208
131,669261,44397,2208
132,664845,1123,2362
133,664845,1123,2362
134,669569,1123,2362
135,662483,662483,0
136,662483,44498,2215
137,660268,660268,0
138,660268,60840,2164
139,666760,60840,2164
140,666760,60840,2164
141,662432,60840,2164
142,660268,6825,2359
143,664986,6825,2359
144,667345,665,2381
145,664964,665,2381
146,662583,665,2381
147,657821,665,2381
148,662583,665,2381
149,660202,665,2381
150,662583,665,2381
151,657821,665,2381
152,655440,665,2381
153,655440,665,2381
154,657821,665,2381
155,657821,665,2381
156,662583,109,2383
157,662583,109,2383
158,660200,109,2383
159,662583,109,2383
160,660200,660200,0
161,660200,660200,0
162,660200,660200,0
163,660200,660200,0
164,660200,660200,0
165,660200,660200,0
166,660200,660200,0
167,660200,660200,0
168,660200,660200,0
169,660200,44430,2215
170,657985,44430,2215
171,657985,44430,2215
172,657985,44430,2215
173,660200,44430,2215
