时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,131000,0
5,131000,131000,0
6,131000,131000,0
7,131000,131000,0
8,131000,131000,0
9,131000,131000,0
10,131000,131000,0
11,131000,131000,0
12,131000,3032,1488
13,141416,3032,1488
14,153320,3032,1488
15,162248,3032,1488
16,171176,3032,1488
17,180104,3032,1488
18,189032,3032,1488
19,196472,196472,0
20,196472,196472,0
21,196472,196472,0
22,196472,196472,0
23,196472,196472,0
24,196472,196472,0
25,196472,1262,1205
26,201292,1262,1205
27,207317,1262,1205
28,212137,1262,1205
29,215752,194,1211
30,220596,194,1211
31,225440,225440,0
32,225440,2352,1168
33,231280,231280,0
34,231280,15365,1085
35,235620,15365,1085
36,242130,944,1154
37,244438,244438,0
38,244438,5665,1121
39,247801,5665,1121
40,251164,5665,1121
41,254527,337,1145
42,260252,260252,0
43,260252,260252,0
44,260252,260252,0
45,260252,19700,1028
46,264364,19700,1028
47,265392,19700,1028
48,267448,267448,0
49,267448,267448,0
50,267448,267448,0
51,267448,1182,1078
52,267448,194,1082
53,267448,194,1082
54,269612,194,1082
55,271776,194,1082
56,272858,194,1082
57,277186,194,1082
58,277186,194,1082
59,277186,194,1082
60,278268,194,1082
61,277186,194,1082
62,276104,194,1082
63,277186,194,1082
64,277186,194,1082
65,277186,194,1082
66,278268,194,1082
67,279350,194,1082
68,282596,194,1082
69,284760,194,1082
70,285842,285842,0
71,285842,2288,1062
72,286904,412,1069
73,286904,144,1070
74,289044,144,1070
75,290114,144,1070
76,290114,144,1070
77,293324,144,1070
78,293324,144,1070
79,296534,144,1070
80,299744,144,1070
81,299744,144,1070
82,299744,144,1070
83,299744,144,1070
84,299744,144,1070
85,301884,144,1070
86,300814,144,1070
87,299744,144,1070
88,298674,298674,0
89,298674,298674,0
90,298674,3343,1051
91,299725,3343,1051
92,298674,252,1062
93,299736,252,1062
94,298674,252,1062
95,294426,252,1062
96,292302,292302,0
97,292302,292302,0
98,292302,2136,1059
99,291243,2136,1059
100,290184,2136,1059
101,292302,218,1066
102,293368,218,1066
103,291236,218,1066
104,290170,218,1066
105,292302,218,1066
106,293368,218,1066
107,292302,218,1066
108,291236,218,1066
109,292302,218,1066
110,293368,218,1066
111,295500,218,1066
112,296566,218,1066
113,295500,218,1066
114,295500,218,1066
115,298698,218,1066
116,299764,299764,0
117,299764,299764,0
118,299764,299764,0
119,299764,299764,0
120,299764,299764,0
121,299764,299764,0
122,299764,5362,1059
123,300823,5362,1059
124,301882,602,1076
125,302958,40,1078
126,305114,40,1078
127,304036,40,1078
128,306192,40,1078
129,306192,40,1078
130,305114,40,1078
131,305114,40,1078
132,302958,40,1078
133,302958,302958,0
134,302958,302958,0
135,302958,302958,0
136,302958,7497,1059
