时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,100000,1000
7,151000,5599,2851
8,173808,5599,2851
9,190914,5599,2851
10,216573,5599,2851
11,233679,5599,2851
12,250785,5599,2851
13,270742,5599,2851
14,293550,145,2905
15,310980,310980,0
16,310980,310980,0
17,310980,10148,2528
18,326148,523,2605
19,339173,523,2605
20,354803,523,2605
21,370433,523,2605
22,386063,523,2605
23,399088,399088,0
24,399088,9934,2463
25,408940,9934,2463
26,418792,9934,2463
27,431107,9934,2463
28,440959,9934,2463
29,448348,9934,2463
30,458200,458200,0
31,458200,46582,2213
32,469265,1697,2448
33,481505,325,2455
34,488870,488870,0
35,488870,488870,0
36,488870,9215,2295
37,493460,775,2335
38,498130,775,2335
39,505135,775,2335
40,512140,118,2338
41,519154,118,2338
42,530844,118,2338
43,530844,530844,0
44,530844,530844,0
45,530844,530844,0
46,530844,530844,0
47,530844,19384,2140
48,535124,345,2219
49,541781,101,2220
50,546221,101,2220
51,548441,101,2220
52,548441,548441,0
53,548441,25542,2117
54,552675,1389,2214
55,557103,134,2219
56,559322,134,2219
57,568198,134,2219
58,568198,134,2219
59,568198,134,2219
60,570417,134,2219
61,568198,134,2219
62,565979,134,2219
63,568198,134,2219
64,568198,134,2219
65,568198,134,2219
66,570417,570417,0
67,570417,570417,0
68,570417,19185,2112
69,574641,249,2184
70,576825,249,2184
71,583377,583377,0
72,583377,583377,0
73,583377,27009,2076
74,587529,27009,2076
75,589605,451,2174
76,589605,589605,0
77,589605,589605,0
78,589605,589605,0
79,589605,30342,2019
80,595662,30342,2019
81,595662,30342,2019
82,595662,30342,2019
83,595662,30342,2019
84,595662,1502,2122
85,599906,92,2127
86,597779,92,2127
87,595652,92,2127
88,593525,92,2127
89,593525,593525,0
90,593525,593525,0
91,593525,593525,0
92,593525,35740,1985
93,595510,35740,1985
94,593525,2301,2104
95,585109,2301,2104
96,580901,101,2112
97,578789,101,2112
98,578789,578789,0
99,578789,12587,2074
100,576715,12587,2074
101,580863,531,2118
102,582981,256,2119
103,578743,256,2119
104,576624,256,2119
105,580862,256,2119
106,582981,582981,0
107,582981,582981,0
108,582981,582981,0
109,582981,582981,0
110,582981,30231,2010
111,587001,30231,2010
112,589011,30231,2010
113,587001,1423,2114
114,587001,587001,0
115,587001,587001,0
116,587001,22191,2010
117,587001,554,2087
118,589088,554,2087
119,587001,554,2087
120,584914,554,2087
121,582827,554,2087
122,580740,276,2088
123,582828,582828,0
124,582828,582828,0
125,582828,14365,2023
126,586874,498,2072
127,584802,216,2073
128,588948,216,2073
129,588948,216,2073
130,586875,216,2073
131,586875,216,2073
132,582729,216,2073
133,582729,216,2073
134,586875,216,2073
135,580656,216,2073
