时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,119000,0
3,119000,4600,4576
4,146456,4600,4576
5,178488,4600,4576
6,210520,4600,4576
7,237976,4600,4576
8,274584,116,4652
9,302496,116,4652
10,344364,116,4652
11,372276,36,4653
12,400194,36,4653
13,432765,432765,0
14,432765,432765,0
15,432765,57,4044
16,457029,57,4044
17,481293,57,4044
18,505557,57,4044
19,525777,57,4044
20,550041,57,4044
21,574305,57,4044
22,598569,57,4044
23,618789,618789,0
24,618789,618789,0
25,618789,39477,3576
26,633093,39477,3576
27,650973,39477,3576
28,665277,39477,3576
29,676005,39477,3576
30,690309,39477,3576
31,704613,39477,3576
32,722493,1277,3776
33,741373,1277,3776
34,752701,83,3782
35,767829,83,3782
36,790521,83,3782
37,798085,83,3782
38,805649,83,3782
39,816995,816995,0
40,816995,816995,0
41,816995,816995,0
42,816995,816995,0
43,816995,816995,0
44,816995,7251,3536
45,834675,7251,3536
46,848819,848819,0
47,848819,3715,3536
48,855891,3715,3536
49,866499,299,3550
50,873599,873599,0
51,873599,34046,3399
52,873599,701,3534
53,873599,873599,0
54,873599,873599,0
55,873599,873599,0
56,873599,873599,0
57,873599,873599,0
58,873599,873599,0
59,873599,873599,0
60,873599,873599,0
61,873599,873599,0
62,873599,873599,0
63,873599,873599,0
64,873599,36223,3271
65,873599,3199,3400
66,876999,115,3412
67,880411,115,3412
68,890647,115,3412
69,897471,115,3412
70,900883,115,3412
71,911119,115,3412
72,914531,115,3412
73,914531,115,3412
74,921355,115,3412
75,924767,115,3412
76,924767,115,3412
77,935003,935003,0
78,935003,60669,3191
79,944576,283,3409
80,954803,283,3409
81,954803,283,3409
82,954803,283,3409
83,954803,283,3409
84,954803,3,3410
85,961623,3,3410
86,958213,3,3410
87,954803,3,3410
88,951393,3,3410
89,951393,3,3410
90,958213,3,3410
91,961623,3,3410
92,958213,3,3410
93,961623,3,3410
94,958213,3,3410
95,944573,3,3410
96,937753,3,3410
97,934343,3,3410
98,934343,3,3410
99,930933,3,3410
100,927523,3,3410
101,934343,3,3410
102,937753,3,3410
103,930933,3,3410
104,927523,3,3410
105,934343,3,3410
106,937753,3,3410
107,934343,3,3410
108,930933,3,3410
109,934343,3,3410
110,937753,3,3410
111,944573,3,3410
112,947983,3,3410
113,944573,944573,0
114,944573,944573,0
115,944573,944573,0
116,944573,6876,3337
117,944573,6876,3337
118,947910,390,3360
119,944550,390,3360
120,941190,110,3361
121,937829,110,3361
122,934468,934468,0
123,934468,934468,0
124,934468,934468,0
125,934468,934468,0
126,934468,934468,0
127,934468,47296,3146
128,940760,47296,3146
129,940760,2140,3305
130,937455,159,3312
131,937455,159,3312
132,930831,159,3312
133,930831,930831,0
134,930831,3440,3277
135,921000,3440,3277
136,917723,3440,3277
