时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,145000,0
7,145000,145000,0
8,145000,145000,0
9,145000,145000,0
10,145000,5658,1883
11,156298,5658,1883
12,167596,5658,1883
13,180777,5658,1883
14,195841,5658,1883
15,207139,5658,1883
16,218437,218437,0
17,218437,3642,1805
18,229267,3642,1805
19,238292,238292,0
20,238292,238292,0
21,238292,238292,0
22,238292,238292,0
23,238292,238292,0
24,238292,8718,1453
25,244104,8718,1453
26,249916,8718,1453
27,257181,339,1502
28,263189,339,1502
29,267695,267695,0
30,267695,267695,0
31,267695,267695,0
32,267695,267695,0
33,267695,267695,0
34,267695,267695,0
35,267695,267695,0
36,267695,267695,0
37,267695,11119,1216
38,270127,1108,1263
39,273916,1108,1263
40,277705,232,1267
41,281506,232,1267
42,287841,232,1267
43,287841,287841,0
44,287841,13270,1199
45,293836,166,1255
46,298856,166,1255
47,300111,166,1255
48,302621,166,1255
49,306386,306386,0
50,306386,17828,1173
51,307559,17828,1173
52,307559,17828,1173
53,307559,291,1244
54,310047,42,1245
55,312537,42,1245
56,313782,313782,0
57,313782,12982,1175
58,313782,313782,0
59,313782,34998,1089
60,314871,1074,1221
61,313650,1074,1221
62,312429,54,1225
63,313654,54,1225
64,313654,54,1225
65,313654,54,1225
66,314879,54,1225
67,316104,54,1225
68,319779,54,1225
69,322229,54,1225
70,323454,54,1225
71,327129,54,1225
72,328354,328354,0
73,328354,328354,0
74,328354,3814,1202
75,329556,3814,1202
76,329556,3814,1202
77,333162,252,1215
78,333162,252,1215
79,336807,252,1215
80,340452,340452,0
81,340452,340452,0
82,340452,340452,0
83,340452,6132,1194
84,340452,6132,1194
85,342840,492,1214
86,341626,211,1215
87,340411,211,1215
88,339196,211,1215
89,339196,211,1215
90,341626,211,1215
91,342841,211,1215
92,341626,211,1215
93,342841,211,1215
94,341626,211,1215
95,336766,211,1215
96,334336,211,1215
97,333121,333121,0
98,333121,4869,1198
99,331923,331923,0
100,331923,331923,0
101,331923,331923,0
102,331923,331923,0
103,331923,331923,0
104,331923,9603,1185
105,334293,334293,0
106,334293,334293,0
107,334293,334293,0
108,334293,334293,0
109,334293,334293,0
110,334293,334293,0
111,334293,14081,1156
112,335449,181,1206
113,334243,334243,0
114,334243,10707,1168
115,337747,10707,1168
116,338915,338915,0
117,338915,37683,1072
118,339987,37683,1072
119,338915,37683,1072
120,337843,337843,0
121,337843,11692,1169
122,336674,850,1208
123,337882,292,1210
124,339092,292,1210
125,340302,292,1210
126,342722,292,1210
127,341512,292,1210
128,343932,8,1211
129,343932,8,1211
130,342721,8,1211
131,342721,8,1211
132,340299,340299,0
133,340299,340299,0
134,340299,30697,1094
135,337017,457,1202
