时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,131000,0
5,131000,131000,0
6,131000,131000,0
7,131000,131000,0
8,131000,131000,0
9,131000,131000,0
10,131000,131000,0
11,131000,17160,1423
12,139538,17160,1423
13,149499,17160,1423
14,160883,160883,0
15,160883,160883,0
16,160883,160883,0
17,160883,160883,0
18,160883,160883,0
19,160883,160883,0
20,160883,160883,0
21,160883,160883,0
22,160883,7,1087
23,166318,7,1087
24,171753,171753,0
25,171753,171753,0
26,171753,171753,0
27,171753,69,1004
28,175769,69,1004
29,178781,69,1004
30,182797,182797,0
31,182797,145,982
32,187707,145,982
33,192617,145,982
34,195563,145,982
35,199491,145,982
36,205383,145,982
37,207347,145,982
38,209311,145,982
39,212257,145,982
40,215203,145,982
41,218149,145,982
42,223059,145,982
43,223059,145,982
44,225023,145,982
45,229933,145,982
46,233861,233861,0
47,233861,233861,0
48,233861,233861,0
49,233861,9381,920
50,235701,235701,0
51,235701,235701,0
52,235701,235701,0
53,235701,235701,0
54,235701,235701,0
55,235701,235701,0
56,235701,235701,0
57,235701,181,920
58,235701,181,920
59,235701,181,920
60,236621,181,920
61,235701,181,920
62,234781,181,920
63,235701,181,920
64,235701,235701,0
65,235701,8117,889
66,236590,8117,889
67,237479,893,917
68,240230,240230,0
69,240230,3793,899
70,241129,3793,899
71,243826,55,913
72,244739,55,913
73,244739,55,913
74,246565,55,913
75,247478,55,913
76,247478,247478,0
77,247478,247478,0
78,247478,247478,0
79,247478,247478,0
80,247478,6118,862
81,247478,238,883
82,247478,238,883
83,247478,238,883
84,247478,238,883
85,249244,238,883
86,248361,238,883
87,247478,238,883
88,246595,238,883
89,246595,238,883
90,248361,238,883
91,249244,249244,0
92,249244,249244,0
93,249244,249244,0
94,249244,249244,0
95,249244,18503,833
96,247578,18503,833
97,246745,18503,833
98,246745,1515,895
99,245850,1515,895
100,244955,1515,895
101,246745,1515,895
102,247640,1515,895
103,245850,150,900
104,244950,150,900
105,246750,150,900
106,247650,150,900
107,246750,150,900
108,245850,150,900
109,246750,150,900
110,247650,150,900
111,249450,150,900
112,250350,250350,0
113,250350,250350,0
114,250350,4651,887
115,253011,171,903
116,253914,171,903
117,253914,171,903
118,254817,171,903
119,253914,171,903
120,253011,171,903
121,252108,171,903
122,251205,171,903
123,252108,171,903
124,253011,171,903
125,253914,171,903
126,255720,171,903
127,254817,171,903
128,256623,171,903
129,256623,171,903
130,255720,171,903
131,255720,171,903
132,253914,171,903
133,253914,253914,0
134,253914,253914,0
135,253914,253914,0
136,253914,253914,0
137,253914,25676,821
138,253093,1023,910
139,255823,1023,910
140,255823,183,913
141,253997,183,913
142,253084,183,913
143,254910,183,913
144,255823,183,913
145,254910,183,913
146,253997,183,913
