时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,16675,4333
4,150998,16675,4333
5,181329,16675,4333
6,211660,16675,4333
7,237658,16675,4333
8,272322,16675,4333
9,298320,16675,4333
10,337317,337317,0
11,337317,337317,0
12,337317,337317,0
13,337317,337317,0
14,337317,337317,0
15,337317,337317,0
16,337317,337317,0
17,337317,31011,2574
18,352761,31011,2574
19,365631,591,2808
20,382479,591,2808
21,399327,591,2808
22,416175,591,2808
23,430215,591,2808
24,444255,591,2808
25,455487,455487,0
26,455487,455487,0
27,455487,455487,0
28,455487,455487,0
29,455487,455487,0
30,455487,455487,0
31,455487,455487,0
32,455487,455487,0
33,455487,67407,1980
34,461427,67407,1980
35,469347,469347,0
36,469347,27521,2114
37,473575,1146,2239
38,478053,1146,2239
39,484770,1146,2239
40,491487,491487,0
41,491487,35055,2056
42,501767,35055,2056
43,501767,2140,2201
44,506169,2140,2201
45,517174,2140,2201
46,525978,525978,0
47,525978,525978,0
48,525978,525978,0
49,525978,10650,2112
50,530202,530202,0
51,530202,530202,0
52,530202,530202,0
53,530202,60902,1900
54,534002,60902,1900
55,537802,4929,2123
56,539925,4929,2123
57,548417,548417,0
58,548417,548417,0
59,548417,548417,0
60,548417,548417,0
61,548417,548417,0
62,548417,2207,2142
63,550559,2207,2142
64,550559,2207,2142
65,550559,415,2149
66,552708,158,2150
67,554858,158,2150
68,561308,561308,0
69,561308,16635,2071
70,563379,267,2133
71,569778,267,2133
72,571911,267,2133
73,571911,267,2133
74,576177,267,2133
75,578310,578310,0
76,578310,578310,0
77,578310,578310,0
78,578310,578310,0
79,578310,40930,1940
80,584130,584130,0
81,584130,40930,1940
82,584130,330,2085
83,584130,50,2086
84,584130,584130,0
85,584130,584130,0
86,584130,584130,0
87,584130,584130,0
88,584130,584130,0
89,584130,22224,2014
90,588158,22224,2014
91,590172,1074,2089
92,588083,1074,2089
93,590172,228,2092
94,588080,588080,0
95,588080,77569,1843
96,584394,77569,1843
97,582551,2493,2117
98,582551,301,2125
99,580426,301,2125
100,578301,301,2125
101,582551,27,2126
102,584677,584677,0
103,584677,584677,0
104,584677,49381,1968
105,588613,49381,1968
106,590581,49381,1968
107,588613,49381,1968
108,586645,787,2146
109,588791,239,2148
110,590939,239,2148
111,595235,239,2148
112,597383,239,2148
113,595235,239,2148
114,595235,239,2148
115,601679,239,2148
116,603827,239,2148
117,603827,239,2148
118,605975,239,2148
119,603827,239,2148
120,601679,239,2148
121,599531,239,2148
122,597383,239,2148
123,599531,239,2148
124,601679,239,2148
125,603827,239,2148
126,608123,239,2148
127,605975,239,2148
128,610271,239,2148
129,610271,239,2148
130,608123,239,2148
131,608123,239,2148
132,603827,239,2148
133,603827,239,2148
134,608123,239,2148
135,601679,601679,0
