时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,6265,3083
7,163498,6265,3083
8,188162,6265,3083
9,206660,206660,0
10,206660,206660,0
11,206660,206660,0
12,206660,206660,0
13,206660,206660,0
14,206660,206660,0
15,206660,17698,1766
16,217256,17698,1766
17,227852,17698,1766
18,238448,238448,0
19,238448,238448,0
20,238448,238448,0
21,238448,238448,0
22,238448,13784,1518
23,246038,13784,1518
24,253628,670,1601
25,260032,670,1601
26,266436,172,1604
27,274456,172,1604
28,280872,172,1604
29,285684,172,1604
30,292100,172,1604
31,298516,172,1604
32,306536,172,1604
33,314556,172,1604
34,319368,172,1604
35,325784,172,1604
36,335408,172,1604
37,338616,172,1604
38,341824,172,1604
39,346636,346636,0
40,346636,31714,1438
41,350950,350950,0
42,350950,350950,0
43,350950,350950,0
44,350950,350950,0
45,350950,350950,0
46,350950,350950,0
47,350950,350950,0
48,350950,48013,1257
49,354721,48013,1257
50,357235,48013,1257
51,358492,48013,1257
52,358492,48013,1257
53,358492,48013,1257
54,361006,48013,1257
55,363520,4088,1432
56,364952,4088,1432
57,370680,248,1447
58,370680,248,1447
59,370680,248,1447
60,372127,248,1447
61,370680,248,1447
62,369233,248,1447
63,370680,370680,0
64,370680,370680,0
65,370680,3064,1436
66,372116,494,1446
67,373562,494,1446
68,377900,233,1447
69,380794,233,1447
70,382241,233,1447
71,386582,233,1447
72,388029,233,1447
73,388029,233,1447
74,390923,233,1447
75,392370,233,1447
76,392370,233,1447
77,396711,233,1447
78,396711,233,1447
79,401052,233,1447
80,405393,233,1447
81,405393,233,1447
82,405393,233,1447
83,405393,233,1447
84,405393,233,1447
85,408287,233,1447
86,406840,233,1447
87,405393,233,1447
88,403946,233,1447
89,403946,233,1447
90,406840,233,1447
91,408287,233,1447
92,406840,233,1447
93,408287,233,1447
94,406840,233,1447
95,401052,233,1447
96,398158,233,1447
97,396711,233,1447
98,396711,233,1447
99,395264,395264,0
100,395264,395264,0
101,395264,15500,1386
102,396650,15500,1386
103,393878,15500,1386
104,392492,15500,1386
105,395264,395264,0
106,395264,29514,1330
107,393934,2114,1430
108,392504,2114,1430
109,393934,196,1437
110,395371,196,1437
111,398245,398245,0
112,398245,9879,1397
113,396848,738,1430
114,396848,184,1432
115,401144,184,1432
116,402576,184,1432
117,402576,184,1432
118,404008,404008,0
119,404008,404008,0
120,404008,1648,1437
121,402571,1648,1437
122,401134,1648,1437
123,402571,1648,1437
124,404008,1648,1437
125,405445,1648,1437
126,408319,1648,1437
127,406882,1648,1437
128,409756,1648,1437
129,409756,228,1442
130,408314,228,1442
131,408314,228,1442
132,405430,405430,0
133,405430,405430,0
134,405430,28191,1333
135,401431,28191,1333
