时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,119000,0
3,119000,119000,0
4,119000,119000,0
5,119000,119000,0
6,119000,119000,0
7,119000,119000,0
8,119000,119000,0
9,119000,119000,0
10,119000,119000,0
11,119000,119000,0
12,119000,119000,0
13,119000,119000,0
14,119000,22,1178
15,126068,22,1178
16,133136,22,1178
17,140204,22,1178
18,147272,147272,0
19,147272,147272,0
20,147272,6240,1037
21,153494,6240,1037
22,159716,6240,1037
23,164901,6240,1037
24,170086,170086,0
25,170086,170086,0
26,170086,170086,0
27,170086,170086,0
28,170086,6636,934
29,172888,6636,934
30,176624,6636,934
31,180360,6636,934
32,185030,6636,934
33,189700,6636,934
34,192502,6636,934
35,196238,6636,934
36,201842,6636,934
37,203710,6636,934
38,205578,6636,934
39,208380,208380,0
40,208380,208380,0
41,208380,1920,930
42,213030,104,938
43,213030,104,938
44,214906,214906,0
45,214906,214906,0
46,214906,11178,856
47,215762,11178,856
48,217474,217474,0
49,217474,6170,866
50,219206,6170,866
51,220072,6170,866
52,220072,6170,866
53,220072,489,889
54,221850,489,889
55,223628,238,890
56,224518,224518,0
57,224518,224518,0
58,224518,224518,0
59,224518,24326,782
60,225300,24326,782
61,224518,224518,0
62,224518,224518,0
63,224518,224518,0
64,224518,27142,771
65,224518,1030,873
66,225391,1030,873
67,226264,1030,873
68,228883,228883,0
69,228883,228883,0
70,228883,1051,863
71,231472,1051,863
72,232335,1051,863
73,232335,247,866
74,234067,247,866
75,234933,247,866
76,234933,247,866
77,237531,247,866
78,237531,247,866
79,240129,247,866
80,242727,247,866
81,242727,247,866
82,242727,247,866
83,242727,247,866
84,242727,247,866
85,244459,247,866
86,243593,243593,0
87,243593,13993,820
88,242773,322,869
89,242773,322,869
90,244511,41,870
91,245381,41,870
92,244511,41,870
93,245381,41,870
94,244511,41,870
95,241031,41,870
96,239291,41,870
97,238421,41,870
98,238421,41,870
99,237551,41,870
100,236681,41,870
101,238421,41,870
102,239291,239291,0
103,239291,239291,0
104,239291,239291,0
105,239291,239291,0
106,239291,239291,0
107,239291,239291,0
108,239291,8606,845
109,240136,934,873
110,241009,109,876
111,242761,109,876
112,243637,109,876
113,242761,242761,0
114,242761,242761,0
115,242761,242761,0
116,242761,2787,854
117,242761,258,863
118,243624,258,863
119,242761,258,863
120,241898,258,863
121,241035,258,863
122,240172,258,863
123,241035,258,863
124,241898,258,863
125,242761,258,863
126,244487,244487,0
127,244487,244487,0
128,244487,244487,0
129,244487,18423,796
130,243691,594,859
131,243691,594,859
132,241973,594,859
133,241973,594,859
134,243691,594,859
135,241114,314,860
136,240254,314,860
137,239394,314,860
138,238534,314,860
139,241114,314,860
140,241114,34,861
141,239392,34,861
142,238531,34,861
143,240253,34,861
144,241114,34,861
145,240253,34,861
