时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,114000,0
9,114000,114000,0
10,114000,40,1540
11,123240,40,1540
12,132480,132480,0
13,132480,132480,0
14,132480,132480,0
15,132480,132480,0
16,132480,132480,0
17,132480,132480,0
18,132480,132480,0
19,132480,132480,0
20,132480,132480,0
21,132480,132480,0
22,132480,132480,0
23,132480,132480,0
24,132480,132480,0
25,132480,132480,0
26,132480,132480,0
27,132480,132480,0
28,132480,132480,0
29,132480,132480,0
30,132480,3624,708
31,135312,276,726
32,138942,85,727
33,142577,85,727
34,144758,85,727
35,147666,85,727
36,152028,85,727
37,153482,85,727
38,154936,85,727
39,157117,85,727
40,159298,85,727
41,161479,161479,0
42,161479,161479,0
43,161479,161479,0
44,161479,161479,0
45,161479,161479,0
46,161479,161479,0
47,161479,161479,0
48,161479,161479,0
49,161479,161479,0
50,161479,161479,0
51,161479,161479,0
52,161479,161479,0
53,161479,161479,0
54,161479,161479,0
55,161479,17907,572
56,162051,17907,572
57,164339,17907,572
58,164339,17907,572
59,164339,17907,572
60,164911,164911,0
61,164911,164911,0
62,164911,14971,588
63,165499,891,643
64,165499,123,646
65,165499,123,646
66,166145,123,646
67,166791,123,646
68,168729,123,646
69,170021,123,646
70,170667,123,646
71,172605,172605,0
72,172605,172605,0
73,172605,172605,0
74,172605,172605,0
75,172605,7566,609
76,172605,7566,609
77,174432,7566,609
78,174432,7566,609
79,176259,7566,609
80,178086,286,635
81,178086,286,635
82,178086,286,635
83,178086,286,635
84,178086,286,635
85,179356,4,636
86,178720,4,636
87,178084,4,636
88,177448,4,636
89,177448,4,636
90,178720,178720,0
91,178720,178720,0
92,178720,178720,0
93,178720,178720,0
94,178720,178720,0
95,178720,178720,0
96,178720,178720,0
97,178720,178720,0
98,178720,178720,0
99,178720,6457,631
100,178089,6457,631
101,179351,6457,631
102,179982,407,653
103,178676,134,654
104,178022,134,654
105,179330,134,654
106,179984,179984,0
107,179984,179984,0
108,179984,179984,0
109,179984,179984,0
110,179984,179984,0
111,179984,4089,635
112,180619,475,648
113,179971,475,648
114,179971,179971,0
115,179971,179971,0
116,179971,179971,0
117,179971,179971,0
118,179971,179971,0
119,179971,179971,0
120,179971,17011,582
121,179389,1108,639
122,178750,1108,639
123,179389,1108,639
124,180028,268,642
125,180670,268,642
126,181954,268,642
127,181312,268,642
128,182596,182596,0
129,182596,182596,0
130,182596,182596,0
131,182596,2042,638
132,181320,2042,638
133,181320,2042,638
134,182596,2042,638
135,180682,2042,638
136,180044,2042,638
137,179406,374,644
138,178762,374,644
139,180694,374,644
140,180694,374,644
141,179406,374,644
142,178762,97,645
143,180052,180052,0
144,180052,2812,633
145,179419,2812,633
146,178786,310,642
147,177502,310,642
148,178786,178786,0
149,178786,178786,0
150,178786,9206,610
151,177566,9206,610
152,176956,9206,610
153,176956,9206,610
154,177566,650,641
155,177566,650,641
156,178848,650,641
157,178848,650,641
158,178207,650,641
159,178848,94,643
160,178205,94,643
161,179491,94,643
162,179491,94,643
163,180134,94,643
164,179491,179491,0
165,179491,10371,604
166,178887,606,639
167,178887,606,639
168,178887,606,639
169,178248,606,639
170,177609,606,639
171,177609,606,639
172,177609,606,639
173,178248,178248,0
174,178248,178248,0
175,178248,178248,0
176,178248,178248,0
177,178248,2712,636
178,178248,178248,0
179,178248,5748,625
180,178248,504,644
181,178892,178892,0
182,178892,178892,0
183,178892,178892,0
184,178892,178892,0
185,178892,178892,0
186,178892,178892,0
