时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,119000,0
3,119000,119000,0
4,119000,119000,0
5,119000,119000,0
6,119000,119000,0
7,119000,119000,0
8,119000,119000,0
9,119000,119000,0
10,119000,119000,0
11,119000,119000,0
12,119000,119000,0
13,119000,119000,0
14,119000,119000,0
15,119000,119000,0
16,119000,119000,0
17,119000,119000,0
18,119000,119000,0
19,119000,119000,0
20,119000,119000,0
21,119000,119000,0
22,119000,896,798
23,122990,896,798
24,126980,896,798
25,130172,896,798
26,133364,66,803
27,137379,66,803
28,140591,66,803
29,143000,143000,0
30,143000,15600,700
31,145800,15600,700
32,149300,15600,700
33,152800,116,779
34,155137,116,779
35,158253,158253,0
36,158253,158253,0
37,158253,158253,0
38,158253,2976,729
39,160440,168,742
40,162666,168,742
41,164892,168,742
42,168602,168,742
43,168602,168,742
44,170086,168,742
45,173796,168,742
46,176764,176764,0
47,176764,9942,698
48,178160,543,737
49,180371,543,737
50,181845,543,737
51,182582,296,738
52,182582,182582,0
53,182582,8694,704
54,183990,8694,704
55,185398,8694,704
56,186102,186102,0
57,186102,186102,0
58,186102,13558,674
59,186102,13558,674
60,186776,13558,674
61,186102,13558,674
62,185428,43,727
63,186155,43,727
64,186155,43,727
65,186155,43,727
66,186882,43,727
67,187609,43,727
68,189790,189790,0
69,189790,21207,641
70,190431,87,721
71,192594,87,721
72,193315,87,721
73,193315,193315,0
74,193315,193315,0
75,193315,193315,0
76,193315,1447,708
77,195439,1447,708
78,195439,77,713
79,197578,77,713
80,199717,77,713
81,199717,199717,0
82,199717,199717,0
83,199717,199717,0
84,199717,199717,0
85,199717,199717,0
86,199717,199717,0
87,199717,199717,0
88,199717,199717,0
89,199717,5812,695
90,201107,5812,695
91,201802,454,714
92,201088,173,715
93,201803,173,715
94,201088,173,715
95,198228,198228,0
96,198228,12878,674
97,197554,1370,716
98,197554,1370,716
99,196838,1370,716
100,196122,282,720
101,197562,282,720
102,198282,7,721
103,196840,7,721
104,196119,7,721
105,197561,7,721
106,198282,7,721
107,197561,7,721
108,196840,7,721
109,197561,7,721
110,198282,7,721
111,199724,7,721
112,200445,7,721
113,199724,199724,0
114,199724,11641,679
115,201761,11641,679
116,202440,401,719
117,202440,120,720
118,203160,120,720
119,202440,120,720
120,201720,120,720
121,201000,120,720
122,200280,120,720
123,201000,120,720
124,201720,201720,0
125,201720,201720,0
126,201720,201720,0
127,201720,201720,0
128,201720,18824,644
129,201720,18824,644
130,201076,201076,0
131,201076,11466,670
132,199736,507,709
133,199736,199736,0
134,199736,3051,695
135,197651,197651,0
136,197651,13232,661
137,196990,722,706
138,196284,168,708
139,198408,198408,0
140,198408,3528,696
141,197016,470,707
142,196309,193,708
143,197725,193,708
144,198433,193,708
145,197725,193,708
146,197017,193,708
