时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,119000,0
3,119000,119000,0
4,119000,119000,0
5,119000,119000,0
6,119000,20,2644
7,134864,20,2644
8,156016,20,2644
9,171880,20,2644
10,195676,20,2644
11,211540,20,2644
12,227404,20,2644
13,245912,245912,0
14,245912,245912,0
15,245912,245912,0
16,245912,245912,0
17,245912,245912,0
18,245912,245912,0
19,245912,245912,0
20,245912,245912,0
21,245912,16298,1617
22,255614,255614,0
23,255614,255614,0
24,255614,255614,0
25,255614,255614,0
26,255614,255614,0
27,255614,255614,0
28,255614,7114,1420
29,259874,7114,1420
30,265554,380,1457
31,271382,271382,0
32,271382,271382,0
33,271382,271382,0
34,271382,271382,0
35,271382,271382,0
36,271382,271382,0
37,271382,271382,0
38,271382,271382,0
39,271382,17798,1174
40,274904,59,1255
41,278669,59,1255
42,284944,59,1255
43,284944,59,1255
44,287454,59,1255
45,293729,59,1255
46,298749,59,1255
47,300004,300004,0
48,300004,15383,1181
49,303547,15383,1181
50,305909,377,1242
51,307151,130,1243
52,307151,130,1243
53,307151,130,1243
54,309637,309637,0
55,309637,2664,1223
56,310860,144,1233
57,315792,144,1233
58,315792,144,1233
59,315792,144,1233
60,317025,144,1233
61,315792,144,1233
62,314559,144,1233
63,315792,144,1233
64,315792,144,1233
65,315792,144,1233
66,317025,144,1233
67,318258,144,1233
68,321957,144,1233
69,324423,144,1233
70,325656,144,1233
71,329355,144,1233
72,330588,144,1233
73,330588,144,1233
74,333054,144,1233
75,334287,144,1233
76,334287,144,1233
77,337986,144,1233
78,337986,337986,0
79,337986,1431,1215
80,341631,1431,1215
81,341631,311,1219
82,341631,311,1219
83,341631,341631,0
84,341631,341631,0
85,341631,341631,0
86,341631,341631,0
87,341631,341631,0
88,341631,341631,0
89,341631,341631,0
90,341631,341631,0
91,341631,341631,0
92,341631,341631,0
93,341631,18459,1146
94,340485,18459,1146
95,335901,335901,0
96,335901,335901,0
97,335901,335901,0
98,335901,4909,1208
99,334693,4909,1208
100,333485,333485,0
101,333485,333485,0
102,333485,333485,0
103,333485,333485,0
104,333485,3821,1212
105,335909,259,1225
106,337134,259,1225
107,335909,259,1225
108,334684,259,1225
109,335909,259,1225
110,337134,259,1225
111,339584,259,1225
112,340809,259,1225
113,339584,259,1225
114,339584,259,1225
115,343259,343259,0
116,343259,343259,0
117,343259,7183,1196
118,344455,7183,1196
119,343259,720,1219
120,342040,720,1219
121,340821,162,1221
122,339600,162,1221
123,340821,162,1221
124,342042,162,1221
125,343263,162,1221
126,345705,162,1221
127,344484,162,1221
128,346926,162,1221
129,346926,162,1221
130,345705,162,1221
131,345705,162,1221
132,343263,162,1221
133,343263,162,1221
134,345705,162,1221
135,342042,162,1221
136,340821,162,1221
137,339600,162,1221
138,338379,162,1221
