时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,125000,0
4,125000,125000,0
5,125000,125000,0
6,125000,10205,2551
7,140306,10205,2551
8,160714,10205,2551
9,176020,10205,2551
10,198979,198979,0
11,198979,198979,0
12,198979,24399,2030
13,213189,24399,2030
14,229429,24399,2030
15,241609,24399,2030
16,253789,24399,2030
17,265969,265969,0
18,265969,265969,0
19,265969,25859,1847
20,277051,25859,1847
21,288133,25859,1847
22,299215,299215,0
23,299215,28405,1770
24,308065,28405,1770
25,315145,28405,1770
26,322225,28405,1770
27,331075,1729,1926
28,338779,154,1935
29,344584,154,1935
30,352324,154,1935
31,360064,154,1935
32,369739,154,1935
33,379414,154,1935
34,385219,154,1935
35,392959,154,1935
36,404569,154,1935
37,408439,154,1935
38,412309,154,1935
39,418114,154,1935
40,423919,154,1935
41,429724,154,1935
42,439399,439399,0
43,439399,439399,0
44,439399,439399,0
45,439399,439399,0
46,439399,439399,0
47,439399,41703,1664
48,442727,1938,1829
49,448214,230,1836
50,451886,230,1836
51,453722,453722,0
52,453722,14309,1779
53,453722,477,1835
54,457392,228,1836
55,461064,228,1836
56,462900,228,1836
57,470244,228,1836
58,470244,228,1836
59,470244,228,1836
60,472080,228,1836
61,470244,228,1836
62,468408,228,1836
63,470244,228,1836
64,470244,228,1836
65,470244,228,1836
66,472080,472080,0
67,472080,472080,0
68,472080,472080,0
69,472080,472080,0
70,472080,22224,1704
71,477192,22224,1704
72,478896,22224,1704
73,478896,478896,0
74,478896,3696,1760
75,480656,3696,1760
76,480656,173,1773
77,485975,173,1773
78,485975,173,1773
79,491294,173,1773
80,496613,173,1773
81,496613,496613,0
82,496613,496613,0
83,496613,496613,0
84,496613,496613,0
85,496613,496613,0
86,496613,496613,0
87,496613,22293,1694
88,494919,22293,1694
89,494919,3042,1763
90,498445,3042,1763
91,500208,504,1772
92,498436,498436,0
93,498436,498436,0
94,498436,498436,0
95,498436,19226,1730
96,494976,526,1798
97,493178,493178,0
98,493178,12308,1755
99,491423,1388,1795
100,489628,300,1799
101,493226,300,1799
102,495025,495025,0
103,495025,495025,0
104,495025,64993,1581
105,498187,64993,1581
106,499768,643,1815
107,497953,497953,0
108,497953,497953,0
109,497953,497953,0
110,497953,37053,1676
111,501305,501305,0
112,501305,71,1803
113,499502,71,1803
114,499502,71,1803
115,504911,71,1803
116,506714,71,1803
117,506714,71,1803
118,508517,71,1803
119,506714,71,1803
120,504911,71,1803
121,503108,71,1803
122,501305,71,1803
123,503108,71,1803
124,504911,71,1803
125,506714,71,1803
126,510320,71,1803
127,508517,71,1803
128,512123,192907,1124
129,512123,192907,1124
130,510999,192907,1124
131,510999,192907,1124
132,508751,13067,1764
133,508751,13067,1764
134,512279,13067,1764
135,506987,13067,1764
