时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,119000,0
3,119000,119000,0
4,119000,119000,0
5,119000,119000,0
6,119000,5105,2531
7,134186,5105,2531
8,154434,5105,2531
9,169620,5105,2531
10,192399,192399,0
11,192399,192399,0
12,192399,6553,2161
13,207526,6553,2161
14,224814,6553,2161
15,237780,6553,2161
16,250746,6553,2161
17,263712,246,2214
18,276996,276996,0
19,276996,276996,0
20,276996,4044,2007
21,289038,210,2034
22,301242,210,2034
23,311412,210,2034
24,321582,210,2034
25,329718,48,2035
26,337858,48,2035
27,348033,48,2035
28,356173,48,2035
29,362278,48,2035
30,370418,48,2035
31,378558,48,2035
32,388733,48,2035
33,398908,48,2035
34,405013,48,2035
35,413153,48,2035
36,425363,48,2035
37,429433,48,2035
38,433503,48,2035
39,439608,48,2035
40,445713,48,2035
41,451818,48,2035
42,461993,48,2035
43,461993,48,2035
44,466063,48,2035
45,476238,48,2035
46,484378,48,2035
47,486413,48,2035
48,490483,48,2035
49,496588,48,2035
50,500658,48,2035
51,502693,48,2035
52,502693,48,2035
53,502693,48,2035
54,506763,48,2035
55,510833,48,2035
56,512868,48,2035
57,521008,48,2035
58,521008,48,2035
59,521008,48,2035
60,523043,48,2035
61,521008,48,2035
62,518973,48,2035
63,521008,48,2035
64,521008,48,2035
65,521008,521008,0
66,521008,76398,1730
67,522738,76398,1730
68,527928,7494,1994
69,531916,7494,1994
70,533910,7494,1994
71,539892,7494,1994
72,541886,258,2021
73,541886,541886,0
74,541886,541886,0
75,541886,30238,1888
76,541886,2596,1990
77,547856,130,1999
78,547856,130,1999
79,553853,130,1999
80,559850,130,1999
81,559850,130,1999
82,559850,130,1999
83,559850,130,1999
84,559850,130,1999
85,563848,130,1999
86,561849,130,1999
87,559850,130,1999
88,557851,130,1999
89,557851,130,1999
90,561849,130,1999
91,563848,130,1999
92,561849,130,1999
93,563848,130,1999
94,561849,130,1999
95,553853,553853,0
96,553853,553853,0
97,553853,553853,0
98,553853,553853,0
99,553853,553853,0
100,553853,553853,0
101,553853,19553,1950
102,555803,19553,1950
103,551903,1262,2017
104,549886,549886,0
105,549886,549886,0
106,549886,11986,1956
107,547930,1300,1995
108,545935,1300,1995
109,547930,1300,1995
110,549925,1300,1995
111,553915,1300,1995
112,555910,188,1999
113,553911,188,1999
114,553911,188,1999
115,559908,188,1999
116,561907,561907,0
117,561907,561907,0
118,561907,561907,0
119,561907,11990,1957
120,559950,11990,1957
121,557993,830,1997
122,555996,830,1997
123,557993,557993,0
124,557993,17593,1930
125,559923,171,1992
126,563907,171,1992
127,561915,171,1992
128,565899,171,1992
129,565899,565899,0
130,565899,565899,0
131,565899,565899,0
132,565899,565899,0
133,565899,34247,1892
134,569683,569683,0
135,569683,41603,1886
136,567797,41603,1886
