时间,市值,资金,持仓
0,109000,100000,1000
1,114000,12500,7250
2,150250,12500,7250
3,193750,12500,7250
4,237250,12500,7250
5,288000,12500,7250
6,338750,338750,0
7,338750,338750,0
8,338750,338750,0
9,338750,338750,0
10,338750,338750,0
11,338750,338750,0
12,338750,338750,0
13,338750,338750,0
14,338750,338750,0
15,338750,338750,0
16,338750,338750,0
17,338750,338750,0
18,338750,338750,0
19,338750,338750,0
20,338750,338750,0
21,338750,4766,2352
22,352862,4766,2352
23,364622,176,2382
24,376532,18,2383
25,386064,18,2383
26,395596,18,2383
27,407511,18,2383
28,417043,18,2383
29,424192,18,2383
30,433724,18,2383
31,443256,18,2383
32,455171,18,2383
33,467086,18,2383
34,474235,18,2383
35,483767,18,2383
36,498065,18,2383
37,502831,502831,0
38,502831,502831,0
39,502831,502831,0
40,502831,502831,0
41,502831,502831,0
42,502831,502831,0
43,502831,502831,0
44,502831,502831,0
45,502831,502831,0
46,502831,502831,0
47,502831,502831,0
48,502831,502831,0
49,502831,502831,0
50,502831,34447,1904
51,504735,608,2041
52,504735,114,2043
53,504735,114,2043
54,508821,114,2043
55,512907,114,2043
56,514950,114,2043
57,523122,114,2043
58,523122,114,2043
59,523122,114,2043
60,525165,114,2043
61,523122,114,2043
62,521079,521079,0
63,521079,521079,0
64,521079,75127,1742
65,521079,75127,1742
66,522821,8307,2002
67,524823,524823,0
68,524823,524823,0
69,524823,524823,0
70,524823,17415,1922
71,530589,327,1986
72,532575,59,1987
73,532575,532575,0
74,532575,22815,1888
75,534463,534463,0
76,534463,29861,1862
77,540049,269,1970
78,540049,269,1970
79,545959,545959,0
80,545959,22639,1869
81,545959,239,1949
82,545959,545959,0
83,545959,545959,0
84,545959,34959,1825
85,549609,3375,1937
86,547672,3375,1937
87,545735,295,1948
88,543787,295,1948
89,543787,543787,0
90,543787,11573,1894
91,545681,11573,1894
92,543787,1176,1931
93,545718,1176,1931
94,543787,52,1935
95,536047,52,1935
96,532177,532177,0
97,532177,532177,0
98,532177,1987,1935
99,530242,1987,1935
100,528307,1987,1935
101,532177,1987,1935
102,534112,337,1941
103,530230,337,1941
104,528289,337,1941
105,532171,337,1941
106,534112,534112,0
107,534112,534112,0
108,534112,22510,1874
109,535986,590,1954
110,537940,590,1954
111,541848,313,1955
112,543803,313,1955
113,541848,541848,0
114,541848,541848,0
115,541848,13488,1887
116,543735,13488,1887
117,543735,562,1933
118,545668,280,1934
119,543734,280,1934
120,541800,280,1934
