时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,138000,0
6,138000,138000,0
7,138000,138000,0
8,138000,138000,0
9,138000,138000,0
10,138000,138000,0
11,138000,138000,0
12,138000,138000,0
13,138000,138000,0
14,138000,138000,0
15,138000,3822,1254
16,145524,3822,1254
17,153048,252,1284
18,160752,252,1284
19,167172,252,1284
20,174876,252,1284
21,182580,252,1284
22,190284,104,1285
23,196709,104,1285
24,203134,104,1285
25,208274,104,1285
26,213414,104,1285
27,219839,104,1285
28,224979,104,1285
29,228834,104,1285
30,233974,104,1285
31,239114,104,1285
32,245539,104,1285
33,251964,104,1285
34,255819,104,1285
35,260959,104,1285
36,268669,104,1285
37,271239,104,1285
38,273809,104,1285
39,277664,104,1285
40,281519,104,1285
41,285374,104,1285
42,291799,291799,0
43,291799,291799,0
44,291799,291799,0
45,291799,8659,1210
46,296639,567,1244
47,297883,89,1246
48,300375,300375,0
49,300375,39783,1068
50,302511,2391,1220
51,303731,2391,1220
52,303731,168,1229
53,303731,168,1229
54,306189,168,1229
55,308647,308647,0
56,308647,308647,0
57,308647,308647,0
58,308647,308647,0
59,308647,308647,0
60,308647,308647,0
61,308647,308647,0
62,308647,308647,0
63,308647,308647,0
64,308647,308647,0
65,308647,308647,0
66,308647,2560,1191
67,309838,2560,1191
68,313411,211,1200
69,315811,211,1200
70,317011,317011,0
71,317011,82,1187
72,318198,82,1187
73,318198,82,1187
74,320572,82,1187
75,321759,82,1187
76,321759,82,1187
77,325320,325320,0
78,325320,325320,0
79,325320,325320,0
80,325320,325320,0
81,325320,27680,1063
82,325320,240,1161
83,325320,240,1161
84,325320,240,1161
85,327642,240,1161
86,326481,240,1161
87,325320,325320,0
88,325320,325320,0
89,325320,5865,1145
90,327610,526,1164
91,328774,244,1165
92,327609,244,1165
93,328774,244,1165
94,327609,244,1165
95,322949,244,1165
96,320619,244,1165
97,319454,244,1165
98,319454,244,1165
99,318289,244,1165
100,317124,244,1165
101,319454,244,1165
102,320619,244,1165
103,318289,318289,0
104,318289,12561,1124
105,320537,505,1168
106,321705,505,1168
107,320537,320537,0
108,320537,18872,1105
109,321642,18872,1105
110,322747,18872,1105
111,324957,1144,1169
112,326126,1144,1169
113,324957,36,1173
114,324957,36,1173
115,328476,36,1173
116,329649,36,1173
117,329649,36,1173
118,330822,36,1173
119,329649,36,1173
120,328476,36,1173
121,327303,36,1173
122,326130,36,1173
123,327303,327303,0
124,327303,19863,1098
125,328401,1879,1162
126,330725,1879,1162
127,329563,187,1168
128,331899,187,1168
129,331899,187,1168
130,330731,187,1168
131,330731,187,1168
132,328395,187,1168
133,328395,187,1168
134,330731,187,1168
135,327227,187,1168
136,326059,187,1168
137,324891,187,1168
