时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,3788,1868
9,125208,3788,1868
10,142020,3788,1868
11,153228,3788,1868
12,164436,3788,1868
13,177512,3788,1868
14,192456,51,1905
15,203886,51,1905
16,215316,51,1905
17,226746,51,1905
18,238176,51,1905
19,247701,51,1905
20,259131,51,1905
21,270561,51,1905
22,281991,51,1905
23,291516,51,1905
24,301041,51,1905
25,308661,51,1905
26,316281,51,1905
27,325806,325806,0
28,325806,10806,1800
29,331206,1016,1855
30,338626,338626,0
31,338626,1966,1810
32,347676,347676,0
33,347676,347676,0
34,347676,347676,0
35,347676,31199,1559
36,357030,31199,1559
37,360148,31199,1559
38,363266,363266,0
39,363266,9890,1636
40,368174,368174,0
41,368174,368174,0
42,368174,368174,0
43,368174,368174,0
44,368174,368174,0
45,368174,15302,1508
46,374206,15302,1508
47,375714,375714,0
48,375714,375714,0
49,375714,375714,0
50,375714,375714,0
51,375714,375714,0
52,375714,375714,0
53,375714,20281,1439
54,378592,20281,1439
55,381470,381470,0
56,381470,381470,0
57,381470,381470,0
58,381470,381470,0
59,381470,381470,0
60,381470,381470,0
61,381470,381470,0
62,381470,381470,0
63,381470,22558,1402
64,381470,22558,1402
65,381470,22558,1402
66,382872,22558,1402
67,384274,22558,1402
68,388480,2461,1479
69,391438,357,1487
70,392925,93,1488
71,397389,93,1488
72,398877,93,1488
73,398877,93,1488
74,401853,401853,0
75,401853,7548,1455
76,401853,231,1482
77,406299,231,1482
78,406299,231,1482
79,410745,231,1482
80,415191,231,1482
81,415191,231,1482
82,415191,231,1482
83,415191,231,1482
84,415191,231,1482
85,418155,231,1482
86,416673,231,1482
87,415191,231,1482
88,413709,413709,0
89,413709,413709,0
90,413709,3168,1461
91,415170,3168,1461
92,413709,3168,1461
93,415170,348,1471
94,413699,67,1472
95,407811,67,1472
96,404867,67,1472
97,403395,67,1472
98,403395,67,1472
99,401923,401923,0
100,401923,401923,0
101,401923,401923,0
102,401923,401923,0
103,401923,401923,0
104,401923,401923,0
105,401923,11473,1425
106,403348,11473,1425
107,401923,11473,1425
108,400498,400498,0
109,400498,400498,0
110,400498,400498,0
111,400498,400498,0
112,400498,41600,1291
113,399207,3097,1430
114,399207,50,1441
115,403530,50,1441
116,404971,50,1441
117,404971,50,1441
118,406412,50,1441
119,404971,50,1441
120,403530,50,1441
121,402089,50,1441
122,400648,50,1441
123,402089,50,1441
124,403530,50,1441
125,404971,404971,0
126,404971,404971,0
127,404971,404971,0
128,404971,34067,1306
129,404971,34067,1306
130,403665,403665,0
131,403665,1522,1421
132,400823,1522,1421
133,400823,398,1425
134,403673,115,1426
135,399395,399395,0
136,399395,5726,1411
137,397984,5726,1411
138,396573,5726,1411
139,400806,5726,1411
140,400806,5726,1411
141,397984,444,1430
142,396554,167,1431
143,399416,167,1431
144,400847,400847,0
145,400847,400847,0
146,400847,400847,0
147,400847,400847,0
148,400847,8589,1411
149,399436,279,1441
150,400877,279,1441
151,397995,279,1441
152,396554,279,1441
153,396554,279,1441
154,397995,279,1441
155,397995,279,1441
156,400877,400877,0
157,400877,400877,0
158,400877,10030,1411
159,402288,10030,1411
160,400877,10030,1411
161,403699,10030,1411
162,403699,265,1446
163,405145,265,1446
164,403699,265,1446
165,405145,265,1446
166,403699,265,1446
167,403699,265,1446
168,403699,403699,0
169,403699,403699,0
170,403699,403699,0
171,403699,23378,1373
172,403699,23378,1373
173,405072,23378,1373
174,402326,23378,1373
