时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,114000,0
9,114000,5060,1676
10,129084,5060,1676
11,139140,5060,1676
12,149196,5060,1676
13,160928,5060,1676
14,174336,5060,1676
15,184392,138,1722
16,194724,194724,0
17,194724,194724,0
18,194724,194724,0
19,194724,194724,0
20,194724,194724,0
21,194724,194724,0
22,194724,194724,0
23,194724,194724,0
24,194724,194724,0
25,194724,0,1202
26,199532,0,1202
27,205542,0,1202
28,210350,0,1202
29,213956,0,1202
30,218764,0,1202
31,223572,223572,0
32,223572,223572,0
33,223572,223572,0
34,223572,223572,0
35,223572,7580,1064
36,229956,7580,1064
37,232084,1250,1094
38,234272,234272,0
39,234272,234272,0
40,234272,234272,0
41,234272,2282,1045
42,239497,239497,0
43,239497,239497,0
44,239497,239497,0
45,239497,239497,0
46,239497,239497,0
47,239497,239497,0
48,239497,239497,0
49,239497,239497,0
50,239497,3091,961
51,240458,127,973
52,240458,127,973
53,240458,127,973
54,242404,127,973
55,244350,244350,0
56,244350,244350,0
57,244350,1918,947
58,244350,1918,947
59,244350,126,954
60,245304,126,954
61,244350,126,954
62,243396,126,954
63,244350,244350,0
64,244350,244350,0
65,244350,244350,0
66,244350,244350,0
67,244350,24,947
68,247191,24,947
69,249085,24,947
70,250032,24,947
71,252873,24,947
72,253820,24,947
73,253820,24,947
74,255714,24,947
75,256661,24,947
76,256661,24,947
77,259502,24,947
78,259502,24,947
79,262343,24,947
80,265184,24,947
81,265184,24,947
82,265184,24,947
83,265184,24,947
84,265184,24,947
85,267078,24,947
86,266131,24,947
87,265184,24,947
88,264237,24,947
89,264237,264237,0
90,264237,264237,0
91,264237,264237,0
92,264237,20048,869
93,265106,590,938
94,264168,264168,0
95,264168,4896,936
96,262296,4896,936
97,261360,786,951
98,261360,786,951
99,260409,786,951
100,259458,786,951
101,261360,238,953
102,262313,238,953
103,260407,260407,0
104,260407,260407,0
105,260407,260407,0
106,260407,260407,0
107,260407,2847,940
108,259467,2847,940
109,260407,2847,940
110,261347,261347,0
111,261347,2075,936
112,262283,129,943
113,261340,129,943
114,261340,129,943
115,264169,264169,0
116,264169,264169,0
117,264169,264169,0
118,264169,264169,0
119,264169,264169,0
120,264169,5729,923
121,263246,5729,923
122,262323,5729,923
123,263246,149,943
124,264189,149,943
125,265132,149,943
126,267018,149,943
127,266075,149,943
128,267961,149,943
129,267961,149,943
130,267018,149,943
131,267018,149,943
132,265132,265132,0
133,265132,265132,0
134,265132,265132,0
135,265132,11172,907
136,264225,264225,0
137,264225,264225,0
138,264225,264225,0
139,264225,16145,886
140,264225,1025,940
141,262345,1025,940
142,261405,1025,940
143,263285,188,943
144,264228,264228,0
145,264228,15360,892
146,263336,15360,892
147,261552,15360,892
148,263336,904,944
149,262392,262392,0
150,262392,262392,0
151,262392,192,950
152,261442,192,950
153,261442,192,950
154,262392,262392,0
155,262392,262392,0
156,262392,262392,0
157,262392,262392,0
158,262392,11153,907
159,263299,867,944
160,262355,36,947
161,264249,36,947
162,264249,36,947
163,265196,36,947
164,264249,36,947
165,265196,36,947
166,264249,36,947
167,264249,36,947
168,264249,36,947
169,263302,36,947
170,262355,36,947
171,262355,36,947
172,262355,36,947
173,263302,36,947
174,261408,36,947
175,261408,36,947
176,261408,36,947
177,261408,36,947
178,261408,261408,0
179,261408,261408,0
180,261408,1140,943
181,262351,1140,943
182,262351,32,947
183,263298,32,947
184,264245,264245,0
185,264245,264245,0
186,264245,264245,0
