时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,114000,0
9,114000,114000,0
10,114000,114000,0
11,114000,114000,0
12,114000,114000,0
13,114000,114000,0
14,114000,114000,0
15,114000,114000,0
16,114000,114000,0
17,114000,950,950
18,119700,75,957
19,124485,75,957
20,130227,130227,0
21,130227,130227,0
22,130227,130227,0
23,130227,130227,0
24,130227,130227,0
25,130227,130227,0
26,130227,8881,731
27,133882,8881,731
28,136806,306,780
29,139146,128,781
30,142270,128,781
31,145394,128,781
32,149299,128,781
33,153204,128,781
34,155547,155547,0
35,155547,6748,733
36,159945,159945,0
37,159945,159945,0
38,159945,159945,0
39,159945,1617,733
40,162144,1617,733
41,164343,1617,733
42,168008,1617,733
43,168008,168008,0
44,168008,168008,0
45,168008,168008,0
46,168008,168008,0
47,168008,168008,0
48,168008,10635,653
49,169967,387,695
50,171357,387,695
51,172052,387,695
52,172052,140,696
53,172052,140,696
54,173444,140,696
55,174836,140,696
56,175532,175532,0
57,175532,175532,0
58,175532,15276,626
59,175532,175532,0
60,175532,175532,0
61,175532,175532,0
62,175532,7997,657
63,176189,7997,657
64,176189,7997,657
65,176189,61,688
66,176877,61,688
67,177565,177565,0
68,177565,8437,648
69,178861,8437,648
70,179509,8437,648
71,181453,8437,648
72,182101,129,679
73,182101,129,679
74,183459,129,679
75,184138,129,679
76,184138,129,679
77,186175,129,679
78,186175,186175,0
79,186175,186175,0
80,186175,186175,0
81,186175,5855,644
82,186175,5855,644
83,186175,5855,644
84,186175,255,664
85,187503,255,664
86,186839,255,664
87,186175,186175,0
88,186175,186175,0
89,186175,82,667
90,187509,187509,0
91,187509,2235,657
92,186852,268,664
93,187516,268,664
94,186852,268,664
95,184196,268,664
96,182868,268,664
97,182204,268,664
98,182204,268,664
99,181540,268,664
100,180876,268,664
101,182204,268,664
102,182868,268,664
103,181540,268,664
104,180876,268,664
105,182204,268,664
106,182868,268,664
107,182204,268,664
108,181540,268,664
109,182204,268,664
110,182868,268,664
111,184196,268,664
112,184860,268,664
113,184196,268,664
114,184196,268,664
115,186188,268,664
116,186852,268,664
117,186852,268,664
118,187516,268,664
119,186852,268,664
120,186188,268,664
121,185524,268,664
122,184860,184860,0
123,184860,184860,0
124,184860,184860,0
125,184860,184860,0
126,184860,7702,626
127,184234,7702,626
128,185486,185486,0
129,185486,185486,0
130,185486,185486,0
131,185486,185486,0
132,185486,185486,0
133,185486,185486,0
134,185486,185486,0
135,185486,185486,0
136,185486,8321,635
137,184851,537,663
138,184188,260,664
139,186180,260,664
140,186180,260,664
141,184852,184852,0
142,184852,924,664
143,186180,924,664
144,186844,924,664
145,186180,924,664
146,185516,924,664
147,184188,96,667
148,185522,185522,0
149,185522,185522,0
150,185522,11494,626
151,184270,184270,0
152,184270,184270,0
153,184270,184270,0
154,184270,1558,662
155,184270,1558,662
156,185594,185594,0
157,185594,185594,0
158,185594,185594,0
159,185594,185594,0
160,185594,185594,0
161,185594,5360,646
162,185594,5360,646
163,186240,5360,646
164,185594,896,662
165,186256,896,662
166,185594,896,662
167,185594,896,662
168,185594,185594,0
169,185594,185594,0
170,185594,185594,0
171,185594,185594,0
172,185594,185594,0
173,185594,185594,0
174,185594,16682,612
175,185594,16682,612
176,185594,16682,612
177,185594,16682,612
178,185594,16682,612
179,185594,950,669
180,185594,185594,0
181,185594,185594,0
182,185594,10253,633
183,186227,10253,633
184,186860,1046,666
185,186194,1046,666
186,186194,212,669
187,187532,187532,0
