时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,9330,2326
7,127956,127956,0
8,127956,2168,2132
9,140748,140748,0
10,140748,140748,0
11,140748,140748,0
12,140748,140748,0
13,140748,13710,1366
14,151676,13710,1366
15,159872,13710,1366
16,168068,13710,1366
17,176264,176264,0
18,176264,176264,0
19,176264,5314,1315
20,184154,5314,1315
21,192044,192044,0
22,192044,192044,0
23,192044,192044,0
24,192044,192044,0
25,192044,192044,0
26,192044,4630,1129
27,197689,4630,1129
28,202205,202205,0
29,202205,202205,0
30,202205,15473,1026
31,206309,15473,1026
32,211439,211439,0
33,211439,6423,1046
34,214577,6423,1046
35,218761,6423,1046
36,225037,225037,0
37,225037,111,1066
38,227169,111,1066
39,230367,111,1066
40,233565,111,1066
41,236763,111,1066
42,242093,111,1066
43,242093,111,1066
44,244225,111,1066
45,249555,111,1066
46,253819,111,1066
47,254885,111,1066
48,257017,111,1066
49,260215,111,1066
50,262347,111,1066
51,263413,111,1066
52,263413,111,1066
53,263413,111,1066
54,265545,111,1066
55,267677,267677,0
56,267677,267677,0
57,267677,267677,0
58,267677,11165,1002
59,267677,11165,1002
60,268679,11165,1002
61,267677,11165,1002
62,266675,266675,0
63,266675,266675,0
64,266675,266675,0
65,266675,266675,0
66,266675,22782,949
67,267624,594,1035
68,270729,72,1037
69,272803,72,1037
70,273840,72,1037
71,276951,72,1037
72,277988,277988,0
73,277988,277988,0
74,277988,1238,1025
75,279013,1238,1025
76,279013,154,1029
77,282100,154,1029
78,282100,154,1029
79,285187,154,1029
80,288274,154,1029
81,288274,154,1029
82,288274,154,1029
83,288274,154,1029
84,288274,154,1029
85,290332,154,1029
86,289303,154,1029
87,288274,154,1029
88,287245,154,1029
89,287245,287245,0
90,287245,287245,0
91,287245,5245,1000
92,286245,468,1017
93,287262,468,1017
94,286245,187,1018
95,282173,187,1018
96,280137,187,1018
97,279119,279119,0
98,279119,279119,0
99,279119,279119,0
100,279119,279119,0
101,279119,279119,0
102,279119,279119,0
103,279119,279119,0
104,279119,279119,0
105,279119,279119,0
106,279119,279119,0
107,279119,12791,972
108,278147,12791,972
109,279119,279119,0
110,279119,279119,0
111,279119,279119,0
112,279119,13629,955
113,278164,333,1003
114,278164,333,1003
115,281173,281173,0
116,281173,281173,0
117,281173,281173,0
118,281173,281173,0
119,281173,8884,969
120,280204,8884,969
121,279235,279235,0
122,279235,279235,0
123,279235,279235,0
124,279235,279235,0
125,279235,279235,0
126,279235,279235,0
127,279235,1183,986
128,281207,281207,0
129,281207,281207,0
130,281207,281207,0
131,281207,281207,0
132,281207,6951,976
133,281207,1050,997
134,283201,283201,0
135,283201,283201,0
136,283201,283201,0
137,283201,197,1018
138,282183,197,1018
139,285237,197,1018
140,285237,197,1018
141,283201,197,1018
142,282183,197,1018
143,284219,197,1018
144,285237,197,1018
145,284219,197,1018
146,283201,197,1018
147,281165,197,1018
148,283201,197,1018
149,282183,282183,0
150,282183,282183,0
151,282183,282183,0
152,282183,282183,0
153,282183,282183,0
154,282183,282183,0
155,282183,282183,0
156,282183,282183,0
157,282183,6129,993
158,281190,6129,993
159,282183,291,1014
160,281169,14,1015
161,283199,283199,0
162,283199,283199,0
163,283199,9919,976
164,282223,282223,0
165,282223,282223,0
166,282223,9082,979
167,282223,9082,979
168,282223,433,1010
169,281213,433,1010
170,280203,433,1010
171,280203,433,1010
172,280203,156,1011
173,281214,281214,0
174,281214,281214,0
175,281214,281214,0
176,281214,281214,0
177,281214,6042,997
