时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,114000,0
9,114000,114000,0
10,114000,114000,0
11,114000,114000,0
12,114000,114000,0
13,114000,114000,0
14,114000,114000,0
15,114000,114000,0
16,114000,114000,0
17,114000,5472,912
18,119472,5472,912
19,124032,5472,912
20,129504,5472,912
21,134976,360,948
22,140664,64,950
23,145414,64,950
24,150164,64,950
25,153964,153964,0
26,153964,153964,0
27,153964,3655,879
28,157480,157480,0
29,157480,157480,0
30,157480,3508,846
31,160864,3508,846
32,165094,261,863
33,169409,261,863
34,171998,62,864
35,175454,62,864
36,180638,62,864
37,182366,62,864
38,184094,62,864
39,186686,62,864
40,189278,62,864
41,191870,62,864
42,196190,62,864
43,196190,62,864
44,197918,62,864
45,202238,202238,0
46,202238,202238,0
47,202238,202238,0
48,202238,24380,738
49,204452,24380,738
50,205928,24380,738
51,206666,915,833
52,206666,915,833
53,206666,915,833
54,208332,168,836
55,210004,210004,0
56,210004,5128,813
57,213256,5128,813
58,213256,213256,0
59,213256,14088,778
60,214034,14088,778
61,213256,776,830
62,212426,266,832
63,213258,10,833
64,213258,10,833
65,213258,10,833
66,214091,10,833
67,214924,10,833
68,217423,10,833
69,219089,10,833
70,219922,10,833
71,222421,10,833
72,223254,10,833
73,223254,10,833
74,224920,10,833
75,225753,10,833
76,225753,10,833
77,228252,10,833
78,228252,228252,0
79,228252,228252,0
80,228252,228252,0
81,228252,2572,806
82,228252,332,814
83,228252,332,814
84,228252,332,814
85,229880,332,814
86,229066,332,814
87,228252,332,814
88,227438,332,814
89,227438,332,814
90,229066,332,814
91,229880,50,815
92,229065,50,815
93,229880,50,815
94,229065,50,815
95,225805,50,815
96,224175,50,815
97,223360,50,815
98,223360,223360,0
99,223360,223360,0
100,223360,223360,0
101,223360,223360,0
102,223360,223360,0
103,223360,223360,0
104,223360,1680,815
105,224990,1680,815
106,225805,1680,815
107,224990,1680,815
108,224175,42,821
109,224996,42,821
110,225817,42,821
111,227459,42,821
112,228280,228280,0
113,228280,863,821
114,228280,863,821
115,230743,863,821
116,231564,301,823
117,231564,20,824
118,232388,20,824
119,231564,20,824
120,230740,230740,0
121,230740,230740,0
122,230740,230740,0
123,230740,230740,0
124,230740,230740,0
125,230740,230740,0
126,230740,230740,0
127,230740,230740,0
128,230740,8084,784
129,230740,8084,784
130,229956,1292,808
131,229956,160,812
132,228332,160,812
133,228332,160,812
134,229956,160,812
135,227520,160,812
136,226708,226708,0
137,226708,226708,0
138,226708,226708,0
139,226708,35748,682
140,226708,35748,682
141,225344,35748,682
142,224662,5278,792
143,226246,5278,792
144,227038,5278,792
145,226246,5278,792
146,225454,5278,792
147,223870,586,809
148,225488,586,809
149,224679,586,809
150,225488,30,811
151,223866,30,811
152,223055,30,811
153,223055,30,811
154,223866,30,811
155,223866,30,811
156,225488,30,811
157,225488,30,811
158,224677,30,811
159,225488,30,811
160,224677,30,811
161,226299,30,811
162,226299,30,811
163,227110,30,811
164,226299,30,811
165,227110,30,811
166,226299,30,811
167,226299,226299,0
168,226299,226299,0
169,226299,226299,0
170,226299,17441,754
171,226299,226299,0
172,226299,226299,0
173,226299,226299,0
174,226299,16263,761
175,226299,16263,761
176,226299,16263,761
177,226299,16263,761
178,226299,16263,761
179,226299,1911,813
180,226299,255,819
181,227118,255,819
182,227118,255,819
183,227937,255,819
184,228756,228756,0
185,228756,228756,0
186,228756,228756,0
187,228756,228756,0
188,228756,228756,0
189,228756,228756,0
