时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,7269,1809
9,124854,124854,0
10,124854,124854,0
11,124854,124854,0
12,124854,124854,0
13,124854,124854,0
14,124854,124854,0
15,124854,124854,0
16,124854,124854,0
17,124854,124854,0
18,124854,1979,983
19,129769,1979,983
20,135667,1979,983
21,141565,1979,983
22,147463,1979,983
23,152378,152378,0
24,152378,152378,0
25,152378,152378,0
26,152378,152378,0
27,152378,152378,0
28,152378,152378,0
29,152378,152378,0
30,152378,152378,0
31,152378,6368,785
32,156303,65,818
33,160393,65,818
34,162847,65,818
35,166119,166119,0
36,166119,166119,0
37,166119,9768,741
38,167601,9768,741
39,169824,1128,781
40,172167,1128,781
41,174510,174510,0
42,174510,14248,706
43,174510,174510,0
44,174510,174510,0
45,174510,174510,0
46,174510,174510,0
47,174510,174510,0
48,174510,174510,0
49,174510,174510,0
50,174510,174510,0
51,174510,174510,0
52,174510,174510,0
53,174510,174510,0
54,174510,174510,0
55,174510,174510,0
56,174510,174510,0
57,174510,174510,0
58,174510,174510,0
59,174510,174510,0
60,174510,8488,646
61,173864,808,676
62,173188,298,678
63,173866,42,679
64,173866,42,679
65,173866,42,679
66,174545,42,679
67,175224,175224,0
68,175224,175224,0
69,175224,175224,0
70,175224,6000,641
71,177147,177147,0
72,177147,7235,634
73,177147,7235,634
74,178415,215,660
75,179075,215,660
76,179075,215,660
77,181055,215,660
78,181055,215,660
79,183035,215,660
80,185015,215,660
81,185015,215,660
82,185015,215,660
83,185015,215,660
84,185015,185015,0
85,185015,6509,633
86,184382,6509,633
87,183749,69,656
88,183093,183093,0
89,183093,8160,627
90,184347,8160,627
91,184974,8160,627
92,184347,8160,627
93,184974,8160,627
94,184347,573,654
95,181731,573,654
96,180423,573,654
97,179769,573,654
98,179769,573,654
99,179115,300,655
100,178460,178460,0
101,178460,178460,0
102,178460,178460,0
103,178460,178460,0
104,178460,7644,628
105,179716,7644,628
106,180344,494,654
107,179690,220,655
108,179035,220,655
109,179690,220,655
110,180345,220,655
111,181655,220,655
112,182310,220,655
113,181655,181655,0
114,181655,3267,644
115,183587,187,655
116,184242,187,655
117,184242,187,655
118,184897,187,655
119,184242,184242,0
120,184242,1962,651
121,183591,1962,651
122,182940,182940,0
123,182940,182940,0
124,182940,182940,0
125,182940,1976,644
126,184228,184228,0
127,184228,184228,0
128,184228,184228,0
129,184228,184228,0
130,184228,3391,639
131,184228,3391,639
132,182950,3391,639
133,182950,300,650
134,184250,300,650
135,182300,20,651
136,181649,20,651
137,180998,20,651
138,180347,180347,0
139,180347,180347,0
140,180347,180347,0
141,180347,180347,0
142,180347,180347,0
143,180347,180347,0
144,180347,180347,0
145,180347,180347,0
146,180347,180347,0
147,180347,180347,0
148,180347,180347,0
149,180347,180347,0
150,180347,10489,611
151,179125,553,647
152,178478,278,648
153,178478,278,648
154,179126,278,648
155,179126,278,648
156,180422,278,648
157,180422,278,648
158,179774,278,648
159,180422,278,648
160,179774,278,648
161,181070,278,648
162,181070,278,648
163,181718,278,648
164,181070,278,648
165,181718,278,648
166,181070,278,648
167,181070,181070,0
168,181070,4463,633
169,180437,4463,633
170,179804,308,648
171,179804,308,648
172,179804,308,648
173,180452,308,648
174,179156,308,648
175,179156,32,649
176,179156,32,649
177,179156,32,649
178,179156,32,649
179,179156,32,649
180,179156,179156,0
181,179156,179156,0
182,179156,179156,0
183,179156,5128,626
184,179782,5128,626
185,179156,124,644
186,179156,124,644
