时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,119000,0
3,119000,119000,0
4,119000,119000,0
5,119000,3062,3051
6,140357,140357,0
7,140357,140357,0
8,140357,140357,0
9,140357,140357,0
10,140357,140357,0
11,140357,140357,0
12,140357,140357,0
13,140357,140357,0
14,140357,140357,0
15,140357,80,1311
16,148223,80,1311
17,156089,80,1311
18,163955,80,1311
19,170510,80,1311
20,178376,80,1311
21,186242,80,1311
22,194108,80,1311
23,200663,80,1311
24,207218,80,1311
25,212462,80,1311
26,217706,80,1311
27,224261,80,1311
28,229505,80,1311
29,233438,80,1311
30,238682,80,1311
31,243926,80,1311
32,250481,80,1311
33,257036,80,1311
34,260969,80,1311
35,266213,266213,0
36,266213,266213,0
37,266213,266213,0
38,266213,266213,0
39,266213,22565,1128
40,269597,22565,1128
41,272981,22565,1128
42,278621,22565,1128
43,278621,22565,1128
44,280877,1497,1220
45,286977,1497,1220
46,291857,291857,0
47,291857,15095,1158
48,294173,294173,0
49,294173,294173,0
50,294173,294173,0
51,294173,18027,1118
52,294173,737,1188
53,294173,737,1188
54,296549,737,1188
55,298925,298925,0
56,298925,298925,0
57,298925,298925,0
58,298925,4781,1149
59,298925,173,1167
60,300092,173,1167
61,298925,173,1167
62,297758,297758,0
63,297758,297758,0
64,297758,297758,0
65,297758,4638,1145
66,298903,4638,1145
67,300048,4638,1145
68,303483,303483,0
69,303483,244,1153
70,304636,244,1153
71,308095,244,1153
72,309248,244,1153
73,309248,244,1153
74,311554,311554,0
75,311554,311554,0
76,311554,311554,0
77,311554,311554,0
78,311554,4674,1120
79,314914,519,1135
80,318319,519,1135
81,318319,519,1135
82,318319,519,1135
83,318319,519,1135
84,318319,519,1135
85,320589,519,1135
86,319454,519,1135
87,318319,519,1135
88,317184,519,1135
89,317184,317184,0
90,317184,317184,0
91,317184,10932,1086
92,316098,316098,0
93,316098,5616,1101
94,314997,314997,0
95,314997,314997,0
96,314997,314997,0
97,314997,314997,0
98,314997,314997,0
99,314997,314997,0
100,314997,11173,1117
101,317231,11173,1117
102,318348,11173,1117
103,316114,11173,1117
104,314997,1381,1153
105,317303,1381,1153
106,318456,318456,0
107,318456,21714,1083
108,317373,21714,1083
109,318456,342,1161
110,319617,319617,0
111,319617,319617,0
112,319617,3531,1137
113,318480,3531,1137
114,318480,207,1149
115,321927,207,1149
116,323076,323076,0
117,323076,323076,0
118,323076,323076,0
119,323076,323076,0
120,323076,10316,1117
121,321959,551,1152
122,320807,551,1152
123,321959,551,1152
124,323111,551,1152
125,324263,551,1152
126,326567,268,1153
127,325414,268,1153
128,327720,268,1153
129,327720,268,1153
130,326567,268,1153
131,326567,268,1153
132,324261,268,1153
133,324261,268,1153
134,326567,268,1153
135,323108,268,1153
136,321955,268,1153
137,320802,268,1153
