时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,114000,0
9,114000,114000,0
10,114000,114000,0
11,114000,114000,0
12,114000,114000,0
13,114000,114000,0
14,114000,114000,0
15,114000,114000,0
16,114000,114000,0
17,114000,114000,0
18,114000,114000,0
19,114000,114000,0
20,114000,14040,735
21,118410,14040,735
22,122820,14040,735
23,126495,1341,818
24,130585,1341,818
25,133857,1341,818
26,137129,179,825
27,141254,8,826
28,144558,8,826
29,147036,8,826
30,150340,8,826
31,153644,8,826
32,157774,8,826
33,161904,8,826
34,164382,8,826
35,167686,8,826
36,172642,172642,0
37,172642,16502,740
38,174122,16502,740
39,176342,2246,806
40,178760,178760,0
41,178760,178760,0
42,178760,178760,0
43,178760,178760,0
44,178760,178760,0
45,178760,178760,0
46,178760,178760,0
47,178760,3812,732
48,180224,197,747
49,182465,197,747
50,183959,197,747
51,184706,184706,0
52,184706,184706,0
53,184706,184706,0
54,184706,184706,0
55,184706,3735,721
56,185427,3735,721
57,188311,3735,721
58,188311,188311,0
59,188311,188311,0
60,188311,188311,0
61,188311,188311,0
62,188311,188311,0
63,188311,3735,721
64,188311,151,735
65,188311,151,735
66,189046,151,735
67,189781,151,735
68,191986,151,735
69,193456,151,735
70,194191,151,735
71,196396,151,735
72,197131,151,735
73,197131,151,735
74,198601,151,735
75,199336,151,735
76,199336,199336,0
77,199336,138,727
78,199336,138,727
79,201517,138,727
80,203698,138,727
81,203698,138,727
82,203698,203698,0
83,203698,13018,681
84,203698,13018,681
85,205060,205060,0
86,205060,11170,690
87,204370,11170,690
88,203680,11170,690
89,203680,10,730
90,205140,10,730
91,205870,10,730
92,205140,10,730
93,205870,10,730
94,205140,10,730
95,202220,10,730
96,200760,200760,0
97,200760,200760,0
98,200760,740,730
99,200030,740,730
100,199300,740,730
101,200760,740,730
102,201490,740,730
103,200030,194,732
104,199298,194,732
105,200762,194,732
106,201494,194,732
107,200762,194,732
108,200030,194,732
109,200762,194,732
110,201494,194,732
111,202958,194,732
112,203690,194,732
113,202958,194,732
114,202958,194,732
115,205154,194,732
116,205886,194,732
117,205886,194,732
118,206618,194,732
119,205886,194,732
120,205154,194,732
121,204422,194,732
122,203690,194,732
123,204422,194,732
124,205154,194,732
125,205886,194,732
126,207350,194,732
127,206618,194,732
128,208082,194,732
129,208082,194,732
130,207350,194,732
131,207350,194,732
132,205886,194,732
133,205886,194,732
134,207350,207350,0
135,207350,15830,684
136,206666,15830,684
137,205982,205982,0
138,205982,5157,725
139,208157,397,742
140,208157,117,743
141,206671,206671,0
142,206671,19696,675
143,208021,19696,675
144,208696,656,743
145,207953,207953,0
146,207953,207953,0
147,207953,12821,707
148,209367,589,751
149,208616,589,751
150,209367,33,753
151,207861,33,753
152,207108,33,753
153,207108,33,753
154,207861,33,753
155,207861,33,753
156,209367,33,753
157,209367,33,753
158,208614,208614,0
159,208614,208614,0
160,208614,208614,0
161,208614,208614,0
162,208614,2991,737
163,209351,2991,737
164,208614,201,747
165,209361,201,747
166,208614,201,747
167,208614,201,747
168,208614,201,747
169,207867,201,747
170,207120,201,747
171,207120,201,747
172,207120,201,747
173,207867,207867,0
174,207867,207867,0
175,207867,6663,729
176,207867,6663,729
177,207867,6663,729
178,207867,6663,729
179,207867,6663,729
180,207867,6663,729
181,208596,6663,729
182,208596,208596,0
183,208596,5378,731
184,209327,209327,0
185,209327,8889,721
186,209327,271,752
187,210831,271,752
188,211583,271,752
189,211583,271,752
