时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,125000,0
4,125000,125000,0
5,125000,125000,0
6,125000,2735,2717
7,141302,141302,0
8,141302,141302,0
9,141302,2202,2140
10,160562,2202,2140
11,173402,173402,0
12,173402,173402,0
13,173402,15302,1700
14,187002,15302,1700
15,197202,15302,1700
16,207402,499,1831
17,218388,23,1835
18,229398,23,1835
19,238573,238573,0
20,238573,11725,1668
21,248581,223,1749
22,259075,75,1750
23,267825,75,1750
24,276575,75,1750
25,283575,283575,0
26,283575,283575,0
27,283575,283575,0
28,283575,32975,1432
29,287871,32975,1432
30,293599,293599,0
31,293599,293599,0
32,293599,293599,0
33,293599,293599,0
34,293599,293599,0
35,293599,293599,0
36,293599,11031,1352
37,296303,692,1401
38,299105,692,1401
39,303308,692,1401
40,307511,692,1401
41,311714,248,1403
42,318729,248,1403
43,318729,248,1403
44,321535,248,1403
45,328550,248,1403
46,334162,248,1403
47,335565,9,1404
48,338373,9,1404
49,342585,9,1404
50,345393,9,1404
51,346797,9,1404
52,346797,9,1404
53,346797,9,1404
54,349605,9,1404
55,352413,9,1404
56,353817,9,1404
57,359433,9,1404
58,359433,9,1404
59,359433,9,1404
60,360837,9,1404
61,359433,359433,0
62,359433,359433,0
63,359433,4361,1387
64,359433,4361,1387
65,359433,4361,1387
66,360820,4361,1387
67,362207,491,1402
68,366413,491,1402
69,369217,491,1402
70,370619,227,1403
71,374828,374828,0
72,374828,12224,1353
73,374828,12224,1353
74,377534,377534,0
75,377534,377534,0
76,377534,377534,0
77,377534,377534,0
78,377534,15854,1320
79,381494,896,1374
80,385616,896,1374
81,385616,56,1377
82,385616,56,1377
83,385616,56,1377
84,385616,56,1377
85,388370,388370,0
86,388370,388370,0
87,388370,10,1387
88,386983,10,1387
89,386983,10,1387
90,389757,10,1387
91,391144,10,1387
92,389757,389757,0
93,389757,389757,0
94,389757,389757,0
95,389757,22732,1325
96,387107,2657,1398
97,385709,191,1407
98,385709,191,1407
99,384302,384302,0
100,384302,46206,1243
101,386788,2092,1404
102,388192,167,1411
103,385370,167,1411
104,383959,167,1411
105,386781,167,1411
106,388192,167,1411
107,386781,386781,0
108,386781,386781,0
109,386781,386781,0
110,386781,386781,0
111,386781,21141,1320
112,388101,21141,1320
113,386781,21141,1320
114,386781,366,1395
115,390966,86,1396
116,392362,86,1396
117,392362,392362,0
118,392362,392362,0
119,392362,11045,1357
120,391005,125,1396
121,389609,125,1396
122,388213,388213,0
123,388213,388213,0
124,388213,388213,0
125,388213,388213,0
126,388213,10691,1334
127,386879,10691,1334
128,389547,10691,1334
129,389547,389547,0
130,389547,389547,0
131,389547,6931,1352
132,386843,6931,1352
133,386843,187,1376
134,389595,187,1376
135,385467,385467,0
136,385467,16071,1324
