时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,6265,3083
7,163498,6265,3083
8,188162,188162,0
9,188162,188162,0
10,188162,188162,0
11,188162,26322,2023
12,200300,26322,2023
13,214461,282,2303
14,232885,282,2303
15,246703,282,2303
16,260521,260521,0
17,260521,260521,0
18,260521,21,2084
19,270941,21,2084
20,283445,21,2084
21,295949,21,2084
22,308453,21,2084
23,318873,21,2084
24,329293,21,2084
25,337629,21,2084
26,345965,21,2084
27,356385,21,2084
28,364721,21,2084
29,370973,21,2084
30,379309,21,2084
31,387645,21,2084
32,398065,398065,0
33,398065,398065,0
34,398065,398065,0
35,398065,17034,1877
36,409327,17034,1877
37,413081,365,1956
38,416993,152,1957
39,422864,152,1957
40,428735,428735,0
41,428735,428735,0
42,428735,428735,0
43,428735,428735,0
44,428735,428735,0
45,428735,9173,1793
46,435907,1081,1827
47,437734,125,1831
48,441396,125,1831
49,446889,125,1831
50,450551,125,1831
51,452382,125,1831
52,452382,125,1831
53,452382,125,1831
54,456044,125,1831
55,459706,125,1831
56,461537,125,1831
57,468861,125,1831
58,468861,125,1831
59,468861,125,1831
60,470692,125,1831
61,468861,125,1831
62,467030,125,1831
63,468861,125,1831
64,468861,125,1831
65,468861,468861,0
66,468861,30933,1704
67,470565,30933,1704
68,475677,30933,1704
69,479085,30933,1704
70,480789,480789,0
71,480789,480789,0
72,480789,480789,0
73,480789,7233,1767
74,484323,7233,1767
75,486090,486090,0
76,486090,486090,0
77,486090,486090,0
78,486090,48238,1598
79,490884,48238,1598
80,495678,48238,1598
81,495678,48238,1598
82,495678,358,1769
83,495678,358,1769
84,495678,358,1769
85,499216,358,1769
86,497447,497447,0
87,497447,497447,0
88,497447,497447,0
89,497447,1943,1776
90,500999,1943,1776
91,502775,251,1782
92,500993,251,1782
93,502775,251,1782
94,500993,251,1782
95,493865,251,1782
96,490301,251,1782
97,488519,251,1782
98,488519,251,1782
99,486737,251,1782
100,484955,251,1782
101,488519,251,1782
102,490301,490301,0
103,490301,490301,0
104,490301,72509,1536
105,493373,447,1799
106,495172,447,1799
107,493373,447,1799
108,491574,447,1799
109,493373,447,1799
110,495172,447,1799
111,498770,447,1799
112,500569,447,1799
113,498770,170,1800
114,498770,170,1800
115,504170,170,1800
116,505970,170,1800
117,505970,170,1800
118,507770,170,1800
119,505970,170,1800
120,504170,170,1800
121,502370,170,1800
122,500570,170,1800
123,502370,170,1800
124,504170,170,1800
125,505970,170,1800
126,509570,170,1800
127,507770,170,1800
128,511370,170,1800
129,511370,511370,0
130,511370,511370,0
131,511370,511370,0
132,511370,511370,0
133,511370,5570,1800
134,514970,193,1819
135,509513,193,1819
136,507694,193,1819
137,505875,193,1819
