时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,145000,0
7,145000,145000,0
8,145000,145000,0
9,145000,145000,0
10,145000,145000,0
11,145000,29000,1450
12,153700,29000,1450
13,163850,29000,1450
14,175450,175450,0
15,175450,175450,0
16,175450,175450,0
17,175450,175450,0
18,175450,21075,1235
19,181625,21075,1235
20,189035,189035,0
21,189035,189035,0
22,189035,189035,0
23,189035,4823,1204
24,195055,241,1233
25,199987,79,1234
26,204923,79,1234
27,211093,79,1234
28,216029,79,1234
29,219731,79,1234
30,224667,224667,0
31,224667,224667,0
32,224667,224667,0
33,224667,224667,0
34,224667,4573,1106
35,229091,310,1127
36,235853,310,1127
37,238107,310,1127
38,240361,240361,0
39,240361,240361,0
40,240361,9535,1054
41,243523,9535,1054
42,248793,9535,1054
43,248793,9535,1054
44,250901,833,1092
45,256361,256361,0
46,256361,256361,0
47,256361,256361,0
48,256361,9336,1025
49,259436,259436,0
50,259436,14912,994
51,260430,14912,994
52,260430,260430,0
53,260430,260430,0
54,260430,260430,0
55,260430,260430,0
56,260430,3138,1021
57,264514,264514,0
58,264514,264514,0
59,264514,264514,0
60,264514,264514,0
61,264514,264514,0
62,264514,264514,0
63,264514,4162,1017
64,264514,4162,1017
65,264514,4162,1017
66,265531,4162,1017
67,266548,4162,1017
68,269599,4162,1017
69,271633,4162,1017
70,272650,4162,1017
71,275701,157,1032
72,276733,157,1032
73,276733,276733,0
74,276733,276733,0
75,276733,276733,0
76,276733,276733,0
77,276733,276733,0
78,276733,3007,999
79,279730,3007,999
80,282727,3007,999
81,282727,207,1009
82,282727,207,1009
83,282727,207,1009
84,282727,207,1009
85,284745,207,1009
86,283736,207,1009
87,282727,207,1009
88,281718,207,1009
89,281718,207,1009
90,283736,207,1009
91,284745,207,1009
92,283736,207,1009
93,284745,284745,0
94,284745,284745,0
95,284745,284745,0
96,284745,284745,0
97,284745,284745,0
98,284745,284745,0
99,284745,13110,995
100,283750,13110,995
101,285740,13110,995
102,286735,13110,995
103,284745,825,1040
104,283705,825,1040
105,285785,277,1042
106,286827,277,1042
107,285785,277,1042
108,284743,277,1042
109,285785,277,1042
110,286827,277,1042
111,288911,277,1042
112,289953,277,1042
113,288911,277,1042
114,288911,277,1042
115,292037,277,1042
116,293079,277,1042
117,293079,277,1042
118,294121,277,1042
119,293079,277,1042
120,292037,277,1042
121,290995,277,1042
122,289953,277,1042
123,290995,277,1042
124,292037,277,1042
125,293079,277,1042
126,295163,277,1042
127,294121,277,1042
128,296205,277,1042
129,296205,277,1042
130,295163,277,1042
131,295163,295163,0
132,295163,30180,943
133,295163,30180,943
134,297049,748,1047
135,293908,748,1047
136,292861,190,1049
137,291812,190,1049
