时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,138000,0
6,138000,138000,0
7,138000,138000,0
8,138000,138000,0
9,138000,138000,0
10,138000,138000,0
11,138000,138000,0
12,138000,138000,0
13,138000,138000,0
14,138000,138000,0
15,138000,3822,1254
16,145524,3822,1254
17,153048,3822,1254
18,160572,3822,1254
19,166842,312,1281
20,174528,40,1283
21,182226,40,1283
22,189924,40,1283
23,196339,40,1283
24,202754,40,1283
25,207886,40,1283
26,213018,40,1283
27,219433,219433,0
28,219433,219433,0
29,219433,219433,0
30,219433,219433,0
31,219433,219433,0
32,219433,219433,0
33,219433,219433,0
34,219433,219433,0
35,219433,15215,1006
36,225469,225469,0
37,225469,13203,1006
38,227481,849,1064
39,230673,849,1064
40,233865,192,1067
41,237066,192,1067
42,242401,192,1067
43,242401,242401,0
44,242401,242401,0
45,242401,242401,0
46,242401,242401,0
47,242401,242401,0
48,242401,242401,0
49,242401,22557,901
50,244203,22557,901
51,245104,22557,901
52,245104,80,992
53,245104,80,992
54,247088,80,992
55,249072,80,992
56,250064,80,992
57,254032,254032,0
58,254032,254032,0
59,254032,20304,913
60,254945,20304,913
61,254032,336,991
62,253041,81,992
63,254033,254033,0
64,254033,3153,980
65,254033,337,991
66,255024,80,992
67,256016,256016,0
68,256016,256016,0
69,256016,14845,917
70,256933,14845,917
71,259684,694,970
72,260654,694,970
73,260654,694,970
74,262594,154,972
75,263566,154,972
76,263566,263566,0
77,263566,263566,0
78,263566,16418,902
79,266272,266272,0
80,266272,266272,0
81,266272,5592,931
82,266272,5592,931
83,266272,5592,931
84,266272,5592,931
85,268134,234,950
86,267184,234,950
87,266234,234,950
88,265284,234,950
89,265284,234,950
90,267184,234,950
91,268134,234,950
92,267184,234,950
93,268134,234,950
94,267184,234,950
95,263384,234,950
96,261484,234,950
97,260534,234,950
98,260534,260534,0
99,260534,23570,868
100,259666,722,952
101,261570,174,954
102,262524,174,954
103,260616,174,954
104,259662,174,954
105,261570,261570,0
106,261570,15445,895
107,260675,15445,895
108,259780,259780,0
109,259780,259780,0
110,259780,19430,874
111,261528,1425,939
112,262467,1425,939
113,261528,317,943
114,261528,317,943
115,264357,37,944
116,265301,265301,0
117,265301,265301,0
118,265301,265301,0
119,265301,265301,0
120,265301,9381,914
121,264387,732,945
122,263442,176,947
123,264389,176,947
124,265336,176,947
125,266283,176,947
126,268177,176,947
127,267230,176,947
128,269124,176,947
129,269124,176,947
130,268177,268177,0
131,268177,37532,815
132,266547,37532,815
133,266547,1283,944
134,268435,1283,944
135,265603,163,948
136,264655,163,948
137,263707,163,948
138,262759,163,948
139,265603,163,948
140,265603,163,948
141,263707,163,948
142,262759,163,948
143,264655,163,948
144,265603,163,948
