时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,30704,4384
3,140304,4,5612
4,173976,4,5612
5,213260,4,5612
6,252544,4,5612
7,286216,286216,0
8,286216,286216,0
9,286216,286216,0
10,286216,7532,3766
11,308812,308812,0
12,308812,308812,0
13,308812,308812,0
14,308812,27830,2782
15,325504,325504,0
16,325504,325504,0
17,325504,5394,2690
18,341644,269,2731
19,355299,269,2731
20,371685,371685,0
21,371685,371685,0
22,371685,371685,0
23,371685,371685,0
24,371685,371685,0
25,371685,371685,0
26,371685,19267,2123
27,382300,19267,2123
28,390792,892,2228
29,397476,892,2228
30,406388,164,2232
31,415316,164,2232
32,426476,164,2232
33,437636,164,2232
34,444332,164,2232
35,453260,164,2232
36,466652,164,2232
37,471116,164,2232
38,475580,475580,0
39,475580,475580,0
40,475580,475580,0
41,475580,475580,0
42,475580,4328,2076
43,475580,4328,2076
44,479732,479732,0
45,479732,479732,0
46,479732,479732,0
47,479732,479732,0
48,479732,479732,0
49,479732,479732,0
50,479732,479732,0
51,479732,479732,0
52,479732,25746,1838
53,479732,3269,1929
54,483590,3269,1929
55,487448,3269,1929
56,489377,3269,1929
57,497093,3269,1929
58,497093,497093,0
59,497093,27589,1834
60,498927,347,1940
61,496987,496987,0
62,496987,29572,1833
63,498820,29572,1833
64,498820,2692,1938
65,498820,132,1948
66,500768,500768,0
67,500768,500768,0
68,500768,60722,1686
69,504140,1810,1910
70,506050,506050,0
71,506050,506050,0
72,506050,23650,1800
73,506050,23650,1800
74,509650,23650,1800
75,511450,23650,1800
76,511450,2241,1879
77,517087,2241,1879
78,517087,2241,1879
79,522724,2241,1879
80,528361,2241,1879
81,528361,281,1886
82,528361,281,1886
83,528361,281,1886
84,528361,281,1886
85,532133,281,1886
86,530247,281,1886
87,528361,528361,0
88,528361,528361,0
89,528361,528361,0
90,528361,39983,1738
91,530099,39983,1738
92,528361,2610,1871
93,530232,2610,1871
94,528361,2610,1871
95,520877,520877,0
96,520877,520877,0
97,520877,520877,0
98,520877,520877,0
99,520877,520877,0
100,520877,22029,1834
101,524545,22029,1834
102,526379,22029,1834
103,522711,22029,1834
104,520877,22029,1834
105,524545,22029,1834
106,526379,1404,1909
107,524470,524470,0
108,524470,524470,0
109,524470,524470,0
110,524470,524470,0
111,524470,524470,0
112,524470,524470,0
113,524470,524470,0
114,524470,524470,0
115,524470,9270,1840
116,526310,9270,1840
117,526310,9270,1840
118,528150,9270,1840
119,526310,840,1870
120,524440,280,1872
121,522568,280,1872
122,520696,520696,0
123,520696,520696,0
124,520696,37976,1724
125,522420,1727,1853
126,526126,1727,1853
127,524273,317,1858
128,527989,317,1858
129,527989,317,1858
130,526131,526131,0
131,526131,526131,0
132,526131,526131,0
133,526131,526131,0
134,526131,526131,0
135,526131,526131,0
136,526131,526131,0
137,526131,526131,0
138,526131,526131,0
139,526131,28571,1777
140,526131,571,1877
141,522377,293,1878
142,520499,293,1878
143,524255,293,1878
144,526133,293,1878
145,524255,293,1878
146,522377,293,1878
147,518621,17,1879
148,522379,17,1879
149,520500,17,1879
150,522379,17,1879
151,518621,17,1879
152,516742,17,1879
153,516742,17,1879
154,518621,17,1879
155,518621,17,1879
156,522379,17,1879
157,522379,17,1879
158,520500,17,1879
159,522379,17,1879
160,520500,17,1879
161,524258,17,1879
162,524258,17,1879
163,526137,17,1879
164,524258,17,1879
165,526137,17,1879
166,524258,17,1879
167,524258,17,1879
168,524258,17,1879
169,522379,17,1879
170,520500,17,1879
171,520500,17,1879
172,520500,17,1879
173,522379,17,1879
174,518621,518621,0
