时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,100000,1000
7,151000,100000,1000
8,159000,100000,1000
9,165000,100000,1000
10,174000,174000,0
11,174000,174000,0
12,174000,174000,0
13,174000,174000,0
14,174000,174000,0
15,174000,174000,0
16,174000,174000,0
17,174000,174000,0
18,174000,17625,1251
19,180255,2415,1368
20,188463,2415,1368
21,196671,2415,1368
22,204879,204879,0
23,204879,204879,0
24,204879,13383,1212
25,209727,13383,1212
26,214575,13383,1212
27,220635,220635,0
28,220635,1360,1253
29,224394,224394,0
30,224394,12910,1162
31,229042,12910,1162
32,234852,12910,1162
33,240662,170,1227
34,244343,170,1227
35,249251,170,1227
36,256613,170,1227
37,259067,170,1227
38,261521,170,1227
39,265202,265202,0
40,265202,2402,1200
41,268802,2402,1200
42,274802,2402,1200
43,274802,2402,1200
44,277202,112,1210
45,283252,112,1210
46,288092,112,1210
47,289302,112,1210
48,291722,112,1210
49,295352,112,1210
50,297772,112,1210
51,298982,112,1210
52,298982,112,1210
53,298982,112,1210
54,301402,112,1210
55,303822,112,1210
56,305032,305032,0
57,305032,1416,1186
58,305032,1416,1186
59,305032,136,1191
60,306223,136,1191
61,305032,136,1191
62,303841,136,1191
63,305032,136,1191
64,305032,136,1191
65,305032,136,1191
66,306223,136,1191
67,307414,136,1191
68,310987,136,1191
69,313369,136,1191
70,314560,136,1191
71,318133,136,1191
72,319324,136,1191
73,319324,136,1191
74,321706,136,1191
75,322897,136,1191
76,322897,322897,0
77,322897,322897,0
78,322897,322897,0
79,322897,322897,0
80,322897,322897,0
81,322897,322897,0
82,322897,15457,1098
83,322897,322897,0
84,322897,322897,0
85,322897,322897,0
86,322897,322897,0
87,322897,35057,1028
88,321869,35057,1028
89,321869,35057,1028
90,323925,1337,1148
91,325073,209,1152
92,323921,209,1152
93,325073,209,1152
94,323921,209,1152
95,319313,319313,0
96,319313,5813,1140
97,318173,59,1161
98,318173,59,1161
99,317012,59,1161
100,315851,59,1161
101,318173,318173,0
102,318173,318173,0
103,318173,318173,0
104,318173,318173,0
105,318173,318173,0
106,318173,318173,0
107,318173,318173,0
108,318173,318173,0
109,318173,318173,0
110,318173,273,1156
111,320485,273,1156
112,321641,273,1156
113,320485,273,1156
114,320485,273,1156
115,323953,273,1156
116,325109,273,1156
117,325109,273,1156
118,326265,273,1156
119,325109,325109,0
120,325109,325109,0
121,325109,325109,0
122,325109,25981,1076
123,326185,1150,1165
124,327350,327350,0
125,327350,3638,1152
126,329654,3638,1152
127,328502,3638,1152
128,330806,3638,1152
129,330806,330806,0
130,330806,22053,1091
131,330806,545,1167
132,328472,545,1167
133,328472,545,1167
134,330806,262,1168
135,327302,262,1168
136,326134,262,1168
