时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,6070,4030
5,159210,6070,4030
6,187420,187420,0
7,187420,187420,0
8,187420,187420,0
9,187420,187420,0
10,187420,187420,0
11,187420,187420,0
12,187420,187420,0
13,187420,187420,0
14,187420,187420,0
15,187420,187420,0
16,187420,6507,1601
17,197026,438,1652
18,206938,63,1655
19,215213,63,1655
20,225143,63,1655
21,235073,63,1655
22,245003,63,1655
23,253278,63,1655
24,261553,63,1655
25,268173,63,1655
26,274793,63,1655
27,283068,63,1655
28,289688,289688,0
29,289688,289688,0
30,289688,289688,0
31,289688,289688,0
32,289688,289688,0
33,289688,19404,1379
34,293825,19404,1379
35,299341,19404,1379
36,307615,19404,1379
37,310373,19404,1379
38,313131,19404,1379
39,317268,828,1465
40,321663,828,1465
41,326058,162,1468
42,333398,162,1468
43,333398,162,1468
44,336334,162,1468
45,343674,162,1468
46,349546,349546,0
47,349546,27135,1349
48,352244,27135,1349
49,356291,783,1457
50,359205,783,1457
51,360662,783,1457
52,360662,783,1457
53,360662,783,1457
54,363576,783,1457
55,366490,366490,0
56,366490,5878,1431
57,372214,372214,0
58,372214,246,1453
59,372214,246,1453
60,373667,246,1453
61,372214,246,1453
62,370761,370761,0
63,370761,4425,1431
64,370761,4425,1431
65,370761,4425,1431
66,372192,313,1447
67,373639,55,1448
68,377983,55,1448
69,380879,55,1448
70,382327,55,1448
71,386671,55,1448
72,388119,55,1448
73,388119,55,1448
74,391015,55,1448
75,392463,55,1448
76,392463,55,1448
77,396807,55,1448
78,396807,396807,0
79,396807,396807,0
80,396807,396807,0
81,396807,396807,0
82,396807,39807,1275
83,396807,2847,1407
84,396807,2847,1407
85,399621,2847,1407
86,398214,318,1416
87,396798,38,1417
88,395381,38,1417
89,395381,38,1417
90,398215,38,1417
91,399632,38,1417
92,398215,38,1417
93,399632,38,1417
94,398215,38,1417
95,392547,38,1417
96,389713,38,1417
97,388296,38,1417
98,388296,38,1417
99,386879,386879,0
100,386879,95,1422
101,389723,95,1422
102,391145,95,1422
103,388301,95,1422
104,386879,95,1422
105,389723,95,1422
106,391145,95,1422
107,389723,95,1422
108,388301,95,1422
109,389723,95,1422
110,391145,95,1422
111,393989,95,1422
112,395411,95,1422
113,393989,393989,0
114,393989,393989,0
115,393989,393989,0
116,393989,393989,0
117,393989,48078,1231
118,395220,48078,1231
119,393989,3680,1389
120,392600,392600,0
121,392600,392600,0
122,392600,22860,1330
123,393930,261,1411
124,395341,261,1411
125,396752,261,1411
126,399574,261,1411
127,398163,261,1411
128,400985,261,1411
129,400985,261,1411
130,399574,261,1411
131,399574,261,1411
132,396752,261,1411
133,396752,261,1411
134,399574,261,1411
135,395341,261,1411
136,393930,261,1411
137,392519,392519,0
