时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,100000,1000
7,151000,100000,1000
8,159000,100000,1000
9,165000,100000,1000
10,174000,100000,1000
11,180000,100000,1000
12,186000,100000,1000
13,193000,3187,2041
14,209328,3187,2041
15,221574,84,2070
16,233994,233994,0
17,233994,233994,0
18,233994,233994,0
19,233994,233994,0
20,233994,5106,1683
21,244092,5106,1683
22,254190,254190,0
23,254190,254190,0
24,254190,254190,0
25,254190,254190,0
26,254190,254190,0
27,254190,254190,0
28,254190,254190,0
29,254190,9618,1374
30,259686,9618,1374
31,265182,9618,1374
32,272052,9618,1374
33,278922,9618,1374
34,283044,1658,1414
35,288700,1658,1414
36,297184,1658,1414
37,300012,181,1421
38,302854,181,1421
39,307117,307117,0
40,307117,307117,0
41,307117,307117,0
42,307117,307117,0
43,307117,14287,1290
44,309697,1234,1347
45,316432,1234,1347
46,321820,44,1352
47,323172,44,1352
48,325876,44,1352
49,329932,44,1352
50,332636,44,1352
51,333988,44,1352
52,333988,44,1352
53,333988,44,1352
54,336692,44,1352
55,339396,44,1352
56,340748,44,1352
57,346156,346156,0
58,346156,4140,1336
59,346156,346156,0
60,346156,346156,0
61,346156,346156,0
62,346156,14401,1301
63,347457,14401,1301
64,347457,347457,0
65,347457,347457,0
66,347457,250,1351
67,348808,250,1351
68,352861,250,1351
69,355563,250,1351
70,356914,250,1351
71,360967,250,1351
72,362318,250,1351
73,362318,250,1351
74,365020,250,1351
75,366371,250,1351
76,366371,250,1351
77,370424,250,1351
78,370424,250,1351
79,374477,250,1351
80,378530,378530,0
81,378530,378530,0
82,378530,26570,1257
83,378530,1930,1345
84,378530,250,1351
85,381232,250,1351
86,379881,250,1351
87,378530,250,1351
88,377179,250,1351
89,377179,377179,0
90,377179,377179,0
91,377179,377179,0
92,377179,14408,1291
93,378470,308,1341
94,377129,308,1341
95,371765,31,1342
96,369081,31,1342
97,367739,31,1342
98,367739,31,1342
99,366397,366397,0
100,366397,366397,0
101,366397,23897,1250
102,367647,1347,1332
103,364983,1347,1332
104,363651,1347,1332
105,366315,1347,1332
106,367647,247,1336
107,366311,247,1336
108,364975,247,1336
109,366311,247,1336
110,367647,367647,0
111,367647,367647,0
112,367647,11529,1281
113,366366,366366,0
114,366366,11529,1281
115,370209,329,1321
116,371530,48,1322
117,371530,371530,0
118,371530,371530,0
119,371530,371530,0
120,371530,371530,0
121,371530,371530,0
122,371530,371530,0
123,371530,9109,1299
124,372829,9109,1299
125,374128,374128,0
126,374128,374128,0
127,374128,374128,0
128,374128,374128,0
129,374128,15436,1263
130,372865,437,1316
131,372865,437,1316
132,370233,437,1316
133,370233,437,1316
134,372865,154,1317
135,368914,154,1317
