时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,100000,1000
7,151000,151000,0
8,151000,19,2559
9,166354,19,2559
10,189385,19,2559
11,204739,19,2559
12,220093,19,2559
13,238006,238006,0
14,238006,238006,0
15,238006,12664,2106
16,250642,8,2218
17,263950,8,2218
18,277258,8,2218
19,288348,8,2218
20,301656,8,2218
21,314964,8,2218
22,328272,8,2218
23,339362,339362,0
24,339362,339362,0
25,339362,42254,1834
26,346698,42254,1834
27,355868,42254,1834
28,363204,2354,2062
29,369390,2354,2062
30,377638,352,2073
31,385930,352,2073
32,396295,352,2073
33,406660,406660,0
34,406660,2093,2033
35,414792,2093,2033
36,426990,2093,2033
37,431056,2093,2033
38,435122,176,2042
39,441248,176,2042
40,447374,176,2042
41,453500,176,2042
42,463710,463710,0
43,463710,463710,0
44,463710,28610,1900
45,473210,28610,1900
46,480810,480810,0
47,480810,480810,0
48,480810,480810,0
49,480810,480810,0
50,480810,480810,0
51,480810,480810,0
52,480810,480810,0
53,480810,22378,1856
54,484522,466,1944
55,488410,215,1945
56,490355,215,1945
57,498135,215,1945
58,498135,215,1945
59,498135,498135,0
60,498135,498135,0
61,498135,498135,0
62,498135,498135,0
63,498135,498135,0
64,498135,498135,0
65,498135,498135,0
66,498135,13433,1886
67,500021,275,1937
68,505832,275,1937
69,509706,275,1937
70,511643,275,1937
71,517454,275,1937
72,519391,7,1938
73,519391,7,1938
74,523267,7,1938
75,525205,7,1938
76,525205,7,1938
77,531019,7,1938
78,531019,7,1938
79,536833,7,1938
80,542647,7,1938
81,542647,7,1938
82,542647,542647,0
83,542647,15127,1884
84,542647,15127,1884
85,546415,1309,1933
86,544482,1309,1933
87,542549,189,1937
88,540612,189,1937
89,540612,189,1937
90,544486,189,1937
91,546423,189,1937
92,544486,189,1937
93,546423,189,1937
94,544486,189,1937
95,536738,189,1937
96,532864,189,1937
97,530927,189,1937
98,530927,189,1937
99,528990,189,1937
100,527053,189,1937
101,530927,189,1937
102,532864,189,1937
103,528990,528990,0
104,528990,11646,1902
105,532794,138,1944
106,534738,138,1944
107,532794,138,1944
108,530850,138,1944
109,532794,138,1944
110,534738,138,1944
111,538626,138,1944
112,540570,138,1944
113,538626,138,1944
114,538626,138,1944
115,544458,138,1944
116,546402,138,1944
117,546402,138,1944
118,548346,138,1944
119,546402,138,1944
120,544458,544458,0
121,544458,129,1951
122,542507,129,1951
123,544458,544458,0
124,544458,544458,0
125,544458,29385,1833
126,548124,29385,1833
127,546291,2595,1928
128,550147,2595,1928
129,550147,39,1937
130,548210,39,1937
131,548210,548210,0
132,548210,548210,0
133,548210,548210,0
134,548210,548210,0
135,548210,548210,0
136,548210,548210,0
137,548210,548210,0
