时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,131000,0
5,131000,131000,0
6,131000,131000,0
7,131000,131000,0
8,131000,131000,0
9,131000,19005,1723
10,146507,19005,1723
11,156845,156845,0
12,156845,156845,0
13,156845,156845,0
14,156845,156845,0
15,156845,156845,0
16,156845,156845,0
17,156845,3930,1285
18,164555,430,1313
19,171120,40,1316
20,179016,40,1316
21,186912,40,1316
22,194808,40,1316
23,201388,40,1316
24,207968,40,1316
25,213232,40,1316
26,218496,40,1316
27,225076,40,1316
28,230340,40,1316
29,234288,234288,0
30,234288,234288,0
31,234288,234288,0
32,234288,234288,0
33,234288,8104,1154
34,237750,144,1194
35,242526,144,1194
36,249690,144,1194
37,252078,252078,0
38,252078,252078,0
39,252078,252078,0
40,252078,252078,0
41,252078,16980,1059
42,257373,636,1131
43,257373,636,1131
44,259635,259635,0
45,259635,259635,0
46,259635,8545,1055
47,260690,260690,0
48,260690,11496,1034
49,263792,272,1080
50,265952,265952,0
51,265952,180,1076
52,265952,180,1076
53,265952,180,1076
54,268104,180,1076
55,270256,180,1076
56,271332,180,1076
57,275636,180,1076
58,275636,180,1076
59,275636,180,1076
60,276712,180,1076
61,275636,180,1076
62,274560,180,1076
63,275636,180,1076
64,275636,180,1076
65,275636,180,1076
66,276712,276712,0
67,276712,276712,0
68,276712,25108,964
69,278640,649,1057
70,279697,649,1057
71,282868,649,1057
72,283925,649,1057
73,283925,113,1059
74,286043,113,1059
75,287102,287102,0
76,287102,15289,1003
77,290111,15289,1003
78,290111,1041,1055
79,293276,1041,1055
80,296441,1041,1055
81,296441,1041,1055
82,296441,201,1058
83,296441,201,1058
84,296441,201,1058
85,298557,298557,0
86,298557,298557,0
87,298557,298557,0
88,298557,298557,0
89,298557,298557,0
90,298557,298557,0
91,298557,13173,1012
92,297545,13173,1012
93,298557,201,1058
94,297499,201,1058
95,293267,201,1058
96,291151,201,1058
97,290093,201,1058
98,290093,201,1058
99,289035,201,1058
100,287977,201,1058
101,290093,290093,0
102,290093,290093,0
103,290093,290093,0
104,290093,290093,0
105,290093,290093,0
106,290093,290093,0
107,290093,1297,1054
108,289039,1297,1054
109,290093,201,1058
110,291151,201,1058
111,293267,201,1058
112,294325,201,1058
113,293267,201,1058
114,293267,201,1058
115,296441,296441,0
116,296441,296441,0
117,296441,267,1054
118,297495,267,1054
119,296441,267,1054
120,295387,267,1054
121,294333,267,1054
122,293279,267,1054
123,294333,267,1054
124,295387,267,1054
125,296441,296441,0
126,296441,30138,941
127,295500,30138,941
128,297382,30138,941
129,297382,1454,1042
130,296340,296340,0
131,296340,296340,0
132,296340,296340,0
133,296340,40911,909
134,298158,725,1051
135,295005,165,1053
136,293952,293952,0
137,293952,17064,996
