时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,100000,1000
7,151000,100000,1000
8,159000,11972,2492
9,173952,532,2668
10,197964,532,2668
11,213972,532,2668
12,229980,532,2668
13,248656,532,2668
14,270000,532,2668
15,286008,104,2672
16,302040,104,2672
17,318072,318072,0
18,318072,9947,2465
19,330397,847,2535
20,345607,847,2535
21,360817,360817,0
22,360817,4877,2405
23,372842,4877,2405
24,384867,137,2435
25,394607,137,2435
26,404347,137,2435
27,416522,416522,0
28,416522,416522,0
29,416522,416522,0
30,416522,416522,0
31,416522,416522,0
32,416522,416522,0
33,416522,416522,0
34,416522,8373,2051
35,424726,8373,2051
36,437032,431,2089
37,441210,431,2089
38,445388,218,2090
39,451658,218,2090
40,457928,218,2090
41,464198,218,2090
42,474648,218,2090
43,474648,474648,0
44,474648,8175,2037
45,484833,8175,2037
46,492981,492981,0
47,492981,492981,0
48,492981,492981,0
49,492981,492981,0
50,492981,6147,1979
51,494960,466,2002
52,494960,466,2002
53,494960,219,2003
54,498966,219,2003
55,502972,219,2003
56,504975,219,2003
57,512987,512987,0
58,512987,512987,0
59,512987,512987,0
60,512987,512987,0
61,512987,512987,0
62,512987,42512,1845
63,514832,42512,1845
64,514832,42512,1845
65,514832,1296,2006
66,516838,268,2010
67,518848,518848,0
68,518848,518848,0
69,518848,11784,1928
70,520776,11784,1928
71,526560,11784,1928
72,528488,260,1971
73,528488,528488,0
74,528488,6038,1935
75,530423,6038,1935
76,530423,6038,1935
77,536228,10,1957
78,536228,10,1957
79,542099,10,1957
80,547970,10,1957
81,547970,547970,0
82,547970,547970,0
83,547970,24370,1870
84,547970,2530,1948
85,551866,274,1956
86,549910,274,1956
87,547954,274,1956
88,545998,274,1956
89,545998,274,1956
90,549910,274,1956
91,551866,274,1956
92,549910,274,1956
93,551866,274,1956
94,549910,274,1956
95,542086,274,1956
96,538174,538174,0
97,538174,538174,0
98,538174,538174,0
99,538174,538174,0
100,538174,538174,0
101,538174,538174,0
102,538174,11549,1915
103,534344,11549,1915
104,532429,11549,1915
105,536259,11549,1915
106,538174,11549,1915
107,536259,536259,0
108,536259,536259,0
109,536259,536259,0
110,536259,18984,1881
111,540021,148,1949
112,541970,541970,0
113,541970,11515,1915
114,541970,712,1954
115,547832,712,1954
116,549786,712,1954
117,549786,712,1954
118,551740,148,1956
119,549784,148,1956
120,547828,148,1956
121,545872,148,1956
122,543916,543916,0
123,543916,543916,0
124,543916,39636,1801
125,545717,1701,1936
126,549589,286,1941
127,547648,286,1941
128,551530,286,1941
129,551530,286,1941
130,549589,286,1941
131,549589,286,1941
132,545707,286,1941
133,545707,286,1941
134,549589,286,1941
135,543766,543766,0
136,543766,543766,0
