时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,7318,3439
6,162073,162073,0
7,162073,162073,0
8,162073,162073,0
9,162073,162073,0
10,162073,162073,0
11,162073,162073,0
12,162073,162073,0
13,162073,162073,0
14,162073,162073,0
15,162073,162073,0
16,162073,162073,0
17,162073,162073,0
18,162073,162073,0
19,162073,162073,0
20,162073,162073,0
21,162073,162073,0
22,162073,162073,0
23,162073,162073,0
24,162073,162073,0
25,162073,2989,982
26,166001,2989,982
27,170911,2989,982
28,174839,2989,982
29,177785,177785,0
30,177785,177785,0
31,177785,177785,0
32,177785,177785,0
33,177785,13,907
34,180506,13,907
35,184134,13,907
36,189576,189576,0
37,189576,189576,0
38,189576,189576,0
39,189576,189576,0
40,189576,189576,0
41,189576,189576,0
42,189576,189576,0
43,189576,18872,752
44,191080,18872,752
45,194840,194840,0
46,194840,194840,0
47,194840,194840,0
48,194840,194840,0
49,194840,194840,0
50,194840,15998,727
51,195567,931,788
52,195567,190,791
53,195567,190,791
54,197149,197149,0
55,197149,197149,0
56,197149,12685,732
57,200077,12685,732
58,200077,12685,732
59,200077,397,780
60,200857,397,780
61,200077,397,780
62,199297,142,781
63,200078,142,781
64,200078,142,781
65,200078,142,781
66,200859,142,781
67,201640,201640,0
68,201640,3802,758
69,203156,383,771
70,203927,119,772
71,206243,119,772
72,207015,119,772
73,207015,119,772
74,208559,119,772
75,209331,119,772
76,209331,119,772
77,211647,119,772
78,211647,119,772
79,213963,213963,0
80,213963,95243,424
81,213963,9563,730
82,213963,9563,730
83,213963,9563,730
84,213963,9563,730
85,215423,215423,0
86,215423,215423,0
87,215423,215423,0
88,215423,215423,0
89,215423,215423,0
90,215423,215423,0
91,215423,215423,0
92,215423,11136,727
93,216150,11136,727
94,215423,1301,762
95,212375,1301,762
96,210851,1301,762
97,210089,205,766
98,210089,205,766
99,209323,205,766
100,208557,205,766
101,210089,205,766
102,210855,205,766
103,209323,209323,0
104,209323,15931,711
105,210745,15931,711
106,211456,15931,711
107,210745,15931,711
108,210034,15931,711
109,210745,587,767
110,211512,37,769
111,213050,37,769
112,213819,37,769
113,213050,37,769
114,213050,37,769
115,215357,37,769
116,216126,216126,0
117,216126,216126,0
118,216126,216126,0
119,216126,9591,735
120,215391,9591,735
121,214656,9591,735
122,213921,9591,735
123,214656,214656,0
124,214656,214656,0
125,214656,214656,0
126,214656,214656,0
127,214656,214656,0
128,214656,214656,0
129,214656,214656,0
130,214656,214656,0
131,214656,14858,706
132,213244,14858,706
133,213244,213244,0
134,213244,213244,0
135,213244,10244,725
136,212519,10244,725
137,211794,211794,0
138,211794,211794,0
139,211794,211794,0
140,211794,25314,666
141,210462,572,755
142,209707,295,756
143,211219,16,757
