时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,125000,0
4,125000,125000,0
5,125000,125000,0
6,125000,125000,0
7,125000,125000,0
8,125000,38,2118
9,137708,38,2118
10,156770,38,2118
11,169478,38,2118
12,182186,38,2118
13,197012,38,2118
14,213956,38,2118
15,226664,38,2118
16,239372,38,2118
17,252080,252080,0
18,252080,252080,0
19,252080,252080,0
20,252080,252080,0
21,252080,252080,0
22,252080,252080,0
23,252080,252080,0
24,252080,252080,0
25,252080,252080,0
26,252080,252080,0
27,252080,2933,1457
28,257908,257908,0
29,257908,257908,0
30,257908,257908,0
31,257908,14434,1309
32,264453,14434,1309
33,270998,14434,1309
34,274925,274925,0
35,274925,274925,0
36,274925,13884,1249
37,277423,13884,1249
38,279921,465,1312
39,283857,33,1314
40,287799,287799,0
41,287799,5193,1273
42,294164,5193,1273
43,294164,5193,1273
44,296710,296710,0
45,296710,296710,0
46,296710,296710,0
47,296710,20904,1154
48,299018,299018,0
49,299018,299018,0
50,299018,299018,0
51,299018,148,1210
52,299018,148,1210
53,299018,148,1210
54,301438,148,1210
55,303858,148,1210
56,305068,305068,0
57,305068,305068,0
58,305068,305068,0
59,305068,305068,0
60,305068,305068,0
61,305068,305068,0
62,305068,3658,1182
63,306250,3658,1182
64,306250,3658,1182
65,306250,306250,0
66,306250,13784,1138
67,307388,1400,1186
68,310946,1400,1186
69,313318,1400,1186
70,314504,314504,0
71,314504,314504,0
72,314504,314504,0
73,314504,8180,1143
74,316790,8180,1143
75,317933,8180,1143
76,317933,8180,1143
77,321362,234,1172
78,321362,234,1172
79,324878,234,1172
80,328394,328394,0
81,328394,328394,0
82,328394,328394,0
83,328394,328394,0
84,328394,328394,0
85,328394,328394,0
86,328394,17889,1105
87,327289,529,1167
88,326122,529,1167
89,326122,529,1167
90,328456,248,1168
91,329624,248,1168
92,328456,328456,0
93,328456,328456,0
94,328456,12612,1124
95,323960,978,1166
96,321628,153,1169
97,320459,153,1169
98,320459,153,1169
99,319290,153,1169
100,318121,153,1169
101,320459,153,1169
102,321628,153,1169
103,319290,153,1169
104,318121,318121,0
105,318121,318121,0
106,318121,318121,0
107,318121,318121,0
108,318121,2533,1156
109,319277,319277,0
110,319277,4677,1144
111,321565,245,1160
112,322725,245,1160
113,321565,245,1160
114,321565,321565,0
115,321565,321565,0
116,321565,321565,0
117,321565,321565,0
118,321565,25465,1050
119,320515,320515,0
120,320515,320515,0
121,320515,320515,0
122,320515,320515,0
123,320515,320515,0
124,320515,20635,1071
125,321586,684,1142
126,323870,684,1142
127,322728,322728,0
128,322728,322728,0
129,322728,322728,0
130,322728,322728,0
131,322728,6900,1116
132,320496,320496,0
133,320496,18421,1075
134,322646,322646,0
135,322646,322646,0
136,322646,322646,0
