时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,9560,3380
6,161660,161660,0
7,161660,161660,0
8,161660,161660,0
9,161660,161660,0
10,161660,161660,0
11,161660,161660,0
12,161660,15374,1701
13,173567,15374,1701
14,187175,187175,0
15,187175,187175,0
16,187175,187175,0
17,187175,187175,0
18,187175,5925,1450
19,194425,5925,1450
20,203125,5925,1450
21,211825,5925,1450
22,220525,5925,1450
23,227775,5925,1450
24,235025,395,1485
25,240965,395,1485
26,246905,395,1485
27,254330,395,1485
28,260270,395,1485
29,264725,395,1485
30,270665,395,1485
31,276605,395,1485
32,284030,284030,0
33,284030,284030,0
34,284030,284030,0
35,284030,284030,0
36,284030,19227,1267
37,286564,19227,1267
38,289098,19227,1267
39,292899,292899,0
40,292899,292899,0
41,292899,292899,0
42,292899,1431,1284
43,292899,69,1290
44,295479,69,1290
45,301929,69,1290
46,307089,69,1290
47,308379,69,1290
48,310959,310959,0
49,310959,15963,1209
50,313377,465,1272
51,314649,218,1273
52,314649,218,1273
53,314649,314649,0
54,314649,314649,0
55,314649,1401,1248
56,315897,1401,1248
57,320889,121,1253
58,320889,121,1253
59,320889,320889,0
60,320889,320889,0
61,320889,14457,1197
62,319692,14457,1197
63,320889,14457,1197
64,320889,14457,1197
65,320889,1401,1248
66,322137,1401,1248
67,323385,1401,1248
68,327129,1401,1248
69,329625,1401,1248
70,330873,345,1252
71,334629,345,1252
72,335881,77,1253
73,335881,77,1253
74,338387,338387,0
75,338387,15626,1191
76,338387,15626,1191
77,341960,15626,1191
78,341960,1926,1241
79,345683,345683,0
80,345683,345683,0
81,345683,345683,0
82,345683,345683,0
83,345683,345683,0
84,345683,20883,1160
85,348003,20883,1160
86,346843,1775,1228
87,345615,1775,1228
88,344387,101,1234
89,344387,101,1234
90,346855,101,1234
91,348089,101,1234
92,346855,101,1234
93,348089,101,1234
94,346855,101,1234
95,341919,101,1234
96,339451,101,1234
97,338217,101,1234
98,338217,101,1234
99,336983,101,1234
100,335749,335749,0
101,335749,335749,0
102,335749,249,1220
103,333309,249,1220
104,332089,249,1220
105,334529,249,1220
106,335749,249,1220
107,334529,249,1220
108,333309,249,1220
109,334529,249,1220
110,335749,249,1220
111,338189,249,1220
112,339409,249,1220
113,338189,249,1220
114,338189,249,1220
115,341849,249,1220
116,343069,249,1220
117,343069,249,1220
118,344289,249,1220
119,343069,249,1220
120,341849,249,1220
121,340629,249,1220
122,339409,249,1220
123,340629,249,1220
124,341849,249,1220
125,343069,343069,0
126,343069,343069,0
127,343069,343069,0
128,343069,343069,0
129,343069,8517,1178
130,341891,310,1207
131,341891,310,1207
132,339477,29,1208
133,339477,339477,0
134,339477,7235,1174
135,335955,7235,1174
136,334781,539,1198
