时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,119000,0
3,119000,119000,0
4,119000,10500,3500
5,143500,10500,3500
6,168000,168000,0
7,168000,168000,0
8,168000,168000,0
9,168000,168000,0
10,168000,168000,0
11,168000,168000,0
12,168000,10964,1826
13,180782,10964,1826
14,195390,460,1930
15,206970,460,1930
16,218550,460,1930
17,230130,460,1930
18,241710,460,1930
19,251360,460,1930
20,262940,460,1930
21,274520,460,1930
22,286100,460,1930
23,295750,154,1932
24,305410,154,1932
25,313138,154,1932
26,320866,154,1932
27,330526,154,1932
28,338254,154,1932
29,344050,344050,0
30,344050,344050,0
31,344050,344050,0
32,344050,8845,1755
33,352825,8845,1755
34,358090,8845,1755
35,365110,8845,1755
36,375640,485,1795
37,379230,485,1795
38,382820,485,1795
39,388205,485,1795
40,393590,47,1797
41,398981,47,1797
42,407966,47,1797
43,407966,47,1797
44,411560,47,1797
45,420545,47,1797
46,427733,427733,0
47,427733,427733,0
48,427733,427733,0
49,427733,427733,0
50,427733,427733,0
51,427733,427733,0
52,427733,427733,0
53,427733,427733,0
54,427733,427733,0
55,427733,427733,0
56,427733,6893,1670
57,434413,6893,1670
58,434413,237,1696
59,434413,237,1696
60,436109,237,1696
61,434413,237,1696
62,432717,237,1696
63,434413,237,1696
64,434413,237,1696
65,434413,237,1696
66,436109,436109,0
67,436109,436109,0
68,436109,436109,0
69,436109,5052,1639
70,437748,5052,1639
71,442665,513,1656
72,444321,245,1657
73,444321,245,1657
74,447635,245,1657
75,449292,245,1657
76,449292,245,1657
77,454263,245,1657
78,454263,245,1657
79,459234,245,1657
80,464205,464205,0
81,464205,32445,1542
82,464205,32445,1542
83,464205,32445,1542
84,464205,464205,0
85,464205,464205,0
86,464205,464205,0
87,464205,464205,0
88,464205,464205,0
89,464205,464205,0
90,464205,464205,0
91,464205,464205,0
92,464205,464205,0
93,464205,13005,1600
94,462605,641,1644
95,456029,641,1644
96,452741,91,1646
97,451095,451095,0
98,451095,451095,0
99,451095,14568,1599
100,449496,696,1650
101,452796,148,1652
102,454448,148,1652
103,451144,148,1652
104,449492,148,1652
105,452796,148,1652
106,454448,148,1652
107,452796,148,1652
108,451144,148,1652
109,452796,148,1652
110,454448,148,1652
111,457752,148,1652
112,459404,459404,0
113,459404,42242,1506
114,459404,42242,1506
115,463922,42242,1506
116,465428,3183,1645
117,465428,3183,1645
118,467073,467073,0
119,467073,467073,0
120,467073,467073,0
121,467073,467073,0
122,467073,467073,0
123,467073,14814,1621
124,468694,14814,1621
125,470315,14814,1621
126,473557,14814,1621
127,471936,14814,1621
128,475178,46,1673
129,475178,475178,0
130,475178,475178,0
131,475178,475178,0
132,475178,25859,1599
133,475178,1974,1684
134,478546,276,1690
135,473476,276,1690
136,471786,471786,0
137,471786,471786,0
