时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,114000,0
9,114000,114000,0
10,114000,114000,0
11,114000,114000,0
12,114000,7446,1239
13,122673,7446,1239
14,132585,7446,1239
15,140019,7446,1239
16,147453,7446,1239
17,154887,7446,1239
18,162321,7446,1239
19,168516,7446,1239
20,175950,918,1287
21,183672,918,1287
22,191394,178,1292
23,197854,25,1293
24,204319,25,1293
25,209491,209491,0
26,209491,209491,0
27,209491,21049,1102
28,213899,21049,1102
29,217205,757,1216
30,222069,222069,0
31,222069,222069,0
32,222069,5666,1133
33,227734,5666,1133
34,231133,94,1161
35,235777,94,1161
36,242743,94,1161
37,245065,94,1161
38,247387,94,1161
39,250870,94,1161
40,254353,254353,0
41,254353,13261,1086
42,259783,13261,1086
43,259783,95,1144
44,262071,95,1144
45,267791,95,1144
46,272367,95,1144
47,273511,95,1144
48,275799,95,1144
49,279231,95,1144
50,281519,281519,0
51,281519,35013,998
52,281519,35013,998
53,281519,35013,998
54,283515,2892,1127
55,285769,131,1138
56,286907,131,1138
57,291459,131,1138
58,291459,131,1138
59,291459,291459,0
60,291459,291459,0
61,291459,291459,0
62,291459,291459,0
63,291459,1155,1134
64,291459,291459,0
65,291459,12163,1091
66,292550,12163,1091
67,293641,553,1136
68,297049,31,1138
69,299325,31,1138
70,300463,31,1138
71,303877,303877,0
72,303877,303877,0
73,303877,303877,0
74,303877,303877,0
75,303877,303877,0
76,303877,26644,1023
77,306946,26644,1023
78,306946,888,1117
79,310297,57,1120
80,313657,57,1120
81,313657,57,1120
82,313657,57,1120
83,313657,57,1120
84,313657,57,1120
85,315897,57,1120
86,314777,57,1120
87,313657,57,1120
88,312537,57,1120
89,312537,57,1120
90,314777,314777,0
91,314777,15011,1063
92,313714,15011,1063
93,314777,911,1113
94,313664,68,1116
95,309200,68,1116
96,306968,68,1116
97,305852,68,1116
98,305852,68,1116
99,304736,68,1116
100,303620,68,1116
101,305852,68,1116
102,306968,68,1116
103,304736,68,1116
104,303620,68,1116
105,305852,68,1116
106,306968,68,1116
107,305852,68,1116
108,304736,68,1116
109,305852,68,1116
110,306968,306968,0
111,306968,22766,1026
112,307994,307994,0
113,307994,307994,0
114,307994,307994,0
115,307994,307994,0
116,307994,30647,987
117,307994,30647,987
118,308981,30647,987
119,307994,30647,987
120,307007,1527,1091
121,305916,132,1096
122,304820,132,1096
123,305916,132,1096
124,307012,307012,0
125,307012,28822,990
126,308992,522,1090
127,307902,522,1090
128,310082,310082,0
129,310082,310082,0
130,310082,310082,0
131,310082,310082,0
132,310082,310082,0
133,310082,310082,0
134,310082,310082,0
135,310082,310082,0
136,310082,310082,0
137,310082,19850,1044
138,309038,19850,1044
139,312170,1930,1108
140,312170,312170,0
141,312170,312170,0
142,312170,312170,0
143,312170,10850,1080
144,313250,10850,1080
145,312170,10850,1080
146,311090,564,1117
147,308856,288,1118
148,311092,10,1119
149,309973,10,1119
150,311092,311092,0
151,311092,311092,0
152,311092,311092,0
153,311092,9967,1095
154,312187,583,1129
155,312187,31,1131
156,314449,31,1131
157,314449,31,1131
158,313318,313318,0
159,313318,313318,0
160,313318,28008,1030
161,315378,315378,0
162,315378,315378,0
163,315378,315378,0
164,315378,315378,0
165,315378,315378,0
166,315378,315378,0
167,315378,13221,1083
168,315378,945,1127
169,314251,945,1127
170,313124,945,1127
171,313124,114,1130
172,313124,114,1130
173,314254,114,1130
174,311994,114,1130
175,311994,114,1130
176,311994,114,1130
