时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,138000,0
6,138000,138000,0
7,138000,16671,2379
8,157032,16671,2379
9,171306,16671,2379
10,192717,16671,2379
11,206991,206991,0
12,206991,206991,0
13,206991,206991,0
14,206991,9839,1952
15,218703,9839,1952
16,230415,9839,1952
17,242127,9839,1952
18,253839,253839,0
19,253839,9439,1880
20,265119,265119,0
21,265119,265119,0
22,265119,265119,0
23,265119,265119,0
24,265119,265119,0
25,265119,87,1636
26,271663,87,1636
27,279843,87,1636
28,286387,87,1636
29,291295,87,1636
30,297839,87,1636
31,304383,304383,0
32,304383,1648,1585
33,312308,80,1593
34,317087,80,1593
35,323459,323459,0
36,323459,323459,0
37,323459,16032,1457
38,326373,909,1528
39,330957,909,1528
40,335541,909,1528
41,340125,909,1528
42,347765,909,1528
43,347765,909,1528
44,350821,909,1528
45,358461,909,1528
46,364573,909,1528
47,366101,366101,0
48,366101,366101,0
49,366101,25233,1397
50,368895,633,1497
51,370392,633,1497
52,370392,139,1499
53,370392,139,1499
54,373390,139,1499
55,376388,139,1499
56,377887,139,1499
57,383883,383883,0
58,383883,10379,1459
59,383883,383883,0
60,383883,383883,0
61,383883,383883,0
62,383883,21528,1421
63,385304,21528,1421
64,385304,385304,0
65,385304,385304,0
66,385304,4687,1481
67,386785,4687,1481
68,391228,4687,1481
69,394190,479,1497
70,395687,395687,0
71,395687,395687,0
72,395687,395687,0
73,395687,395687,0
74,395687,395687,0
75,395687,395687,0
76,395687,19539,1388
77,399851,633,1457
78,399851,633,1457
79,404222,404222,0
80,404222,404222,0
81,404222,4382,1428
82,404222,4382,1428
83,404222,182,1443
84,404222,182,1443
85,407108,182,1443
86,405665,182,1443
87,404222,182,1443
88,402779,182,1443
89,402779,182,1443
90,405665,182,1443
91,407108,182,1443
92,405665,405665,0
93,405665,32015,1325
94,404340,32015,1325
95,399040,32015,1325
96,396390,665,1439
97,394951,117,1441
98,394951,117,1441
99,393510,117,1441
100,392069,117,1441
101,394951,117,1441
102,396392,117,1441
103,393510,117,1441
104,392069,392069,0
105,392069,392069,0
106,392069,392069,0
107,392069,46829,1260
108,390809,46829,1260
109,392069,46829,1260
110,393329,46829,1260
111,395849,46829,1260
112,397109,1515,1423
113,395686,130,1428
114,395686,130,1428
115,399970,130,1428
116,401398,130,1428
117,401398,130,1428
118,402826,130,1428
119,401398,130,1428
120,399970,130,1428
121,398542,130,1428
122,397114,130,1428
123,398542,130,1428
124,399970,130,1428
125,401398,130,1428
126,404254,130,1428
127,402826,130,1428
128,405682,130,1428
129,405682,130,1428
130,404254,130,1428
131,404254,130,1428
132,401398,401398,0
133,401398,401398,0
134,401398,28970,1316
135,397450,2650,1410
136,396040,2650,1410
