时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,100000,1000
4,131000,100000,1000
5,138000,100000,1000
6,145000,16705,2851
7,162106,162106,0
8,162106,162106,0
9,162106,162106,0
10,162106,4338,2132
11,174898,4338,2132
12,187690,4338,2132
13,202614,153,2177
14,220030,52,2178
15,233098,52,2178
16,246166,52,2178
17,259234,52,2178
18,272302,52,2178
19,283192,283192,0
20,283192,283192,0
21,283192,283192,0
22,283192,283192,0
23,283192,283192,0
24,283192,283192,0
25,283192,283192,0
26,283192,283192,0
27,283192,283192,0
28,283192,283192,0
29,283192,283192,0
30,283192,283192,0
31,283192,100,1522
32,290802,290802,0
33,290802,290802,0
34,290802,290802,0
35,290802,290802,0
36,290802,290802,0
37,290802,290802,0
38,290802,2826,1352
39,294858,2826,1352
40,298914,2826,1352
41,302970,2826,1352
42,309730,2826,1352
43,309730,329,1363
44,312456,329,1363
45,319271,329,1363
46,324723,324723,0
47,324723,324723,0
48,324723,324723,0
49,324723,324723,0
50,324723,324723,0
51,324723,324723,0
52,324723,324723,0
53,324723,324723,0
54,324723,324723,0
55,324723,324723,0
56,324723,18291,1216
57,329587,18291,1216
58,329587,115,1287
59,329587,115,1287
60,330874,330874,0
61,330874,20858,1211
62,329663,203,1292
63,330955,203,1292
64,330955,203,1292
65,330955,203,1292
66,332247,203,1292
67,333539,203,1292
68,337415,337415,0
69,337415,337415,0
70,337415,20615,1200
71,341015,20615,1200
72,342215,20615,1200
73,342215,20615,1200
74,344615,1175,1272
75,345887,362,1275
76,345887,91,1276
77,349715,349715,0
78,349715,349715,0
79,349715,6235,1240
80,353435,355,1261
81,353435,355,1261
82,353435,355,1261
83,353435,355,1261
84,353435,355,1261
85,355957,73,1262
86,354695,73,1262
87,353433,73,1262
88,352171,73,1262
89,352171,73,1262
90,354695,73,1262
91,355957,73,1262
92,354695,73,1262
93,355957,73,1262
94,354695,73,1262
95,349647,349647,0
96,349647,7547,1244
97,348403,7547,1244
98,348403,7547,1244
99,347159,7547,1244
100,345915,475,1270
101,348455,475,1270
102,349725,475,1270
103,347185,475,1270
104,345915,475,1270
105,348455,201,1271
106,349726,201,1271
107,348455,201,1271
108,347184,347184,0
109,347184,3862,1253
110,348437,287,1266
111,350969,350969,0
112,350969,20427,1189
113,349780,20427,1189
114,349780,20427,1189
115,353347,1947,1255
116,354602,1947,1255
117,354602,261,1261
118,355863,261,1261
119,354602,261,1261
120,353341,261,1261
121,352080,261,1261
122,350819,261,1261
123,352080,261,1261
124,353341,261,1261
125,354602,261,1261
126,357124,261,1261
127,355863,261,1261
128,358385,261,1261
129,358385,261,1261
130,357124,261,1261
131,357124,261,1261
132,354602,261,1261
133,354602,261,1261
134,357124,261,1261
135,353341,261,1261
136,352080,261,1261
