时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,119000,0
3,119000,119000,0
4,119000,119000,0
5,119000,119000,0
6,119000,11900,2380
7,133280,11900,2380
8,152320,1280,2560
9,167680,1280,2560
10,190720,1280,2560
11,206080,240,2573
12,221518,68,2575
13,239543,239543,0
14,239543,239543,0
15,239543,239543,0
16,239543,239543,0
17,239543,239543,0
18,239543,239543,0
19,239543,239543,0
20,239543,239543,0
21,239543,239543,0
22,239543,239543,0
23,239543,21518,1425
24,246668,21518,1425
25,252368,1268,1550
26,258568,106,1557
27,266353,266353,0
28,266353,266353,0
29,266353,65,1496
30,272337,65,1496
31,278321,65,1496
32,285801,65,1496
33,293281,65,1496
34,297769,65,1496
35,303753,65,1496
36,312729,65,1496
37,315721,65,1496
38,318713,65,1496
39,323201,65,1496
40,327689,65,1496
41,332177,65,1496
42,339657,65,1496
43,339657,339657,0
44,339657,339657,0
45,339657,19311,1369
46,345133,2175,1441
47,346574,346574,0
48,346574,346574,0
49,346574,346574,0
50,346574,346574,0
51,346574,346574,0
52,346574,346574,0
53,346574,16088,1338
54,349250,2393,1393
55,352036,352036,0
56,352036,18640,1323
57,357328,18640,1323
58,357328,357328,0
59,357328,357328,0
60,357328,357328,0
61,357328,1488,1390
62,355938,213,1395
63,357333,213,1395
64,357333,213,1395
65,357333,213,1395
66,358728,213,1395
67,360123,213,1395
68,364308,213,1395
69,367098,367098,0
70,367098,367098,0
71,367098,367098,0
72,367098,367098,0
73,367098,367098,0
74,367098,367098,0
75,367098,367098,0
76,367098,367098,0
77,367098,11720,1297
78,367098,11720,1297
79,370989,86,1339
80,375006,86,1339
81,375006,86,1339
82,375006,86,1339
83,375006,375006,0
84,375006,375006,0
85,375006,375006,0
86,375006,375006,0
87,375006,375006,0
88,375006,375006,0
89,375006,37695,1209
90,377424,37695,1209
91,378633,37695,1209
92,377424,37695,1209
93,378633,37695,1209
94,377424,377424,0
95,377424,377424,0
96,377424,9474,1338
97,376086,9474,1338
98,376086,9474,1338
99,374748,9474,1338
100,373410,498,1371
101,376152,376152,0
102,376152,13427,1319
103,373514,1142,1364
104,372150,326,1367
105,374884,52,1368
106,376252,52,1368
107,374884,52,1368
108,373516,52,1368
109,374884,52,1368
110,376252,52,1368
111,378988,52,1368
112,380356,52,1368
113,378988,52,1368
114,378988,52,1368
115,383092,52,1368
116,384460,52,1368
117,384460,52,1368
118,385828,385828,0
119,385828,22214,1294
120,384534,22214,1294
121,383240,22214,1294
122,381946,22214,1294
123,383240,22214,1294
124,384534,22214,1294
125,385828,22214,1294
126,388416,22214,1294
127,387122,387122,0
128,387122,387122,0
129,387122,13378,1316
130,385806,360,1362
131,385806,385806,0
132,385806,385806,0
133,385806,385806,0
134,385806,77,1363
135,381717,77,1363
136,380354,77,1363
