时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,119000,0
3,119000,119000,0
4,119000,119000,0
5,119000,119000,0
6,119000,119000,0
7,119000,119000,0
8,119000,119000,0
9,119000,119000,0
10,119000,119000,0
11,119000,9640,1367
12,127202,127202,0
13,127202,127202,0
14,127202,127202,0
15,127202,127202,0
16,127202,127202,0
17,127202,127202,0
18,127202,127202,0
19,127202,127202,0
20,127202,127202,0
21,127202,127202,0
22,127202,127202,0
23,127202,127202,0
24,127202,127202,0
25,127202,127202,0
26,127202,127202,0
27,127202,127202,0
28,127202,9427,673
29,129221,9427,673
30,131913,9427,673
31,134605,9427,673
32,137970,450,720
33,141570,58,722
34,143736,58,722
35,146624,58,722
36,150956,58,722
37,152400,58,722
38,153844,58,722
39,156010,156010,0
40,156010,13660,650
41,157960,1006,707
42,161495,98,711
43,161495,98,711
44,162917,98,711
45,166472,98,711
46,169316,98,711
47,170027,98,711
48,171449,171449,0
49,171449,16021,637
50,172723,16021,637
51,173360,16021,637
52,173360,16021,637
53,173360,16021,637
54,174634,16021,637
55,175908,961,697
56,176605,961,697
57,179393,193,700
58,179393,193,700
59,179393,193,700
60,180093,193,700
61,179393,193,700
62,178693,193,700
63,179393,193,700
64,179393,193,700
65,179393,193,700
66,180093,193,700
67,180793,180793,0
68,180793,2269,684
69,182161,165,692
70,182853,165,692
71,184929,165,692
72,185621,165,692
73,185621,165,692
74,187005,165,692
75,187697,165,692
76,187697,165,692
77,189773,165,692
78,189773,165,692
79,191849,165,692
80,193925,193925,0
81,193925,193925,0
82,193925,11365,652
83,193925,725,690
84,193925,725,690
85,195305,195305,0
86,195305,195305,0
87,195305,195305,0
88,195305,195305,0
89,195305,195305,0
90,195305,20804,621
91,195926,2192,687
92,195239,2192,687
93,195926,195926,0
94,195926,195926,0
95,195926,6181,685
96,194556,194556,0
97,194556,194556,0
98,194556,194556,0
99,194556,194556,0
100,194556,194556,0
101,194556,4948,692
102,195248,548,708
103,193832,548,708
104,193124,276,709
105,194542,276,709
106,195251,276,709
107,194542,276,709
108,193833,276,709
109,194542,2,710
110,195252,2,710
111,196672,2,710
112,197382,2,710
113,196672,2,710
114,196672,2,710
115,198802,2,710
116,199512,199512,0
117,199512,199512,0
118,199512,199512,0
119,199512,199512,0
120,199512,2392,704
121,198808,160,712
122,198096,160,712
123,198808,198808,0
124,198808,5048,692
125,199500,5048,692
126,200884,5048,692
127,200192,536,708
128,201608,252,709
129,201608,201608,0
130,201608,201608,0
131,201608,201608,0
132,201608,201608,0
133,201608,201608,0
134,201608,201608,0
135,201608,8,720
136,200888,200888,0
137,200888,200888,0
138,200888,3110,714
139,203030,3110,714
140,203030,203030,0
141,203030,203030,0
142,203030,3867,719
143,204468,3867,719
144,205187,227,732
145,204455,227,732
