时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,114000,0
9,114000,114000,0
10,114000,114000,0
11,114000,114000,0
12,114000,114000,0
13,114000,114000,0
14,114000,114000,0
15,114000,114000,0
16,114000,114000,0
17,114000,4639,919
18,119514,4639,919
19,124109,89,954
20,129833,129833,0
21,129833,129833,0
22,129833,129833,0
23,129833,854,843
24,134048,854,843
25,137420,854,843
26,140792,854,843
27,145007,145007,0
28,145007,145007,0
29,145007,145007,0
30,145007,7597,755
31,148027,148027,0
32,148027,11462,715
33,151602,11462,715
34,153747,119,772
35,156835,119,772
36,161467,119,772
37,163011,119,772
38,164555,119,772
39,166871,119,772
40,169187,119,772
41,171503,119,772
42,175363,119,772
43,175363,119,772
44,176907,119,772
45,180767,119,772
46,183855,119,772
47,184627,119,772
48,186171,119,772
49,188487,119,772
50,190031,119,772
51,190803,119,772
52,190803,119,772
53,190803,119,772
54,192347,119,772
55,193891,119,772
56,194663,119,772
57,197751,119,772
58,197751,119,772
59,197751,119,772
60,198523,198523,0
61,198523,3195,763
62,197760,3195,763
63,198523,198523,0
64,198523,198523,0
65,198523,198523,0
66,198523,10399,732
67,199255,10399,732
68,201451,1264,767
69,202985,202985,0
70,202985,2345,760
71,205265,209,768
72,206033,209,768
73,206033,209,768
74,207569,209,768
75,208337,209,768
76,208337,209,768
77,210641,209,768
78,210641,209,768
79,212945,209,768
80,215249,209,768
81,215249,209,768
82,215249,209,768
83,215249,209,768
84,215249,209,768
85,216785,209,768
86,216017,209,768
87,215249,209,768
88,214481,209,768
89,214481,209,768
90,216017,216017,0
91,216017,216017,0
92,216017,216017,0
93,216017,6209,744
94,215273,6209,744
95,212297,669,764
96,210769,119,766
97,210003,119,766
98,210003,119,766
99,209237,119,766
100,208471,119,766
101,210003,119,766
102,210769,210769,0
103,210769,18577,704
104,210065,1169,768
105,211601,1169,768
106,212369,1169,768
107,211601,1169,768
108,210833,1169,768
109,211601,1169,768
110,212369,69,772
111,213913,69,772
112,214685,69,772
113,213913,213913,0
114,213913,213913,0
115,213913,213913,0
116,213913,213913,0
117,213913,213913,0
118,213913,213913,0
119,213913,213913,0
120,213913,213913,0
121,213913,3268,755
122,213158,3268,755
123,213913,3268,755
124,214668,214668,0
125,214668,3075,753
126,216174,3075,753
127,215421,255,763
128,216947,255,763
129,216947,255,763
130,216184,255,763
131,216184,255,763
132,214658,255,763
133,214658,255,763
134,216184,255,763
135,213895,255,763
136,213132,255,763
137,212369,255,763
138,211606,255,763
139,213895,255,763
140,213895,213895,0
141,213895,213895,0
142,213895,213895,0
143,213895,213895,0
144,213895,213895,0
145,213895,4645,750
146,213145,4645,750
147,211645,4645,750
148,213145,197,766
149,212379,197,766
150,213145,197,766
151,211613,197,766
152,210847,210847,0
153,210847,210847,0
154,210847,210847,0
155,210847,5227,745
156,212337,5227,745
157,212337,5227,745
158,211592,241,763
159,212355,241,763
160,211592,241,763
161,213118,241,763
162,213118,241,763
163,213881,241,763
164,213118,241,763
165,213881,241,763
166,213118,241,763
167,213118,241,763
168,213118,241,763
169,212355,241,763
170,211592,211592,0
171,211592,12429,719
172,211592,795,761
173,212353,239,763
174,210827,239,763
175,210827,239,763
176,210827,210827,0
177,210827,210827,0
178,210827,210827,0
179,210827,210827,0
180,210827,210827,0
181,210827,17481,698
182,210827,17481,698
183,211525,17481,698
184,212223,17481,698
185,211525,17481,698
186,211525,2469,752
187,213029,2469,752
188,213781,213781,0
