时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,13645,5545
3,152270,13645,5545
4,185540,13645,5545
5,224355,13645,5545
6,263170,595,5835
7,298180,298180,0
8,298180,298180,0
9,298180,298180,0
10,298180,298180,0
11,298180,298180,0
12,298180,298180,0
13,298180,9322,3106
14,323028,9322,3106
15,341664,9322,3106
16,360300,9322,3106
17,378936,9322,3106
18,397572,9322,3106
19,413102,9322,3106
20,431738,9322,3106
21,450374,234,3170
22,469394,234,3170
23,485244,234,3170
24,501094,234,3170
25,513774,72,3171
26,526458,526458,0
27,526458,526458,0
28,526458,11783,2941
29,535281,11783,2941
30,547045,11783,2941
31,558809,11783,2941
32,573514,573514,0
33,573514,573514,0
34,573514,573514,0
35,573514,573514,0
36,573514,573514,0
37,573514,5502,2692
38,578898,390,2716
39,587046,174,2717
40,595197,174,2717
41,603348,174,2717
42,616933,616933,0
43,616933,616933,0
44,616933,33212,2549
45,629678,1154,2686
46,640422,1154,2686
47,643108,1154,2686
48,648480,190,2690
49,656550,190,2690
50,661930,190,2690
51,664620,190,2690
52,664620,190,2690
53,664620,664620,0
54,664620,8007,2637
55,669894,8007,2637
56,672531,8007,2637
57,683079,327,2667
58,683079,327,2667
59,683079,71,2668
60,685747,71,2668
61,683079,683079,0
62,683079,683079,0
63,683079,683079,0
64,683079,23367,2577
65,683079,23367,2577
66,685656,237,2667
67,688323,237,2667
68,696324,237,2667
69,701658,237,2667
70,704325,237,2667
71,712326,237,2667
72,714993,714993,0
73,714993,63485,2431
74,719855,63485,2431
75,722286,722286,0
76,722286,722286,0
77,722286,722286,0
78,722286,10434,2598
79,730080,10434,2598
80,737874,354,2634
81,737874,74,2635
82,737874,74,2635
83,737874,74,2635
84,737874,74,2635
85,743144,74,2635
86,740509,74,2635
87,737874,74,2635
88,735239,74,2635
89,735239,74,2635
90,740509,74,2635
91,743144,74,2635
92,740509,74,2635
93,743144,74,2635
94,740509,74,2635
95,729969,74,2635
96,724699,74,2635
97,722064,74,2635
98,722064,74,2635
99,719429,719429,0
100,719429,53845,2447
101,724323,141,2643
102,726966,141,2643
103,721680,141,2643
104,719037,141,2643
105,724323,141,2643
106,726966,726966,0
107,726966,726966,0
108,726966,726966,0
109,726966,726966,0
110,726966,40016,2498
111,731962,959,2639
112,734601,125,2642
113,731959,731959,0
114,731959,731959,0
115,731959,731959,0
116,731959,731959,0
117,731959,44071,2448
118,734407,44071,2448
119,731959,44071,2448
120,729511,44071,2448
121,727063,2500,2597
122,724466,276,2605
123,727071,276,2605
124,729676,276,2605
125,732281,732281,0
126,732281,732281,0
127,732281,732281,0
128,732281,732281,0
129,732281,15181,2525
130,729756,15181,2525
131,729756,729756,0
132,729756,15454,2542
133,729756,1123,2593
134,734942,1123,2593
135,727163,283,2596
