时间,市值,资金,持仓
0,109000,100000,1000
1,114000,100000,1000
2,119000,100000,1000
3,125000,7425,4703
4,153218,7425,4703
5,186139,7425,4703
6,219060,7425,4703
7,247278,7425,4703
8,284902,7425,4703
9,313120,7425,4703
10,355447,7425,4703
11,383665,7425,4703
12,411883,7425,4703
13,444804,7425,4703
14,482428,7425,4703
15,510646,510646,0
16,510646,510646,0
17,510646,510646,0
18,510646,510646,0
19,510646,510646,0
20,510646,510646,0
21,510646,10664,3521
22,531772,10664,3521
23,549377,10664,3521
24,566982,10664,3521
25,581066,10664,3521
26,595150,10664,3521
27,612755,10664,3521
28,626839,10664,3521
29,637402,637402,0
30,637402,637402,0
31,637402,637402,0
32,637402,637402,0
33,637402,637402,0
34,637402,637402,0
35,637402,637402,0
36,637402,637402,0
37,637402,50189,2783
38,642968,50189,2783
39,651317,651317,0
40,651317,36584,2807
41,659738,36584,2807
42,673773,36584,2807
43,673773,2761,2956
44,679685,2761,2956
45,694465,187,2967
46,706333,187,2967
47,709300,709300,0
48,709300,33777,2803
49,717709,33777,2803
50,723315,723315,0
51,723315,25540,2825
52,723315,25540,2825
53,723315,25540,2825
54,728965,25540,2825
55,734615,734615,0
56,734615,22715,2825
57,745915,22715,2825
58,745915,22715,2825
59,745915,22715,2825
60,748740,22715,2825
61,745915,22715,2825
62,743090,22715,2825
63,745915,745915,0
64,745915,745915,0
65,745915,745915,0
66,745915,8839,2868
67,748783,841,2899
68,757480,58,2902
69,763284,58,2902
70,766186,766186,0
71,766186,16984,2806
72,768992,16984,2806
73,768992,16984,2806
74,774604,16984,2806
75,777410,724,2866
76,777410,724,2866
77,786008,786008,0
78,786008,786008,0
79,786008,27582,2738
80,794222,27582,2738
81,794222,27582,2738
82,794222,27582,2738
83,794222,27582,2738
84,794222,1542,2831
85,799884,1542,2831
86,797053,1542,2831
87,794222,1542,2831
88,791391,1542,2831
89,791391,147,2836
90,797063,147,2836
91,799899,147,2836
92,797063,147,2836
93,799899,147,2836
94,797063,147,2836
95,785719,147,2836
96,780047,147,2836
97,777211,777211,0
98,777211,777211,0
99,777211,777211,0
100,777211,777211,0
101,777211,777211,0
102,777211,777211,0
103,777211,30283,2736
104,774475,774475,0
105,774475,774475,0
106,774475,774475,0
107,774475,774475,0
108,774475,774475,0
109,774475,5631,2806
110,777281,131,2826
111,782933,131,2826
112,785759,131,2826
113,782933,131,2826
114,782933,131,2826
115,791411,131,2826
116,794237,131,2826
117,794237,794237,0
118,794237,40169,2674
119,791563,40169,2674
120,788889,40169,2674
121,786215,40169,2674
122,783541,40169,2674
123,786215,1946,2811
124,789026,789026,0
125,789026,789026,0
126,789026,789026,0
127,789026,789026,0
128,789026,19102,2711
129,789026,358,2777
130,786249,358,2777
131,786249,75,2778
132,780693,75,2778
133,780693,75,2778
