时间,市值,资金,持仓
0,109000,100000,1000
1,114000,114000,0
2,114000,114000,0
3,114000,114000,0
4,114000,114000,0
5,114000,114000,0
6,114000,114000,0
7,114000,114000,0
8,114000,114000,0
9,114000,114000,0
10,114000,114000,0
11,114000,4160,1373
12,122238,122238,0
13,122238,122238,0
14,122238,122238,0
15,122238,122238,0
16,122238,122238,0
17,122238,122238,0
18,122238,122238,0
19,122238,122238,0
20,122238,122238,0
21,122238,122238,0
22,122238,122238,0
23,122238,122238,0
24,122238,122238,0
25,122238,122238,0
26,122238,122238,0
27,122238,122238,0
28,122238,122238,0
29,122238,10098,630
30,124758,634,682
31,127486,76,685
32,130911,76,685
33,134336,76,685
34,136391,76,685
35,139131,76,685
36,143241,76,685
37,144611,76,685
38,145981,76,685
39,148036,76,685
40,150091,76,685
41,152146,76,685
42,155571,76,685
43,155571,155571,0
44,155571,155571,0
45,155571,155571,0
46,155571,155571,0
47,155571,155571,0
48,155571,155571,0
49,155571,155571,0
50,155571,155571,0
51,155571,5642,607
52,155571,455,628
53,155571,208,629
54,156829,156829,0
55,156829,156829,0
56,156829,156829,0
57,156829,156829,0
58,156829,12957,562
59,156829,925,609
60,157438,154,612
61,156826,154,612
62,156214,156214,0
63,156214,156214,0
64,156214,156214,0
65,156214,156214,0
66,156214,5355,587
67,156801,5355,587
68,158562,135,607
69,159776,135,607
70,160383,135,607
71,162204,135,607
72,162811,135,607
73,162811,135,607
74,164025,135,607
75,164632,135,607
76,164632,135,607
77,166453,135,607
78,166453,135,607
79,168274,135,607
80,170095,170095,0
81,170095,170095,0
82,170095,3215,596
83,170095,415,606
84,170095,415,606
85,171307,133,607
86,170700,133,607
87,170093,133,607
88,169486,133,607
89,169486,133,607
90,170700,133,607
91,171307,133,607
92,170700,133,607
93,171307,171307,0
94,171307,171307,0
95,171307,171307,0
96,171307,14282,571
97,170736,1130,619
98,170736,308,622
99,170114,35,623
100,169491,169491,0
101,169491,169491,0
102,169491,169491,0
103,169491,169491,0
104,169491,16355,563
105,170617,737,620
106,171237,187,622
107,170615,187,622
108,169993,187,622
109,170615,187,622
110,171237,187,622
111,172481,187,622
112,173103,187,622
113,172481,187,622
114,172481,187,622
115,174347,187,622
116,174969,187,622
117,174969,174969,0
118,174969,3795,607
119,174362,423,619
120,173743,143,620
121,173123,143,620
122,172503,143,620
123,173123,143,620
124,173743,143,620
125,174363,143,620
126,175603,143,620
127,174983,143,620
128,176223,143,620
129,176223,143,620
130,175603,175603,0
131,175603,5520,601
132,174401,743,618
133,174401,743,618
134,175637,743,618
135,173783,743,618
136,173165,185,620
137,172545,185,620
138,171925,185,620
139,173785,185,620
140,173785,185,620
141,172545,185,620
142,171925,185,620
143,173165,185,620
144,173785,185,620
145,173165,173165,0
146,173165,4975,605
147,171955,171955,0
148,171955,171955,0
149,171955,3816,607
150,172562,3816,607
151,171348,504,619
152,170729,229,620
153,170729,229,620
154,171349,229,620
155,171349,229,620
156,172589,229,620
157,172589,229,620
158,171969,229,620
159,172589,229,620
160,171969,229,620
161,173209,229,620
162,173209,229,620
163,173829,229,620
164,173209,229,620
165,173829,173829,0
166,173829,5592,603
167,173829,173829,0
168,173829,4476,607
169,173222,173222,0
170,173222,97,625
171,173222,97,625
172,173222,97,625
173,173847,97,625
174,172597,172597,0
175,172597,9481,591
176,172597,172597,0
177,172597,172597,0
178,172597,11137,585
179,172597,11137,585
180,172597,649,623
181,173220,95,625
182,173220,95,625
183,173845,95,625
184,174470,95,625
185,173845,95,625
186,173845,95,625
187,175095,175095,0
188,175095,32,623
189,175095,32,623
190,175095,175095,0
